IK14,Disease,depmap_dep_lin,depmap_selectivity,depmap_has
RCINICONZNJXQF,Endometrial Clear Cell Adenocarcinoma; Endometrial Serous Adenocarcinoma; Stage IIIA Uterine Corpus Cancer; Stage IIIB Uterine Corpus Cancer; Stage IIIC Uterine Corpus Cancer; Stage IVA Uterine Corpus Cancer,-1.7999085372905892,0.1554867162697675,1
IQPSEEYGBUAQFF,Stress Ulcer Prophylaxis,0.0,0.0,0
JGWRKYUXBBNENE,tenosynovial giant cell tumor,0.0,0.0,0
DDBREPKUVSBGFI,status epilepticus,0.0,0.0,0
OIGNJSKKLXVSLS,Nephrotic Syndrome,0.0,0.0,0
OIGNJSKKLXVSLS,Churg-Strauss Syndrome; Eosinophilic Granulomatosis With Polyangiitis,0.0,0.0,0
XOFYZVNMUHMLCC,Lupus Nephritis,0.0,0.0,0
IPEHBUMCGVEMRF,"Tuberculosis, Pulmonary, Drug Sensitive; Tuberculosis, Pulmonary, Multi Drug-resistant",0.0,0.0,0
CYHWMBVXXDIZNZ,Colonoscopy,0.11059463237833596,0.021306171130481028,1
CYHWMBVXXDIZNZ,Bronchoscopy,0.0,0.0,0
RHXHGRAEPCAFML,Advanced Breast Cancer,-1.1502225213990958,-0.4191460666509885,1
RAPZEAPATHNIPO,Schizophrenia,0.0,0.0,0
KGFYHTZWPPHNLQ,Type 2 Diabetic Patients,0.0,0.0,0
KGFYHTZWPPHNLQ,Deep Venous Thrombosis,0.0,0.0,0
KGFYHTZWPPHNLQ,Ambulatory Cancer,0.0,0.0,0
MNDBXUUTURYVHR,bronchiectasis,0.0,0.0,0
ZKMNUMMKYBVTFN,pain,0.0,0.0,0
PQJQFLNBMSCUSH,acne vulgaris,0.0,0.0,0
VGKDLMBJGBXTGI,Cryptococcal Meningitis; Fungal Meningitis,0.0,0.0,0
DFEYYRMXOJXZRJ,Orthopedic Disorders,0.0,0.0,0
QKDRXGFQVGOQKS,Type 1 Diabetes Mellitus,0.0,0.0,0
QKDRXGFQVGOQKS,Type 1 Diabetes,0.0,0.0,0
LXMSZDCAJNLERA,Duchenne Muscular Dystrophy,0.0,0.0,0
WINHZLLDWRZWRT,Cell Carcinoma,0.0,0.0,0
LBHLFPGPEGDCJG,"Malaria, Vivax",0.0,0.0,0
DRHKJLXJIQTDTD,Urinary Retention; Urinary Tract Infections,0.0,0.0,0
KWTWDQCKEHXFFR,Pre- and Postoperative Pain,0.0,0.0,0
RMMXLENWKUUMAY,Hypertension With Hyperlipidemia,0.0,0.0,0
WGRQANOPCQRCME,Type 2 Diabetes,0.0,0.0,0
WGRQANOPCQRCME,type 2 diabetes mellitus,0.0,0.0,0
MUMGGOZAMZWBJJ,male hypogonadism,0.0,0.0,0
OEKWJQXRCDYSHL,Type 2 Diabetes,0.0,0.0,0
OEKWJQXRCDYSHL,Myocardial Infarction; ST Segment Elevation Myocardial Infarction (STEMI),0.0,0.0,0
OEKWJQXRCDYSHL,Cerebral Aneurysm,0.0,0.0,0
LERNTVKEWCAPOY,Chronic Obstructive Pulmonary Disease,0.0,0.0,0
GYHCTFXIZSNGJT,"Polycystic Kidney, Autosomal Dominant",0.06321202945029462,0.00762785317742877,1
UCFGDBYHRUNTLO,Ovarian Cancer,0.0,0.8610164550906554,1
PKVRCIRHQMSYJX,With Sarcoma,0.0,0.0,0
GYDJEQRTZSCIOI,Traumatic Hemorrhage,0.0,0.0,0
GYDJEQRTZSCIOI,Immediate Postpartum Hemorrhage,0.0,0.0,0
GYDJEQRTZSCIOI,Atherosclerotic Disease; Perioperative Bleeding,0.0,0.0,0
GYDJEQRTZSCIOI,Hemorrhagic Shock; Trauma Injury,0.0,0.0,0
NIJJYAXOARWZEE,Benzodiazepine Refractory Status Epilepticus,0.0,0.0,0
MYPYJXKWCTUITO,Skin Structures and Soft Tissue Infections,0.0,0.0,0
DAFYYTQWSAWIGS,Asthma,0.0,0.0,0
SGEGOXDYSFKCPT,Major Depressive Disorder,0.0,0.0,0
YXSLJKQTIDHPOT,postoperative pain,0.0,0.0,0
VOVIALXJUBGFJZ,Chronic Rhinosinusitis With Polyposis,0.0,0.0,0
GAGWJHPBXLXJQN,Metastatic Nasopharyngeal Carcinoma,0.0,0.0,0
IAKHMKGGTNLKSZ,coronary artery disease,0.0,0.0,0
JGMOKGBVKVMRFX,preterm labor and delivery,-0.02228032303772795,-0.039016877970438124,1
PJMPHNIQZUBGLI,Acute Post-op Pain,0.0,0.0,0
GHASVSINZRGABV,Anal Intraepithelial Neoplasia; High-grade Squamous Intraepithelial Lesion; HIV Infection,0.0,0.0,0
WMWTYOKRWGGJOA,stridor,0.0,0.0,0
DOUYETYNHWVLEO,Anal Intraepithelial Neoplasia; High-grade Squamous Intraepithelial Lesion; HIV Infection,0.0,0.0,0
GOTYRUGSSMKFNF,cell Lymphoma,-2.0049650840751414,0.09601874168245628,1
TYZROVQLWOKYKF,skin and soft tissue bacterial infection,0.0,0.0,0
XZWYZXLIPXDOLR,Polycystic Ovary Syndrome; Insulin Resistance,0.0,0.0,0
FJLBFSROUSIWMA,Cushing syndrome,0.0,0.0,0
UZHSEJADLWPNLE,epilepsy,0.0,0.0,0
RCINICONZNJXQF,Gastric Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma,0.0,1.9553952535603567,1
LPAUOXUZGSBGDU,MUltiple Sclerosis,0.0,0.0,0
OGSBUKJUDHAQEA,unspecified peripheral T-cell lymphoma,-1.2728518936900195,-0.45337211027948254,1
OLBCVFGFOZPWHH,"Anesthesia, General; Anesthesia, Intravenous",0.0,0.0,0
UJLAWZDWDVHWOW,Rheumatoid Arthritis,0.0,0.0,0
UVIQSJCZCSLXRZ,Prostate Cancer,-0.03489303634110484,-0.005808700194614314,1
ULXXDDBFHOBEHA,Lung Cancer,-0.32521217790037726,0.02966470124243381,1
OFCNXPDARWKPPY,Type 1 Diabetes,0.0,0.0,0
IYIKLHRQXLHMJQ,atrial fibrillation,0.0,0.0,0
HTIQEAQVCYTUBX,Hypertension; Sleep Apnea,0.0,0.0,0
QNZCBYKSOIHPEH,Myeloma; Venous Thromboembolism,0.0,-0.11802416551604451,1
IMOZEMNVLZVGJZ,Behcet syndrome,0.0,0.0,0
XUKUURHRXDUEBC,Hyperlipidemia,0.0,0.0,0
XUKUURHRXDUEBC,Primary Hyperlipidemia and Mixed Dyslipidemia,0.0,0.0,0
XUZMWHLSFXCVMG,Rheumatoid Arthritis,0.0,0.0,0
UBPYILGKFZZVDX,Chronic Myelogenous Leukemia,-0.3566439019627227,-0.24430998672654664,1
XYLJNLCSTIOKRM,rosacea,0.0,0.0,0
WXJFKKQWPMNTIM,adenovirus infection,0.0,0.0,0
RYYVLZVUVIJVGH,Parkinson's Disease,0.0,0.0,0
RZEKVGVHFLEQIL,"Influenza, Human",0.0,0.0,0
WHTVZRBIWZFKQO,Uncomplicated Knowlesi Malaria,0.0,0.0,0
LUKZNWIVRBCLON,seasonal allergic rhinitis,0.0,0.0,0
MYSWGUAQZAJSOK,HIV; Salivary Gland Disease; Benign Lymphoepithelial Lesion,0.0,0.0,0
MYSWGUAQZAJSOK,COPD,0.0,0.0,0
OROGSEYTTFOCAN,PRK Post-operative Pain,0.0,0.0,0
FDKXTQMXEQVLRF,Metastatic Uveal Melanoma,0.0,0.0,0
KGPGQDLTDHGEGT,Cellulitis,0.0,0.0,0
JVHXJTBJCFBINQ,Diabetes,0.0,0.0,0
JVHXJTBJCFBINQ,Diabetes Mellitus,0.0,0.0,0
JVHXJTBJCFBINQ,Diabetes Mellitus Type 2,0.0,0.0,0
DOAKLVKFURWEDJ,Renal Failure; Critical Care; Gram Positive Bacteria,0.0,0.0,0
HXGBXQDTNZMWGS,overactive bladder,0.0,-0.05928207614205062,1
XAUDJQYHKZQPEU,MDS,0.0,0.0,0
TZXKOCQBRNJULO,microcytic anemia with liver iron overload,0.0,0.0,0
KXGVEGMKQFWNSR,submental fat,0.0,0.0,0
UREBDLICKHMUKA,Knee Injury,0.0,0.0,0
UREBDLICKHMUKA,Treatment of Ocular Inflammation and Pain,0.0,0.0,0
UREBDLICKHMUKA,MULTIPLE MYELOMA,0.0,0.007505221618153085,1
JRWZLRBJNMZMFE,cardiorenal syndrome,0.11321277790768171,0.010268711464841415,1
ZIAOVIPSKUPPQW,HIV-1,0.0,0.0,0
JWJOTENAMICLJG,alopecia,0.0,0.0,0
OBWASQILIWPZMG,Diabetes Mellitus Type 2,0.0,0.0,0
WXCXUHSOUPDCQV,Metastatic Prostate Cancer,-0.2645388102368098,-0.35993598887995626,1
UCTWMZQNUQWSLP,Irreversible Pulpitis,0.0,0.0,0
MCIACXAZCBVDEE,Type 2 Diabetes Mellitus,0.0,0.0,0
SUBDBMMJDZJVOS,Stress Ulcer Prophylaxis,0.0,0.0,0
VOXZDWNPVJITMN,Vulvovaginal Atrophy; Menopause; Dyspareunia; Painful Intercourse,0.0,0.0,0
MNJVRJDLRVPLFE,pain,0.0,0.0,0
YMTINGFKWWXKFG,mixed dyslipidemia,0.0,0.0,0
PJMPHNIQZUBGLI,Postoperative Pain,0.0,0.0,0
RTHCYVBBDHJXIQ,Stroke,0.0,0.0,0
WMWTYOKRWGGJOA,perennial allergic rhinitis,0.0,0.0,0
SDUQYLNIPVEERB,Patients With Resected Pancreatic Cancer,-3.285229495153491,-0.09941793204555704,1
SDUQYLNIPVEERB,Pancreatic Cancer,-3.285229495153491,-0.09941793204555704,1
JYGXADMDTFJGBT,"Infant, Newborn, Diseases; Cardiovascular Insufficiency",0.0,0.0,0
QIGBRXMKCJKVMJ,melasma,0.0,0.0,0
XYFPWWZEPKGCCK,Risk of Disease,0.0,0.0,0
HMJIYCCIJYRONP,Parkinson Disease,0.0,0.0,0
YQEZLKZALYSWHR,Post-operative Pain,0.0,0.0,0
VPPJLAIAVCUEMN,sodium channelopathy-related small fiber neuropathy,0.0,0.0,0
JTEGQNOMFQHVDC,chronic hepatitis B virus infection,0.0,0.0,0
GOTYRUGSSMKFNF,Cell Lymphoma,-2.0049650840751414,0.09601874168245628,1
GOTYRUGSSMKFNF,Diffuse Large B Cell Lymphoma,-2.0049650840751414,0.09601874168245628,1
GOTYRUGSSMKFNF,MULTIPLE MYELOMA,0.0,2.1009838257575977,1
HPJKCIUCZWXJDR,Unexplained Infertility,0.0,0.0,0
WTDRDQBEARUVNC,Ischaemic Stroke,0.0,0.0,0
NNJVILVZKWQKPM,peripheral neuropathy,0.0,0.0,0
NNJVILVZKWQKPM,Local Anesthesia,0.0,0.0,0
JFOZKMSJYSPYLN,dry eye syndrome,0.0,0.0,0
TYZROVQLWOKYKF,gram-positive bacterial infections,0.0,0.0,0
RDOIQAHITMMDAJ,fecal incontinence,0.0,0.0,0
DIWRORZWFLOCLC,Status Epilepticus,0.0,0.0,0
PSIFNNKUMBGKDQ,Proteinuria,0.0,0.0,0
PSIFNNKUMBGKDQ,"Glomerulonephritis, IGA",0.0,0.0,0
PSIFNNKUMBGKDQ,Arterial Hypertension,0.0,0.0,0
VHRSUDSXCMQTMA,MEMBRANOUS NEPHROPATHY,0.0,0.0,0
OPXLLQIJSORQAM,helminth infection,0.0,0.0,0
DMJNNHOOLUXYBV,Healthcare-Associated Pneumonia; Ventilator-Associated Pneumonia; Lung Diseases,0.0,0.0,0
DMJNNHOOLUXYBV,Urinary Tract Infection Complicated; Acute Pyelonephritis,0.0,0.0,0
XZWYZXLIPXDOLR,Brain Tumor Treated With Cranial or Cranial-Spinal Radiation,0.0,0.0,0
XZWYZXLIPXDOLR,Type 1 Diabetes,0.0,0.0,0
FBOZXECLQNJBKD,ALOPECIA AREATA,0.0,0.0,0
FBOZXECLQNJBKD,Neck Carcinoma,0.0,0.0,0
FBOZXECLQNJBKD,Persistent Pregnancy of Unknown Location; Ectopic Pregnancy,0.0,0.0,0
FBOZXECLQNJBKD,Recurrent or Metastatic Head and Neck Cancer,-0.7129762697403945,0.10650351367014244,1
FBOZXECLQNJBKD,"Arthritis, Juvenile",0.0,0.0,0
VHRSUDSXCMQTMA,Dysphagia,0.0,0.0,0
DDLIGBOFAVUZHB,Parental/Caregiver Anxiety; Child's Anxiety,0.0,0.0,0
DDLIGBOFAVUZHB,Preoperative Sedation,0.0,0.0,0
DDLIGBOFAVUZHB,epilepsy,0.0,0.0,0
PTKSEFOSCHHMPD,spinal cord injury,0.0,0.0,0
VKHAHZOOUSRJNA,spontaneous abortion,0.0,0.0,0
PQLXHQMOHUQAKB,post-kala-azar dermal leishmaniasis,0.0,0.0,0
PBAPPPCECJKMCM,Urinary Bladder Overactive; Overactive Bladder; Urgency Incontinence; Urinary Bladder Diseases\Urologic Diseases,0.0,-0.03205803588418919,1
RONZAEMNMFQXRA,Breast Cancer,-0.10365606818431705,-0.03092496884008457,1
ZVHNDZWQTBEVRY,primary myelofibrosis,0.0,0.0,0
RTGDFNSFWBGLEC,Chronic Myelogenous Leukemia; Acute Lymphoblastic Leukemia; Acute Myeloid Leukemia; Acute Biphenotypic Leukemia; Myelodysplastic Syndrome; Myeloproliferative Neoplasm; Non-Hodgkin Lymphoma; Hodgkins Disease; Chronic Lymphocytic Leukemia; Multiple Myeloma,-0.7692077937132598,-0.21600183761318192,1
HPNSFSBZBAHARI,Chronic Kidney Disease,-0.5517340392691602,0.00147191683091763,1
HRRBJVNMSRJFHQ,ureteral stent-related symptoms,0.0,0.0,0
HYIMSNHJOBLJNT,preterm labor and delivery,-0.0853917328537341,-0.048158034390662796,1
HHZIURLSWUIHRB,Chronic Myelogenous Leukemia,-0.3566439019627227,-0.32906294472569303,1
OUBCNLGXQFSTLU,tyrosinemia type I,0.0,0.0,0
SFLSHLFXELFNJZ,Vasoplegic syndrome,0.0,0.0,0
VIKNJXKGJWUCNN,contraception,0.0,0.0,0
KVWDHTXUZHCGIO,With Cancer,0.0,0.0,0
FDLYAMZZIXQODN,Pancreatic Cancer,-0.19713586966028573,0.012149169259596887,1
JBIMVDZLSHOPLA,allergic conjunctivitis,0.0,0.0,0
SUBDBMMJDZJVOS,Peptic Ulcer Hemorrhage,0.0,0.0,0
XRVDGNKRPOAQTN,Multiple Sclerosis,0.0,0.0,0
XPIJWUTXQAGSLK,impetigo,0.0,0.0,0
RCINICONZNJXQF,Primary Breast Cancer,-2.2446930475135694,-0.28929779395321265,1
RCINICONZNJXQF,Neoadjuvant Treatment of Patients With High-risk Early Breast Cancer,-2.2446930475135694,-0.28929779395321265,1
RCINICONZNJXQF,Junction Cancer,0.0,0.0,0
RCINICONZNJXQF,Early Primary Breast Cancer,-2.2446930475135694,-0.28929779395321265,1
QYSPLQLAKJAUJT,Renal Colic,0.07913718057998444,-0.00048098194671271355,1
DTGLZDAWLRGWQN,Acute Coronary Syndrome; Unstable Angina,0.0,0.0,0
OIGNJSKKLXVSLS,Rheumatoid Arthritis,0.0,0.0,0
ZTVQQQVZCWLTDF,Breast Diseases,0.07161080688014365,0.003412179015045952,1
IWUCXVSUMQZMFG,HIV infection,0.0,0.0,0
KGFYHTZWPPHNLQ,Symptomatic Superficial Vein Thrombosis,0.0,0.0,0
MNDBXUUTURYVHR,COPD,0.0,0.0,0
ZKMNUMMKYBVTFN,Bariatric Surgery Candidate,0.0,0.0,0
HFNKQEVNSGCOJV,Polycythemia Vera,0.0,0.0,0
HFNKQEVNSGCOJV,Primary Myelofibrosis (MF),0.0,0.0,0
RYMZZMVNJRMUDD,Critical Illness,0.0,0.0,0
WOXKDUGGOYFFRN,"Hypertension, Pulmonary",0.0,0.0,0
QCGUSIANLFXSGE,pneumonia,0.0,0.0,0
UEJJHQNACJXSKW,Neoplasms,0.0,0.0,0
OEKWJQXRCDYSHL,Acute Myocardial Infarction,0.0,0.0,0
KJADKKWYZYXHBB,Epilepsy,0.0,0.0,0
GYDJEQRTZSCIOI,Cancer; Tumour; Surgery,0.0,0.0,0
GYDJEQRTZSCIOI,Abdominal Aortic Aneurysms,0.0,0.0,0
GYDJEQRTZSCIOI,Wounds and Injuries; Acute Coagulopathy,0.0,0.0,0
GYDJEQRTZSCIOI,Total Blood Loss,0.0,0.0,0
YNDXUCZADRHECN,Osteoarthritis,0.0,0.0,0
YNDXUCZADRHECN,ocular trauma,0.0,0.0,0
FVTWTVQXNAJTQP,Chronic Obstructive Pulmonary Disease,0.0,0.0,0
MYPYJXKWCTUITO,Infection; Surgery; Nervous System Diseases,0.0,0.0,0
DAFYYTQWSAWIGS,Chronic Obstructive Pulmonary Disease,0.0,0.0,0
XRWSZZJLZRKHHD,chronic hepatitis C virus infection,0.0,0.0,0
RZEKVGVHFLEQIL,Knee Osteoarthritis,0.0,0.0,0
KSGXQBZTULBEEQ,Venous Thromboembolism; Secondary Prevention,0.0,0.0,0
KSGXQBZTULBEEQ,Stroke; Secondary Prevention,0.0,0.0,0
DYDCPNMLZGFQTM,Skin and Subcutaneous Tissue Bacterial Infections; Skin Structures and Soft Tissue Infections,0.0,0.0,0
ZCGNOVWYSGBHAU,influenza,0.0,0.0,0
GHASVSINZRGABV,Anal Cancer,0.0,0.0,0
JZUFKLXOESDKRF,heart failure,0.0,0.0,0
DOUYETYNHWVLEO,Anal Cancer,0.0,0.0,0
JTEGQNOMFQHVDC,HIV infection,0.0,0.0,0
USUZGMWDZDXMDG,Cushing syndrome,0.0,0.0,0
IYDYFVUFSPQPPV,Bloodstream Infections (BSI) Due to CRE; Hospital-Acquired Bacterial Pneumonia (HABP) Due to CRE; Ventilator-Associated Bacterial Pneumonia (VABP) Due to CRE; Complicated Urinary Tract Infection (cUTI) Due to CRE; Acute Pyelonephritis (AP) Due to CRE,0.0,0.0,0
NTHPAPBPFQJABD,Postoperative Nausea and Vomiting,0.0,0.0,0
LERNTVKEWCAPOY,chronic obstructive pulmonary disease,0.0,0.0,0
GYDJEQRTZSCIOI,Blood Loss,0.0,0.0,0
MYPYJXKWCTUITO,Clostridium Difficile,0.0,0.0,0
ZAFYATHCZYHLPB,Parental/Caregiver Anxiety; Child's Anxiety,0.0,0.0,0
RZVAJINKPMORJF,Asthma; Wheezing,0.0,0.0,0
LZCDAPDGXCYOEH,photoaging,0.0,0.0,0
OIRDTQYFTABQOQ,coronary artery disease,0.0,0.0,0
ULXXDDBFHOBEHA,Cell Cancer,0.0,0.0,0
HXHWSAZORRCQMX,Human Immunodeficiency Virus,0.0,0.0,0
IDBPHNDTYPBSNI,Bronchoscopy; Conscious Sedation,0.0,0.0,0
LSQZJLSUYDQPKJ,Healthy,0.0,0.0,0
LSQZJLSUYDQPKJ,Drug Resistant Malaria Due to Plasmodium Falciparum,0.0,0.0,0
QNZCBYKSOIHPEH,Deep Vein Thrombosis; Pulmonary Embolism,0.0,0.0,0
FIHJKUPKCHIPAT,malaria,0.0,0.0,0
OOUGLTULBSNHNF,"Muscular Dystrophy, Duchenne; Muscular Dystrophies; Muscular Disorders, Atrophic; Muscular Diseases; Musculoskeletal Diseases; Neuromuscular Diseases; Nervous System Diseases; Genetic Diseases, X-Linked; Genetic Diseases, Inborn",0.0,0.0,0
METKIMKYRPQLGS,hemangioma,0.0,0.0,0
XUKUURHRXDUEBC,Coronary Artery Disease,0.0,0.0,0
XUKUURHRXDUEBC,Hyperlipidemia or Mixed Dyslipidemia at High Risk for Cardiovascular Events,0.0,0.0,0
XUKUURHRXDUEBC,Heart Valve Diseases,0.0,0.0,0
LMEKQMALGUDUQG,Vasculitis,0.0,0.0,0
LMEKQMALGUDUQG,Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Microscopic Polyangiitis; Wegener Granulomatosis,0.0,0.0,0
YBHILYKTIRIUTE,mixed dyslipidemia,0.0,0.0,0
KWIUHFFTVRNATP,peroxisome biogenesis disorder,0.0,0.0,0
LKJPYSCBVHEWIU,Metastatic Prostate Cancer,-0.2645388102368098,-0.35993598887995626,1
LKJPYSCBVHEWIU,Prostate Cancer,-0.2645388102368098,-0.35993598887995626,1
KHOITXIGCFIULA,chronic idiopathic constipation,0.0,0.0,0
LHHCSNFAOIFYRV,hepatitis C virus infection,0.0,0.0,0
WXJFKKQWPMNTIM,cytomegalovirus infection,0.0,0.0,0
LEBVLXFERQHONN,Chronic pain,0.0,0.0,0
LEBVLXFERQHONN,Functional Endoscopic Sinus Surgery (FESS),0.0,0.0,0
GMRQFYUYWCNGIN,facial angiofibroma,0.0,0.0,0
GAGWJHPBXLXJQN,Colorectal Cancer; Metastases,-0.7327040841249612,0.05983113527455064,1
GAGWJHPBXLXJQN,Colorectal Neoplasms; Neoplasm Metastasis; Intestinal Neoplasms; Gastrointestinal Neoplasms; Digestive System Neoplasms,-0.7327040841249612,0.05983113527455064,1
OGHNVEJMJSYVRP,Breast Cancer; Heart Failure; Cardiotoxicity,0.005792948594348945,0.009092532953357676,1
VERWOWGGCGHDQE,Lung Cancer,-0.7763151208422485,0.1445978712817183,1
VERWOWGGCGHDQE,Non-Small Cell Lung Cancer,-0.7763151208422485,0.1445978712817183,1
JIVPVXMEBJLZRO,Hypertension; Kidney Transplantation,-0.06759075111079936,0.01015025932212818,1
RRGUKTPIGVIEKM,vasospastic angina,0.0,0.0,0
DGBIGWXXNGSACT,Status Epilepticus; Epilepsy,0.0,0.0,0
GJSURZIOUXUGAL,Is an Only Child,0.0,0.0,0
GJSURZIOUXUGAL,Negative Behaviour Change,0.0,0.0,0
GKTWGGQPFAXNFI,Carotid Artery Occlusion; Middle Cerebral Artery Occlusion; Stroke,0.0,0.0,0
VNFPBHJOKIVQEB,otomycosis,0.0,0.0,0
ITRJWOMZKQRYTA,ACE inhibitor-induced angioedema,0.0,0.0,0
UHDGCWIWMRVCDJ,"Leukemia, Myeloid, Acute",-3.207428950424149,-0.04445061762487468,1
FDKXTQMXEQVLRF,Metastatic Melanoma,0.0,0.0,0
FDKXTQMXEQVLRF,positive Melanoma,0.0,0.0,0
DOAKLVKFURWEDJ,Acute Hematogenous Osteomyelitis,0.0,0.0,0
FBHSPRKOSMHSIF,Duchenne Muscular Dystrophy,0.0,0.0,0
DYDCPNMLZGFQTM,Skin and Subcutaneous Tissue Bacterial Infections,0.0,0.0,0
JAUOIFJMECXRGI,urticaria,0.0,0.0,0
UREBDLICKHMUKA,Pelvic Organ Prolapse; PONV,0.0,0.0,0
ZZVUWRFHKOJYTH,Acute Urticaria,0.0,0.0,0
ZEUITGRIYCTCEM,Back Pain Lower Back Chronic,0.0,0.0,0
SJVQHLPISAIATJ,Chronic Lymphocytic Leukemia; Small Lymphocytic Lymphoma,-0.30676416979093446,-0.10660273206553991,1
VLCYCQAOQCDTCN,Familial adenomatous polyposis,0.0,0.0,0
UCTWMZQNUQWSLP,Uterine Myomas,0.0,0.0,0
JUKPWJGBANNWMW,Phospholamban R14del Mutation-related Cardiomyopathy,0.0,0.0,0
HLFSMUUOKPBTSM,complicated intra-abdominal infection,0.0,0.0,0
WSEQXVZVJXJVFP,Dyspepsia; Anxiety; Depression,0.0,0.0,0
SUBDBMMJDZJVOS,Bleeding; ERCP,0.0,0.0,0
VOXZDWNPVJITMN,Menopause,0.0,0.0,0
OLNTVTPDXPETLC,Hyperlipidemia,0.0,0.0,0
OLNTVTPDXPETLC,Metabolic Syndrome X,0.0,0.0,0
PJMPHNIQZUBGLI,"Anesthetic, Sedative or Analgesic Complications in Labor or Delivery",0.036282375007319165,-0.031916252857778535,1
RFHAOTPXVQNOHP,Fungal Infection; Hematopoietic and Lymphoid Cell Neoplasm,0.0,0.0,0
RFHAOTPXVQNOHP,Vulvovaginal Candidiasis,0.0,0.0,0
RFHAOTPXVQNOHP,Human Immunodeficiency Virus,0.0,0.0,0
WMWTYOKRWGGJOA,chronic rhinosinusitis with nasal polyps,0.0,0.0,0
OVBPIULPVIDEAO,contraception,0.0,0.0,0
XWLUWCNOOVRFPX,Status Epilepticus; Epilepsy,0.0,0.0,0
VWUXBMIQPBEWFH,Metastatic Breast Cancer,-0.33033499306052333,-0.2774030028172715,1
UGJMXCAKCUNAIE,Healthy,0.0,0.0,0
XGALLCVXEZPNRQ,NSCLC,0.0,0.0,0
SDUQYLNIPVEERB,Lung Cancer,-3.2498589886500917,-0.06404742554215792,1
QWEWGXUTRTXFRF,"Diabetes Mellitus, Type 2",0.0,0.0,0
LNEPOXFFQSENCJ,Delirium,0.0,0.0,0
LNEPOXFFQSENCJ,Postoperative Confusion,0.0,0.0,0
JYGXADMDTFJGBT,Oral SubMucous Fibrosis,0.0,0.0,0
VSNHCAURESNICA,Polycythemia Vera,0.0,0.0,0
XYFPWWZEPKGCCK,Chronic Lymphocytic Leukemia; Small Lymphocytic Lymphoma,0.023341767398744644,0.034035268096031045,1
XYFPWWZEPKGCCK,Refractory Chronic Leukemia,0.023341767398744644,0.034035268096031045,1
HEFNNWSXXWATRW,Asthma; Wheezing,0.0,0.0,0
HEFNNWSXXWATRW,PDA,0.0,0.0,0
DOUYETYNHWVLEO,cervical intraepithelial neoplasia,0.09788441285625141,0.03641897038674648,1
DOUYETYNHWVLEO,actinic keratosis,0.0,0.0,0
QZZUEBNBZAPZLX,COPD,0.0,0.0,0
PIWKPBJCKXDKJR,Renal Function After Partial Nephrectomy,-0.11327621661144634,-0.015517531159567624,1
QRXWMOHMRWLFEY,Human Immunodeficiency Virus,0.0,0.0,0
YQEZLKZALYSWHR,Epidural Catheterization; Thoracic; Procedural Pain,0.0,0.0,0
PYZRQGJRPPTADH,Dystrophia Myotonica Type 1; Myotonia Congenita; Paramyotonia Congenita; Hyperkalemic Periodic Paralysis; Potassium-Aggravated Myotonia,0.0,0.0,0
GOTYRUGSSMKFNF,Mantle Cell Lymphoma,-2.0049650840751414,0.09601874168245628,1
GOTYRUGSSMKFNF,Follicular Lymphoma,-2.0049650840751414,0.09601874168245628,1
WOSKHXYHFSIKNG,Hepatocellular Carcinoma,-0.49660508448663165,-0.31236650352062423,1
FGQFOYHRJSUHMR,gout,0.0,0.0,0
HPHUVLMMVZITSG,Epilepsy; Partial Seizures,0.0,0.0,0
NNJVILVZKWQKPM,Postoperative Pain,0.0,0.0,0
LTXREWYXXSTFRX,Type 2 Diabetes,0.0,0.0,0
LTXREWYXXSTFRX,Arterial Hypertension; Albuminuria,0.0,0.0,0
TYZROVQLWOKYKF,skin infection,0.0,0.0,0
DIWRORZWFLOCLC,Peripheral Vertigo.,0.0,0.0,0
PSIFNNKUMBGKDQ,Newly-diagnosed Glioblastoma,-0.04121207880535056,0.02552048748956931,1
DMKSVUSAATWOCU,cataract,0.0,0.0,0
YMBXTVYHTMGZDW,Fever,0.0,0.0,0
INWLQCZOYSRPNW,Insertion of Intrauterine Contraception,0.0,0.0,0
XZWYZXLIPXDOLR,Obesity,0.0,0.0,0
XZWYZXLIPXDOLR,Endometrial Cancer,0.00041165407864935543,0.06335726133010539,1
XZWYZXLIPXDOLR,Prediabetes; Type 2 Diabetes,0.0,0.0,0
XZWYZXLIPXDOLR,Overweight; Autism Spectrum Disorder,0.0,0.0,0
XZWYZXLIPXDOLR,Hypogonadism; Obesity,0.0,0.0,0
XZWYZXLIPXDOLR,Metabolic Syndrome,0.0,0.0,0
USSIQXCVUWKGNF,neonatal abstinence syndrome,0.0,0.0,0
FBOZXECLQNJBKD,Cardiovascular Disease,0.0,0.0,0
FBOZXECLQNJBKD,Uveitis,0.0,0.0,0
FBOZXECLQNJBKD,Neck Cancer,0.0,0.0,0
FBOZXECLQNJBKD,Psoriasis Vulgaris,0.0,0.0,0
VHRSUDSXCMQTMA,Thyroid-associated Ophthalmopathy; Dry Eye Syndrome,-0.007149731544286608,0.00035549007386647714,1
VAOCPAMSLUNLGC,Complicated Urinary Tract Infection; Complicated Intra-abdominal Infection,0.0,0.0,0
VAOCPAMSLUNLGC,Hemorrhoids,0.0,0.0,0
