smiles,inchikey,drug_name,chembl_id,drugbank_id,drug_targets_symbols,drug_targets_ensembl,drug_targets_enst,n_targets,n_ensembl_targets,n_enst_targets
CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,MKPLKVHSHYCHOC-AHTXBMBWSA-N,Travoprost,CHEMBL1200799,,PTGFR,ENSG00000122420,ENST00000370756;ENST00000370757;ENST00000370758;ENST00000497923;ENST00000885093;ENST00000885094;ENST00000885095;ENST00000945159,1,1,8
Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1,OURRXQUGYQRVML-AREMUKBSSA-N,Netarsudil,CHEMBL4594250,,ROCK2;ROCK1,ENSG00000134318;ENSG00000067900,ENST00000261535;ENST00000315872;ENST00000401753;ENST00000431087;ENST00000460262;ENST00000462366;ENST00000484951;ENST00000493096;ENST00000697752;ENST00000697790;ENST00000697791;ENST00000697792;ENST00000944889;ENST00000944890;ENST00000944891;ENST00000399799;ENST00000578051;ENST00000582445;ENST00000583556;ENST00000584687;ENST00000584875;ENST00000635540,2,2,22
CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,YZBLFMPOMVTDJY-LSGXYNIPSA-N,Moxidectin,CHEMBL2104415,,,,,0,0,0
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,PGTVWKLGGCQMBR-FLBATMFCSA-N,ganaxolone,CHEMBL1568698,,GABRG3;GABRA1;GABRA3;GABRA5;GABRA4;GABRB3;GABRG2;GABRP;GABRA2;GABRA6;GABRG1;GABRQ;GABRD;GABRB2;GABRE;GABRB1,ENSG00000113327;ENSG00000187730;ENSG00000145863;ENSG00000166206;ENSG00000151834;ENSG00000094755;ENSG00000186297;ENSG00000102287;ENSG00000145864;ENSG00000268089;ENSG00000022355;ENSG00000109158;ENSG00000182256;ENSG00000011677;ENSG00000163285;ENSG00000163288,ENST00000333743;ENST00000451330;ENST00000553440;ENST00000554696;ENST00000554786;ENST00000555083;ENST00000557596;ENST00000615808;ENST00000023897;ENST00000393943;ENST00000428797;ENST00000437025;ENST00000519542;ENST00000519621;ENST00000521339;ENST00000522651;ENST00000634335;ENST00000635096;ENST00000635880;ENST00000635916;ENST00000636340;ENST00000636408;ENST00000636573;ENST00000637044;ENST00000637620;ENST00000637827;ENST00000638112;ENST00000638159;ENST00000958929;ENST00000958930;ENST00000370314;ENST00000417858;ENST00000497894;ENST00000535043;ENST00000862742;ENST00000862743;ENST00000932320;ENST00000335625;ENST00000355395;ENST00000400081;ENST00000554038;ENST00000554083;ENST00000554596;ENST00000554599;ENST00000555060;ENST00000555182;ENST00000557449;ENST00000557484;ENST00000879566;ENST00000951856;ENST00000264318;ENST00000502874;ENST00000508560;ENST00000509316;ENST00000511523;ENST00000900310;ENST00000299267;ENST00000311550;ENST00000400188;ENST00000541819;ENST00000545868;ENST00000554556;ENST00000554722;ENST00000555094;ENST00000555632;ENST00000556166;ENST00000556636;ENST00000557641;ENST00000557765;ENST00000621499;ENST00000635832;ENST00000635994;ENST00000636466;ENST00000636512;ENST00000636690;ENST00000637226;ENST00000637293;ENST00000637893;ENST00000638099;ENST00000638149;ENST00000356592;ENST00000361925;ENST00000414552;ENST00000522053;ENST00000522990;ENST00000523372;ENST00000638253;ENST00000638552;ENST00000638660;ENST00000638772;ENST00000638782;ENST00000638877;ENST00000639046;ENST00000639111;ENST00000639213;ENST00000639278;ENST00000639384;ENST00000639424;ENST00000639549;ENST00000639554;ENST00000639683;ENST00000639975;ENST00000640500;ENST00000640574;ENST00000640739;ENST00000640757;ENST00000640910;ENST00000640985;ENST00000641017;ENST00000943443;ENST00000943444;ENST00000265294;ENST00000518122;ENST00000518525;ENST00000519137;ENST00000519196;ENST00000519385;ENST00000519598;ENST00000521009;ENST00000521481;ENST00000522868;ENST00000862231;ENST00000356504;ENST00000381620;ENST00000503806;ENST00000506961;ENST00000507069;ENST00000507460;ENST00000509716;ENST00000510233;ENST00000510861;ENST00000513005;ENST00000514090;ENST00000514193;ENST00000514236;ENST00000515082;ENST00000540012;ENST00000630416;ENST00000863563;ENST00000863564;ENST00000863565;ENST00000863566;ENST00000863567;ENST00000863568;ENST00000960092;ENST00000960093;ENST00000960094;ENST00000274545;ENST00000517823;ENST00000518888;ENST00000520000;ENST00000521520;ENST00000522269;ENST00000523217;ENST00000523691;ENST00000524220;ENST00000295452;ENST00000964875;ENST00000598523;ENST00000378585;ENST00000638411;ENST00000638604;ENST00000638763;ENST00000638771;ENST00000638804;ENST00000639045;ENST00000639070;ENST00000639625;ENST00000639777;ENST00000639935;ENST00000640030;ENST00000640067;ENST00000640317;ENST00000640423;ENST00000640688;ENST00000640892;ENST00000640949;ENST00000640981;ENST00000858706;ENST00000274547;ENST00000353437;ENST00000393959;ENST00000517547;ENST00000517901;ENST00000520240;ENST00000522758;ENST00000523730;ENST00000612710;ENST00000674514;ENST00000674988;ENST00000675081;ENST00000675245;ENST00000675303;ENST00000675381;ENST00000675682;ENST00000675746;ENST00000675773;ENST00000965237;ENST00000370328;ENST00000417300;ENST00000441219;ENST00000462018;ENST00000465405;ENST00000474932;ENST00000476016;ENST00000483564;ENST00000486255;ENST00000489333;ENST00000491339;ENST00000495862;ENST00000295454;ENST00000381582;ENST00000509366;ENST00000510909;ENST00000513567,16,16,215
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,ZZUFCTLCJUWOSV-UHFFFAOYSA-N,furosemide,CHEMBL35,,SLC12A1,ENSG00000074803,ENST00000330289;ENST00000380993;ENST00000396577;ENST00000558252;ENST00000558805;ENST00000559641;ENST00000559723;ENST00000560692;ENST00000561031;ENST00000561127;ENST00000646012;ENST00000647232;ENST00000647546;ENST00000686073,1,1,14
CC(C)(C)OC[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,LCDDAGSJHKEABN-MLGOLLRUSA-N,evogliptin,CHEMBL1779710,,DPP4,ENSG00000197635,ENST00000360534;ENST00000413651;ENST00000416189;ENST00000434918;ENST00000461836;ENST00000468903;ENST00000490286;ENST00000491591;ENST00000494507;ENST00000497461;ENST00000676479;ENST00000676624;ENST00000676768;ENST00000676810;ENST00000676996;ENST00000677015;ENST00000677212;ENST00000678522;ENST00000678566;ENST00000678583;ENST00000678668;ENST00000678740;ENST00000679104;ENST00000881342;ENST00000881343,1,1,25
COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1.Cl.Cl,HZVCEQMJXMUXJF-UHFFFAOYSA-N,Naftopidil,CHEMBL1593765,,,,,0,0,0
CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,KWTWDQCKEHXFFR-SMDDNHRTSA-N,Tapentadol,CHEMBL1201776,,SLC6A2;OPRM1,ENSG00000112038;ENSG00000103546,ENST00000219833;ENST00000379906;ENST00000414754;ENST00000561820;ENST00000566163;ENST00000567238;ENST00000568529;ENST00000568943;ENST00000574918;ENST00000682050;ENST00000865255;ENST00000229768;ENST00000330432;ENST00000337049;ENST00000360422;ENST00000414028;ENST00000419506;ENST00000428397;ENST00000434900;ENST00000435918;ENST00000452687;ENST00000518759;ENST00000519083;ENST00000519613;ENST00000520282;ENST00000520708;ENST00000521106;ENST00000522236;ENST00000522382;ENST00000522555;ENST00000522739;ENST00000523520;ENST00000524150;ENST00000524163,2,2,34
Cl.Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,YZLZPSJXMWGIFH-BCXQGASESA-N,Nalbuphine,CHEMBL1201132,,OPRM1;OPRK1;OPRD1,ENSG00000112038;ENSG00000082556;ENSG00000116329,ENST00000229768;ENST00000330432;ENST00000337049;ENST00000360422;ENST00000414028;ENST00000419506;ENST00000428397;ENST00000434900;ENST00000435918;ENST00000452687;ENST00000518759;ENST00000519083;ENST00000519613;ENST00000520282;ENST00000520708;ENST00000521106;ENST00000522236;ENST00000522382;ENST00000522555;ENST00000522739;ENST00000523520;ENST00000524150;ENST00000524163;ENST00000265572;ENST00000520287;ENST00000522508;ENST00000524278;ENST00000673285;ENST00000234961,3,3,29
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O[C@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2)sc2cc(O)ccc12,VHXYPEXOSLGZKH-FJMCWGSISA-N,Raloxifene,CHEMBL1908112,,,,,0,0,0
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,IAKHMKGGTNLKSZ-INIZCTEOSA-N,colchicine,CHEMBL107,,TUBB4A;TUBA3C;TUBB8;TUBB4B;TUBA3E;TUBA1B;TUBA4A;TUBB3;TUBA1C;TUBA1A;TUBB1;TUBB2A;TUBB2B;TUBB;TUBB6,,,15,0,0
C[C@@H]1[C@H](c2ccccc2)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,DDOOFTLHJSMHLN-ZQHRPCGSSA-N,Ubrogepant,CHEMBL2364638,,CALCRL,ENSG00000064989,,1,1,0
CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,YALNUENQHAQXEA-UHFFFAOYSA-N,givinostat,CHEMBL1213492,,HDAC11;HDAC8;HDAC5;HDAC10;HDAC6;HDAC4;HDAC3;HDAC9;HDAC2;HDAC1;HDAC7,ENSG00000163517;ENSG00000108840;ENSG00000100429;ENSG00000147099;ENSG00000094631;ENSG00000116478;ENSG00000061273;ENSG00000068024;ENSG00000048052;ENSG00000196591;ENSG00000171720,ENST00000295757;ENST00000402259;ENST00000402271;ENST00000404040;ENST00000404548;ENST00000405025;ENST00000405478;ENST00000416248;ENST00000418189;ENST00000425430;ENST00000433119;ENST00000434848;ENST00000437379;ENST00000446613;ENST00000455904;ENST00000458642;ENST00000475818;ENST00000487585;ENST00000495099;ENST00000498532;ENST00000522202;ENST00000861266;ENST00000861267;ENST00000861268;ENST00000861269;ENST00000861270;ENST00000861271;ENST00000861272;ENST00000967009;ENST00000967010;ENST00000373554;ENST00000373556;ENST00000373559;ENST00000373560;ENST00000373568;ENST00000373571;ENST00000373573;ENST00000373583;ENST00000373589;ENST00000412342;ENST00000415409;ENST00000421523;ENST00000436675;ENST00000439122;ENST00000444609;ENST00000470998;ENST00000478743;ENST00000486704;ENST00000647594;ENST00000647606;ENST00000647641;ENST00000647654;ENST00000647718;ENST00000647859;ENST00000647886;ENST00000647974;ENST00000647980;ENST00000648036;ENST00000648101;ENST00000648139;ENST00000648158;ENST00000648276;ENST00000648285;ENST00000648298;ENST00000648452;ENST00000648459;ENST00000648504;ENST00000648577;ENST00000648711;ENST00000648731;ENST00000648834;ENST00000648850;ENST00000648855;ENST00000648870;ENST00000648939;ENST00000648962;ENST00000649097;ENST00000649116;ENST00000649181;ENST00000649242;ENST00000649274;ENST00000649518;ENST00000649543;ENST00000649752;ENST00000650076;ENST00000650126;ENST00000650471;ENST00000650477;ENST00000650604;ENST00000650636;ENST00000881225;ENST00000881226;ENST00000881227;ENST00000881228;ENST00000881229;ENST00000881230;ENST00000925427;ENST00000958735;ENST00000958736;ENST00000225983;ENST00000336057;ENST00000586339;ENST00000586802;ENST00000587135;ENST00000587776;ENST00000588261;ENST00000588419;ENST00000588703;ENST00000591714;ENST00000592385;ENST00000593013;ENST00000682912;ENST00000715273;ENST00000864900;ENST00000864901;ENST00000864902;ENST00000864903;ENST00000864904;ENST00000864905;ENST00000864906;ENST00000864907;ENST00000864908;ENST00000864909;ENST00000864910;ENST00000864911;ENST00000864912;ENST00000864913;ENST00000864914;ENST00000864915;ENST00000864916;ENST00000864917;ENST00000864918;ENST00000864919;ENST00000864920;ENST00000864921;ENST00000864922;ENST00000864923;ENST00000864924;ENST00000864925;ENST00000925825;ENST00000925826;ENST00000925827;ENST00000925828;ENST00000925829;ENST00000925830;ENST00000925831;ENST00000925832;ENST00000968358;ENST00000968359;ENST00000968360;ENST00000968361;ENST00000968362;ENST00000968363;ENST00000968364;ENST00000968365;ENST00000968366;ENST00000968367;ENST00000968368;ENST00000968369;ENST00000968370;ENST00000968371;ENST00000968372;ENST00000968373;ENST00000216271;ENST00000349505;ENST00000415993;ENST00000429374;ENST00000448072;ENST00000454936;ENST00000470378;ENST00000470965;ENST00000471375;ENST00000475965;ENST00000476310;ENST00000477814;ENST00000482213;ENST00000483222;ENST00000488270;ENST00000489424;ENST00000496235;ENST00000496909;ENST00000497483;ENST00000497952;ENST00000498366;ENST00000626012;ENST00000895900;ENST00000895901;ENST00000895902;ENST00000895903;ENST00000895904;ENST00000895905;ENST00000895906;ENST00000895907;ENST00000895908;ENST00000948608;ENST00000948609;ENST00000334136;ENST00000376610;ENST00000376619;ENST00000376643;ENST00000423941;ENST00000430858;ENST00000438518;ENST00000440653;ENST00000441703;ENST00000443563;ENST00000461608;ENST00000462730;ENST00000465269;ENST00000468949;ENST00000469223;ENST00000470942;ENST00000476625;ENST00000477528;ENST00000477561;ENST00000480525;ENST00000483506;ENST00000483656;ENST00000485102;ENST00000486227;ENST00000486665;ENST00000488543;ENST00000489053;ENST00000489352;ENST00000493923;ENST00000495515;ENST00000498808;ENST00000642405;ENST00000643374;ENST00000643659;ENST00000643934;ENST00000644068;ENST00000644164;ENST00000645643;ENST00000646703;ENST00000647398;ENST00000697246;ENST00000697247;ENST00000697266;ENST00000697267;ENST00000697268;ENST00000697269;ENST00000697281;ENST00000697319;ENST00000697320;ENST00000697322;ENST00000697328;ENST00000697345;ENST00000697346;ENST00000697347;ENST00000697348;ENST00000697349;ENST00000697368;ENST00000697369;ENST00000697370;ENST00000697372;ENST00000697373;ENST00000697385;ENST00000697386;ENST00000697387;ENST00000697388;ENST00000697389;ENST00000697417;ENST00000697418;ENST00000697552;ENST00000697553;ENST00000697554;ENST00000697852;ENST00000697885;ENST00000697886;ENST00000697887;ENST00000697888;ENST00000697889;ENST00000697890;ENST00000697891;ENST00000697892;ENST00000697893;ENST00000697894;ENST00000697895;ENST00000697896;ENST00000901894;ENST00000901895;ENST00000901896;ENST00000901897;ENST00000901898;ENST00000901899;ENST00000901900;ENST00000901901;ENST00000901902;ENST00000901903;ENST00000901904;ENST00000901905;ENST00000901906;ENST00000901907;ENST00000901908;ENST00000931401;ENST00000931402;ENST00000931403;ENST00000931404;ENST00000951886;ENST00000951887;ENST00000951888;ENST00000951889;ENST00000951890;ENST00000951891;ENST00000345617;ENST00000430200;ENST00000445704;ENST00000446876;ENST00000454542;ENST00000460235;ENST00000461113;ENST00000463007;ENST00000487617;ENST00000493582;ENST00000494800;ENST00000495497;ENST00000496347;ENST00000535493;ENST00000543185;ENST00000553145;ENST00000685474;ENST00000690129;ENST00000896768;ENST00000896769;ENST00000896770;ENST00000896771;ENST00000913662;ENST00000913663;ENST00000913664;ENST00000913665;ENST00000913666;ENST00000913667;ENST00000913668;ENST00000913669;ENST00000913670;ENST00000913671;ENST00000913672;ENST00000913673;ENST00000971555;ENST00000305264;ENST00000459727;ENST00000467533;ENST00000469207;ENST00000469550;ENST00000471968;ENST00000475549;ENST00000476739;ENST00000486618;ENST00000490808;ENST00000491581;ENST00000492407;ENST00000492506;ENST00000495485;ENST00000519474;ENST00000523088;ENST00000856306;ENST00000856307;ENST00000856308;ENST00000856309;ENST00000937590;ENST00000937591;ENST00000937592;ENST00000937593;ENST00000937594;ENST00000937595;ENST00000937596;ENST00000940957;ENST00000940958;ENST00000940959;ENST00000940960;ENST00000401921;ENST00000405010;ENST00000406072;ENST00000406451;ENST00000411993;ENST00000413380;ENST00000413509;ENST00000417496;ENST00000425071;ENST00000428307;ENST00000430454;ENST00000432645;ENST00000433709;ENST00000441542;ENST00000441986;ENST00000446646;ENST00000455069;ENST00000456174;ENST00000461159;ENST00000461409;ENST00000471887;ENST00000474742;ENST00000476135;ENST00000483142;ENST00000490851;ENST00000496026;ENST00000523867;ENST00000524023;ENST00000622668;ENST00000681273;ENST00000681950;ENST00000686413;ENST00000707077;ENST00000707080;ENST00000707081;ENST00000707082;ENST00000868968;ENST00000868969;ENST00000868970;ENST00000868971;ENST00000868972;ENST00000935502;ENST00000368632;ENST00000425835;ENST00000518690;ENST00000518756;ENST00000519065;ENST00000519108;ENST00000520170;ENST00000520746;ENST00000520895;ENST00000521163;ENST00000521233;ENST00000521610;ENST00000522371;ENST00000523240;ENST00000523334;ENST00000523628;ENST00000524334;ENST00000869750;ENST00000869751;ENST00000869752;ENST00000916845;ENST00000916846;ENST00000916847;ENST00000916848;ENST00000916849;ENST00000916850;ENST00000916851;ENST00000952494;ENST00000373548;ENST00000428704;ENST00000463172;ENST00000471488;ENST00000472928;ENST00000476391;ENST00000481281;ENST00000482310;ENST00000484305;ENST00000490081;ENST00000718279;ENST00000906551;ENST00000906552;ENST00000906553;ENST00000906554;ENST00000906555;ENST00000906556;ENST00000933659;ENST00000933660;ENST00000933661;ENST00000943499;ENST00000080059;ENST00000354334;ENST00000380610;ENST00000417107;ENST00000417902;ENST00000421231;ENST00000422254;ENST00000425451;ENST00000427332;ENST00000430670;ENST00000433685;ENST00000434070;ENST00000440293;ENST00000445237;ENST00000447463;ENST00000450805;ENST00000459625;ENST00000463732;ENST00000470668;ENST00000471235;ENST00000477203;ENST00000477937;ENST00000485796;ENST00000488927;ENST00000491464;ENST00000547259;ENST00000548080;ENST00000548938;ENST00000549883;ENST00000552960;ENST00000903431;ENST00000903432;ENST00000903433;ENST00000903434;ENST00000903435;ENST00000903436;ENST00000903437;ENST00000903438,11,11,500
CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,TTZHDVOVKQGIBA-IQWMDFIBSA-N,Sofosbuvir,CHEMBL1259059,,,,,0,0,0
Cc1cccc(C)c1OCC(C)N,VLPIATFUUWWMKC-UHFFFAOYSA-N,Mexiletine,CHEMBL558,,SCN4A;SCN11A;SCN7A;SCN3A;SCN5A;SCN8A;SCN10A;SCN1A;SCN2A;SCN9A,ENSG00000144285;ENSG00000136546;ENSG00000153253;ENSG00000196876;ENSG00000169432;ENSG00000185313;ENSG00000136531;ENSG00000007314;ENSG00000183873;ENSG00000168356,ENST00000435607;ENST00000581514;ENST00000584310;ENST00000302328;ENST00000444237;ENST00000456224;ENST00000665106;ENST00000668754;ENST00000674755;ENST00000674979;ENST00000675223;ENST00000675269;ENST00000675672;ENST00000675892;ENST00000676045;ENST00000676176;ENST00000676333;ENST00000419992;ENST00000424326;ENST00000441411;ENST00000497562;ENST00000643258;ENST00000650747;ENST00000961721;ENST00000961722;ENST00000961723;ENST00000283254;ENST00000409101;ENST00000440431;ENST00000453007;ENST00000465043;ENST00000471697;ENST00000638473;ENST00000639244;ENST00000640652;ENST00000658209;ENST00000668657;ENST00000706067;ENST00000327956;ENST00000333535;ENST00000413689;ENST00000414099;ENST00000423572;ENST00000449557;ENST00000450102;ENST00000455624;ENST00000464652;ENST00000476683;ENST00000491944;ENST00000713730;ENST00000713731;ENST00000718272;ENST00000718273;ENST00000970295;ENST00000354534;ENST00000355133;ENST00000545061;ENST00000546961;ENST00000548086;ENST00000550891;ENST00000551216;ENST00000599343;ENST00000627620;ENST00000627665;ENST00000636458;ENST00000636945;ENST00000637540;ENST00000637709;ENST00000638820;ENST00000662684;ENST00000667214;ENST00000668547;ENST00000703687;ENST00000449082;ENST00000643924;ENST00000655275;ENST00000303395;ENST00000375405;ENST00000409050;ENST00000473295;ENST00000491429;ENST00000507401;ENST00000625916;ENST00000635750;ENST00000635776;ENST00000635893;ENST00000636194;ENST00000636759;ENST00000637038;ENST00000637285;ENST00000637968;ENST00000637988;ENST00000640036;ENST00000641575;ENST00000641603;ENST00000641996;ENST00000642141;ENST00000671940;ENST00000673490;ENST00000674923;ENST00000689288;ENST00000713692;ENST00000714447;ENST00000714448;ENST00000714449;ENST00000714450;ENST00000283256;ENST00000375437;ENST00000424833;ENST00000480032;ENST00000486878;ENST00000631182;ENST00000635945;ENST00000636071;ENST00000636135;ENST00000636384;ENST00000636662;ENST00000636769;ENST00000636985;ENST00000637266;ENST00000637367;ENST00000638151;ENST00000640791;ENST00000673831;ENST00000673883;ENST00000674133;ENST00000303354;ENST00000409672;ENST00000452182;ENST00000454569;ENST00000472119;ENST00000642356;ENST00000643319;ENST00000645283;ENST00000645815;ENST00000645907;ENST00000646694;ENST00000667201;ENST00000667991,10,10,139
NC(=O)[C@@H](CC1CC1)[C@@H](CCC(F)(F)F)C(=O)N[C@H]1N=C(c2ccccc2)c2cccc(F)c2NC1=O,RANYIWAZSQWERN-WLENULPWSA-N,BMS-986263,CHEMBL4303322,,,,,0,0,0
NC(=O)O[C@@H](Cn1ncnn1)c1ccccc1Cl,GFHAXPJGXSQLPT-VIFPVBQESA-N,Cenobamate,CHEMBL3989949,,GABRG2;SCN5A;GABRG1;SCN10A;SCN1A;GABRQ;GABRD;SCN9A;GABRB1;SCN11A;GABRA1;GABRA5;SCN7A;GABRP;GABRA6;SCN2A;SCN4A;GABRB3;GABRA4;SCN3A;SCN8A;GABRE;GABRG3;GABRA3;GABRA2;GABRB2,ENSG00000166206;ENSG00000094755;ENSG00000007314;ENSG00000145864;ENSG00000109158;ENSG00000011677;ENSG00000183873;ENSG00000113327;ENSG00000186297;ENSG00000182256;ENSG00000163285;ENSG00000168356;ENSG00000144285;ENSG00000153253;ENSG00000185313;ENSG00000136531;ENSG00000102287;ENSG00000022355;ENSG00000196876;ENSG00000136546;ENSG00000187730;ENSG00000145863;ENSG00000151834;ENSG00000169432;ENSG00000268089;ENSG00000163288,ENST00000356592;ENST00000361925;ENST00000414552;ENST00000522053;ENST00000522990;ENST00000523372;ENST00000638253;ENST00000638552;ENST00000638660;ENST00000638772;ENST00000638782;ENST00000638877;ENST00000639046;ENST00000639111;ENST00000639213;ENST00000639278;ENST00000639384;ENST00000639424;ENST00000639549;ENST00000639554;ENST00000639683;ENST00000639975;ENST00000640500;ENST00000640574;ENST00000640739;ENST00000640757;ENST00000640910;ENST00000640985;ENST00000641017;ENST00000943443;ENST00000943444;ENST00000327956;ENST00000333535;ENST00000413689;ENST00000414099;ENST00000423572;ENST00000449557;ENST00000450102;ENST00000455624;ENST00000464652;ENST00000476683;ENST00000491944;ENST00000713730;ENST00000713731;ENST00000718272;ENST00000718273;ENST00000970295;ENST00000295452;ENST00000964875;ENST00000449082;ENST00000643924;ENST00000655275;ENST00000303395;ENST00000375405;ENST00000409050;ENST00000473295;ENST00000491429;ENST00000507401;ENST00000625916;ENST00000635750;ENST00000635776;ENST00000635893;ENST00000636194;ENST00000636759;ENST00000637038;ENST00000637285;ENST00000637968;ENST00000637988;ENST00000640036;ENST00000641575;ENST00000641603;ENST00000641996;ENST00000642141;ENST00000671940;ENST00000673490;ENST00000674923;ENST00000689288;ENST00000713692;ENST00000714447;ENST00000714448;ENST00000714449;ENST00000714450;ENST00000598523;ENST00000378585;ENST00000638411;ENST00000638604;ENST00000638763;ENST00000638771;ENST00000638804;ENST00000639045;ENST00000639070;ENST00000639625;ENST00000639777;ENST00000639935;ENST00000640030;ENST00000640067;ENST00000640317;ENST00000640423;ENST00000640688;ENST00000640892;ENST00000640949;ENST00000640981;ENST00000858706;ENST00000303354;ENST00000409672;ENST00000452182;ENST00000454569;ENST00000472119;ENST00000642356;ENST00000643319;ENST00000645283;ENST00000645815;ENST00000645907;ENST00000646694;ENST00000667201;ENST00000667991;ENST00000295454;ENST00000381582;ENST00000509366;ENST00000510909;ENST00000513567;ENST00000302328;ENST00000444237;ENST00000456224;ENST00000665106;ENST00000668754;ENST00000674755;ENST00000674979;ENST00000675223;ENST00000675269;ENST00000675672;ENST00000675892;ENST00000676045;ENST00000676176;ENST00000676333;ENST00000023897;ENST00000393943;ENST00000428797;ENST00000437025;ENST00000519542;ENST00000519621;ENST00000521339;ENST00000522651;ENST00000634335;ENST00000635096;ENST00000635880;ENST00000635916;ENST00000636340;ENST00000636408;ENST00000636573;ENST00000637044;ENST00000637620;ENST00000637827;ENST00000638112;ENST00000638159;ENST00000958929;ENST00000958930;ENST00000335625;ENST00000355395;ENST00000400081;ENST00000554038;ENST00000554083;ENST00000554596;ENST00000554599;ENST00000555060;ENST00000555182;ENST00000557449;ENST00000557484;ENST00000879566;ENST00000951856;ENST00000419992;ENST00000424326;ENST00000441411;ENST00000497562;ENST00000643258;ENST00000650747;ENST00000961721;ENST00000961722;ENST00000961723;ENST00000265294;ENST00000518122;ENST00000518525;ENST00000519137;ENST00000519196;ENST00000519385;ENST00000519598;ENST00000521009;ENST00000521481;ENST00000522868;ENST00000862231;ENST00000274545;ENST00000517823;ENST00000518888;ENST00000520000;ENST00000521520;ENST00000522269;ENST00000523217;ENST00000523691;ENST00000524220;ENST00000283256;ENST00000375437;ENST00000424833;ENST00000480032;ENST00000486878;ENST00000631182;ENST00000635945;ENST00000636071;ENST00000636135;ENST00000636384;ENST00000636662;ENST00000636769;ENST00000636985;ENST00000637266;ENST00000637367;ENST00000638151;ENST00000640791;ENST00000673831;ENST00000673883;ENST00000674133;ENST00000435607;ENST00000581514;ENST00000584310;ENST00000299267;ENST00000311550;ENST00000400188;ENST00000541819;ENST00000545868;ENST00000554556;ENST00000554722;ENST00000555094;ENST00000555632;ENST00000556166;ENST00000556636;ENST00000557641;ENST00000557765;ENST00000621499;ENST00000635832;ENST00000635994;ENST00000636466;ENST00000636512;ENST00000636690;ENST00000637226;ENST00000637293;ENST00000637893;ENST00000638099;ENST00000638149;ENST00000264318;ENST00000502874;ENST00000508560;ENST00000509316;ENST00000511523;ENST00000900310;ENST00000283254;ENST00000409101;ENST00000440431;ENST00000453007;ENST00000465043;ENST00000471697;ENST00000638473;ENST00000639244;ENST00000640652;ENST00000658209;ENST00000668657;ENST00000706067;ENST00000354534;ENST00000355133;ENST00000545061;ENST00000546961;ENST00000548086;ENST00000550891;ENST00000551216;ENST00000599343;ENST00000627620;ENST00000627665;ENST00000636458;ENST00000636945;ENST00000637540;ENST00000637709;ENST00000638820;ENST00000662684;ENST00000667214;ENST00000668547;ENST00000703687;ENST00000370328;ENST00000417300;ENST00000441219;ENST00000462018;ENST00000465405;ENST00000474932;ENST00000476016;ENST00000483564;ENST00000486255;ENST00000489333;ENST00000491339;ENST00000495862;ENST00000333743;ENST00000451330;ENST00000553440;ENST00000554696;ENST00000554786;ENST00000555083;ENST00000557596;ENST00000615808;ENST00000370314;ENST00000417858;ENST00000497894;ENST00000535043;ENST00000862742;ENST00000862743;ENST00000932320;ENST00000356504;ENST00000381620;ENST00000503806;ENST00000506961;ENST00000507069;ENST00000507460;ENST00000509716;ENST00000510233;ENST00000510861;ENST00000513005;ENST00000514090;ENST00000514193;ENST00000514236;ENST00000515082;ENST00000540012;ENST00000630416;ENST00000863563;ENST00000863564;ENST00000863565;ENST00000863566;ENST00000863567;ENST00000863568;ENST00000960092;ENST00000960093;ENST00000960094;ENST00000274547;ENST00000353437;ENST00000393959;ENST00000517547;ENST00000517901;ENST00000520240;ENST00000522758;ENST00000523730;ENST00000612710;ENST00000674514;ENST00000674988;ENST00000675081;ENST00000675245;ENST00000675303;ENST00000675381;ENST00000675682;ENST00000675746;ENST00000675773;ENST00000965237,26,26,354
