NCT_ID,Drug_Clean,Disease,is_cytotoxic,disease_is_oncology,safety_cytotoxic_cap,cap_reason
NCT02058485,midazolam,Hypertension,0,0,0,
NCT01531959,midodrine,hypotension,0,0,0,
NCT01707953,midodrine,orthostatic hypotension,0,0,0,
NCT01638000,mirabegron,"Urologic Diseases; Urinary Bladder, Overactive; Urinary Bladder Diseases",0,0,0,
NCT01506388,misoprostol,Failed labor induction,0,0,0,
NCT01612065,misoprostol,infertility,0,0,0,
NCT01866241,misoprostol,postpartum hemorrhage,0,0,0,
NCT02053922,misoprostol,postpartum hemorrhage,0,0,0,
NCT01372865,mometasone furoate,allergic rhinitis,0,0,0,
NCT01673659,mometasone furoate,seasonal allergic rhinitis,0,0,0,
NCT01658020,moxifloxacin,Chronic Obstructive Pulmonary Disease,0,0,0,
NCT01756339,moxifloxacin,Community-acquired Bacterial Pneumonia,0,0,0,
NCT01625091,naltrexone,HIV Infection,0,0,0,
NCT01648634,nebivolol,cardiomyopathy,0,0,0,
NCT01702532,nicotine,smoking cessation,0,0,0,
NCT01535391,nilotinib,Chronic Myeloid Leukemia,0,1,0,
NCT01657604,nilotinib,Chronic Myeloid Leukemia,0,1,0,
NCT01619085,nintedanib,Idiopathic Pulmonary Fibrosis,0,0,0,
NCT01682759,omarigliptin,Type 2 Diabetes Mellitus,0,0,0,
NCT01697592,omarigliptin,Type 2 Diabetes Mellitus,0,0,0,
NCT01698775,omarigliptin,Type 2 Diabetes Mellitus,0,0,0,
NCT01703221,omarigliptin,Type 2 Diabetes Mellitus,0,0,0,
NCT01704261,omarigliptin,Type 2 Diabetes Mellitus,0,0,0,
NCT01717313,omarigliptin,Type 2 Diabetes Mellitus,0,0,0,
NCT01557244,oxybutynin,neurogenic bladder,0,0,0,
NCT01414608,paclitaxel,Advanced Cervical Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01526369,paclitaxel,Metastatic Breast Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01572038,paclitaxel,Advanced Breast Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01583426,paclitaxel,Early Breast Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01644890,paclitaxel,Breast Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01663727,paclitaxel,Metastatic Breast Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01763645,paclitaxel,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01764022,paclitaxel,Metastatic Breast Cancer,1,1,1,cytotoxic_managed_toxicity
NCT02472964,paclitaxel,Breast Cancer,1,1,1,cytotoxic_managed_toxicity
NCT02084420,pantoprazole,Peptic Ulcer,0,0,0,
NCT01638013,peficitinib,Rheumatoid Arthritis,0,0,0,
NCT01618695,perampanel,focal epilepsy,0,0,0,
NCT01712789,pomalidomide,Multiple Myeloma,0,1,0,
NCT01609647,prasugrel,Acute Coronary Syndrome,0,0,0,
NCT01828437,prednisolone,Infantile Spasms,0,0,0,
NCT01485978,ramipril,"Renal Insufficiency, Chronic",0,0,0,
NCT01494987,ranolazine,Type 2 Diabetes Mellitus,0,0,0,
NCT01555164,ranolazine,Type 2 Diabetes,0,0,0,
NCT01735669,remifentanil,Non-cephalic Presentation; Inhalation of Nitrous Oxide; Pregnancy Complications; Complications; Cesarean Section; Fetus or Neonate Affected by External Version Before Labor,0,0,0,
NCT01466192,ribavirin,hepatitis C virus infection,0,0,0,
NCT01498068,ribavirin,hepatitis C virus infection,0,0,0,
NCT01513941,ribavirin,hepatitis C virus infection,0,0,0,
NCT01571583,ribavirin,hepatitis C virus infection,0,0,0,
NCT01598090,ribavirin,hepatitis C virus infection,0,0,0,
NCT01674725,ribavirin,hepatitis C virus infection,0,0,0,
NCT01715415,ribavirin,hepatitis C virus infection,0,0,0,
NCT01716585,ribavirin,hepatitis C virus infection,0,0,0,
NCT01767116,ribavirin,hepatitis C virus infection,0,0,0,
NCT01624675,risperidone,Autistic Disorder in Children and Adolescents,0,0,0,
NCT01448707,ritonavir,Human Immunodeficiency Virus (HIV) Infections; Acquired Immunodeficiency Syndrome (AIDS) Virus,0,0,0,
NCT01499953,rivaroxaban,Superficial Vein Thrombosis,0,0,0,
NCT01509677,roflumilast,Chronic Obstructive Pulmonary Disease,0,0,0,
NCT01499849,rolapitant,Chemotherapy-induced Nausea and Vomiting,0,0,0,
NCT01500213,rolapitant,Chemotherapy-induced Nausea and Vomiting,0,0,0,
NCT01500226,rolapitant,Chemotherapy-induced Nausea and Vomiting,0,0,0,
NCT01537042,rotigotine,restless legs syndrome,0,0,0,
NCT01569464,rotigotine,restless legs syndrome,0,0,0,
NCT01646255,rotigotine,Parkinson's Disease,0,0,0,
NCT01646268,rotigotine,Parkinson's Disease,0,0,0,
NCT01723904,rotigotine,Parkinson's Disease,0,0,0,
NCT01750190,roxadustat,anemia of chronic kidney disease,0,0,0,
NCT01632904,ruxolitinib,Polycythemia Vera,0,0,0,
NCT01912391,selegiline,Borderline personality disorder,0,0,0,
NCT01462266,sitagliptin,Type 2 Diabetes Mellitus,0,0,0,
NCT01485614,sitagliptin,Treatment of Type 2 Diabetes,0,0,0,
NCT01552694,sitagliptin,Inflammation; Macrophage Infiltration; Cardiovascular Disease,0,0,0,
NCT01590771,sitagliptin,Type 2 Diabetes Mellitus,0,0,0,
NCT01590797,sitagliptin,Type 2 Diabetes Mellitus,0,0,0,
NCT01641640,sofosbuvir,hepatitis C virus infection,0,0,0,
NCT02670772,stavudine,HIV infection,0,0,0,
NCT01694277,sunitinib,Gastrointestinal Stromal Tumors,0,1,0,
NCT01553981,tadalafil,"Lung Diseases, Interstitial",0,0,0,
NCT01638247,tamoxifen,Breast Cancer,0,1,0,
NCT01595685,telbivudine,Chronic Viral Hepatitis B Without Delta-agent,0,0,0,
NCT01595581,testosterone,osteoarthritis,0,0,0,
NCT01543321,tetrabenazine,tardive dyskinesia,0,0,0,
NCT01511471,ticagrelor,Platelet Reactivity,0,0,0,
NCT01732822,ticagrelor,Peripheral Artery Disease,0,0,0,
NCT01533922,tiotropium,COPD,0,0,0,
NCT01533935,tiotropium,COPD,0,0,0,
NCT01574651,tiotropium,Chronic Obstructive Pulmonary Disease,0,0,0,
NCT01610037,tiotropium,Chronic Obstructive Pulmonary Disease,0,0,0,
NCT01613326,tiotropium,Chronic Obstructive Pulmonary Disease,0,0,0,
NCT01694771,tiotropium,chronic obstructive pulmonary disease,0,0,0,
NCT01696058,tiotropium,chronic obstructive pulmonary disease,0,0,0,
NCT01618448,tolvaptan,Cardiac-induced Edema,0,0,0,
NCT01644331,tolvaptan,Heart Failure; Dyspnea,0,0,0,
NCT01651156,tolvaptan,Cardiac Edema,0,0,0,
NCT01692678,trabectedin,liposarcoma or leiomyosarcoma,1,1,1,cytotoxic_managed_toxicity
NCT01598753,tramadol,Fibromyalgia,0,0,0,
NCT01889979,tramadol,Pain During Labour,0,0,0,
NCT01584648,trametinib,mutant Melanoma,0,1,0,
NCT01597908,trametinib,Cutaneous Melanoma,0,1,0,
NCT01402882,tranexamic acid,Traumatic Brain Injury,0,0,0,
NCT01594671,tranexamic acid,Blood Loss,0,0,0,
NCT02684851,tranexamic acid,Acetabular Fractures,0,0,0,
NCT02086929,trazodone,Major Depression,0,0,0,
NCT01597505,vancomycin,Clostridium Difficile Infection,0,0,0,
NCT01598311,vancomycin,Clostridium Difficile Infection,0,0,0,
NCT01509547,varenicline,nicotine dependence,0,0,0,
NCT01694732,varenicline,Chronic Obstructive Pulmonary Disease,0,0,0,
NCT01710137,varenicline,nicotine dependence,0,0,0,
NCT01667419,vemurafenib,Mutant Melanoma,0,1,0,
NCT01557712,venlafaxine,Major Depressive Disorder,0,0,0,
NCT01629966,vilazodone,generalized anxiety disorder,0,0,0,
NCT02015546,vilazodone,major depressive disorder,0,0,0,
NCT01582230,vildagliptin,Type 2 Diabetes Mellitus,0,0,0,
NCT01728805,vorinostat,Cutaneous T-Cell Lymphoma,0,1,0,
NCT01516814,warfarin,Pulmonary Embolism,0,0,0,
NCT01516840,warfarin,Deep Vein Thrombosis,0,0,0,
NCT01523587,afatinib,Lung Cancer,0,1,0,
NCT01808313,ambrisentan,vascular disease,0,0,0,
NCT01395992,asenapine,bipolar I disorder,0,0,0,
NCT01743651,baclofen,Multiple Sclerosis,0,0,0,
NCT01605227,cabozantinib,Prostate Cancer,0,1,0,
NCT02179268,citalopram,Bone Mineral Density Quantitative Trait Locus 7,0,0,0,
NCT01655706,escitalopram,Depression,0,0,0,
NCT01628731,furosemide,fluid overload,0,0,0,
NCT01578707,ibrutinib,Chronic Lymphocytic Leukemia,0,1,0,
NCT01556776,lenalidomide,Chronic Lymphocytic Leukemia,0,1,0,
NCT01508702,lesinurad,gout,0,0,0,
NCT01650246,lesinurad,gout,0,0,0,
NCT01606787,mannitol,renal cell carcinoma,0,1,0,
NCT01541215,metformin,Type 2 Diabetes,0,0,0,
NCT01587989,methotrexate,Rheumatoid Arthritis,1,0,1,cytotoxic_managed_toxicity
NCT01541605,methylphenidate,mania,0,0,0,
NCT01559727,prednisone,Heart Failure,0,0,0,
NCT01578655,prednisone,Prostate Cancer,0,1,0,
NCT01556165,rasagiline,Parkinson's Disease,0,0,0,
NCT01257828,riluzole,cervical spondylotic myelopathy,0,0,0,
NCT01559116,tiotropium,Chronic Obstructive Pulmonary Disease,0,0,0,
NCT01458951,tofacitinib,Ulcerative Colitis,0,0,0,
NCT01465763,tofacitinib,Ulcerative Colitis,0,0,0,
NCT01427478,afatinib,Cell Carcinoma,0,1,0,
NCT04578496,afamelanotide,erythropoietic protoporphyria,0,0,0,
NCT01320722,allopurinol,hypertension,0,0,0,
NCT01736514,allopurinol,gout,0,0,0,
NCT02082769,allopurinol,gout,0,0,0,
NCT01456130,alogliptin,Type 2 Diabetes,0,0,0,
NCT01399723,amoxicillin,Pneumonia,0,0,0,
NCT01529528,anagliptin,Type 2 Diabetes Mellitus,0,0,0,
NCT01529541,anagliptin,Type 2 Diabetes Mellitus,0,0,0,
NCT01305408,armodafinil,Major Depression,0,0,0,
NCT01244828,asenapine,schizophrenia,0,0,0,
NCT01349907,asenapine,Pediatric Bipolar Disorder,0,0,0,
NCT01278459,atorvastatin,Pre-Eclampsia,0,0,0,
NCT01370603,atorvastatin,Hypercholesterolemia,0,0,0,
NCT01251393,biperiden,cocaine dependence,0,0,0,
NCT01425203,boceprevir,hepatitis C virus infection,0,0,0,
NCT01338415,bosentan,pulmonary arterial hypertension,0,0,0,
NCT01339559,brivaracetam,epilepsy,0,0,0,
NCT01360021,budesonide,Asthma,0,0,0,
NCT01407575,buprenorphine,Treatment Resistant Depression,0,0,0,
NCT01303861,bupropion,Nicotine Dependence,0,0,0,
NCT01406223,bupropion,Nicotine Dependence,0,0,0,
NCT01384539,calcitriol,chronic kidney disease,0,0,0,
NCT01613209,candesartan cilexetil,Hypertension,0,0,0,
NCT01234337,capecitabine,Breast Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01412060,cariprazine,schizophrenia,0,0,0,
NCT01503606,cefazolin,Preterm premature rupture of membranes,0,0,0,
NCT01371838,ceftriaxone,bacterial pneumonia,0,0,0,
NCT01354145,celecoxib,Osteoarthritis,0,0,0,
NCT01462435,celecoxib,Other Acute Postoperative Pain,0,0,0,
NCT01484119,cetirizine,seasonal allergic rhinitis,0,0,0,
NCT01292720,vitamin D3,heart failure,0,0,0,
NCT01248065,ciclesonide,asthma,0,0,0,
NCT01455194,ciclesonide,asthma,0,0,0,
NCT02266030,cilostazol,coronary artery disease,0,0,0,
NCT01312922,citalopram,Major Depressive Disorder,0,0,0,
NCT01471444,clofarabine,Acute Myeloid Leukemia,1,1,1,cytotoxic_managed_toxicity
NCT02085408,clofarabine,Acute Myeloid Leukemia,1,1,1,cytotoxic_managed_toxicity
NCT01439984,clomipramine,premature ejaculation,0,0,0,
NCT01465828,clopidogrel,Acute Coronary Syndrome,0,0,0,
NCT01505790,clopidogrel,Acute Coronary Syndromes,0,0,0,
NCT01515345,clopidogrel,Platelet Inhibition; Coronary Stent Implantation,0,0,0,
NCT01389323,daclatasvir,hepatitis C virus infection,0,0,0,
NCT01471574,daclatasvir,hepatitis C virus infection,0,0,0,
NCT01339091,dalbavancin,Cellulitis,0,0,0,
NCT01294423,dapagliflozin,Type 2 Diabetes Mellitus,0,0,0,
NCT01294436,dapagliflozin,diabetes Mellitus,0,0,0,
NCT01303796,decitabine,Acute Myeloid Leukemia,1,1,1,cytotoxic_managed_toxicity
NCT01400828,desloratadine,seasonal allergic rhinitis,0,0,0,
NCT01154192,dexamethasone,PCOS,0,0,0,
NCT01189292,dexamethasone,Thyroidectomy; Thyroid Diseases,0,0,0,
NCT01248585,dexamethasone,Bone Metastases,0,0,0,
NCT01297010,dexamethasone,Vomiting Postoperative,0,0,0,
NCT01339260,dexamethasone,Chemotherapy-Induced Nausea and Vomiting,0,0,0,
NCT01363479,dexamethasone,Chemotherapy-Induced Nausea and Vomiting,0,0,0,
NCT01376297,dexamethasone,Chemotherapy-Induced Nausea and Vomiting,0,0,0,
NCT01391793,dexamethasone,Children With Febrile Urinary Tract Infection,0,0,0,
NCT01408082,dexamethasone,Blepharitis,0,0,0,
NCT01456611,diclofenac,Osteo Arthritis of the Knee,0,0,0,
NCT01461369,diclofenac,Osteoarthritis,0,0,0,
NCT01264939,diphenhydramine,Chronic Idiopathic Urticaria,0,0,0,
NCT01263015,dolutegravir,infection,0,0,0,
NCT01179672,duloxetine,"Diabetic Neuropathy, Painful",0,0,0,
NCT01226511,duloxetine,"Anxiety Neuroses; Anxiety States, Neurotic; Neuroses, Anxiety",0,0,0,
NCT01237587,duloxetine,Fibromyalgia,0,0,0,
NCT01271894,efavirenz,HIV infection,0,0,0,
NCT01451333,efavirenz,HIV infection,0,0,0,
NCT01470144,epoprostenol,pulmonary arterial hypertension,0,0,0,
NCT01454934,eribulin,Lung Cancer,0,1,0,
NCT01370616,ertapenem,diabetic foot infection,0,0,0,
NCT01370525,esomeprazole,Heartburn,0,0,0,
NCT01370538,esomeprazole,Heartburn,0,0,0,
NCT01100164,eszopiclone,insomnia,0,0,0,
NCT01450761,etoposide,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01229774,etoricoxib,Coxarthrosis; Arthroplasties Hip Replacement; Perioperative Blood Loss,0,0,0,
NCT01462370,etoricoxib,Dysmenorrhea,0,0,0,
NCT01408186,famotidine,Upper Gastrointestinal Bleeding,0,0,0,
NCT01270659,fentanyl,Pain,0,0,0,
NCT01307579,fluconazole,Acute Myeloid Leukemia,0,1,0,
NCT01304706,fluocinolone acetonide,diabetic macular edema,0,0,0,
NCT01407432,folic acid,male infertility,0,0,0,
NCT01300351,fulvestrant,Advanced Breast Cancer,0,1,0,
NCT01116583,gabapentin,"Pain, Postoperative",0,0,0,
NCT02120703,gabapentin,Intervertebral Disc Prolapse,0,0,0,
NCT01404260,gefitinib,Lung Cancer,0,1,0,
NCT01360853,gemcitabine,Metastatic Pancreatic Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01211522,haloperidol,Delirium; Impaired Cognition; Long Term Psychologic Disorders,0,0,0,
NCT01353313,hydrocortisone,"Infant, Newborn; Infant, Small for Gestational Age; Infant, Very Low Birth Weight; Infant, Premature; Bronchopulmonary Dysplasia",0,0,0,
NCT02266589,hydrocortisone,Septic Shock; Sepsis,0,0,0,
NCT01601028,hydroxychloroquine,Autoimmune Diseases; Sjogren's Syndrome; Dry Eye,0,0,0,
NCT01259856,hydroxyurea,High Risk Polycythemia Vera; High Risk Essential Thrombocythemia,0,0,0,
NCT01303406,idebenone,Friedreich ataxia,0,0,0,
NCT01291511,iloperidone,schizophrenia,0,0,0,
NCT01392469,imatinib,Pulmonary Arterial Hypertension,0,0,0,
NCT01511289,imatinib,Chronic Myeloid Leukemia,0,1,0,
NCT01232894,indacaterol,chronic obstructive pulmonary disease,0,0,0,
NCT01442987,irbesartan,Hypertension; Hyperlipidemia,0,0,0,
NCT00170209,isoniazid,Latent Tuberculosis Infection,0,0,0,
NCT01474590,isotretinoin,Acne,0,0,0,
NCT01326325,ketamine,Refractory Cancer,0,1,0,
NCT01387139,ketamine,Procedural Sedation and Analgesia,0,0,0,
NCT01983020,ketamine,Postoperative Pain,0,0,0,
NCT01243177,lacosamide,epilepsy,0,0,0,
NCT01484977,lacosamide,epilepsy,0,0,0,
NCT01452711,lansoprazole,Gastric Ulcer,0,0,0,
NCT01452724,lansoprazole,Duodenal Ulcer,0,0,0,
NCT01452750,lansoprazole,Gastric Ulcers; Duodenal Ulcers,0,0,0,
NCT01452763,lansoprazole,Gastric Ulcers; Duodenal Ulcers,0,0,0,
NCT01456260,lansoprazole,Gastric Ulcers; Duodenal Ulcers,0,0,0,
NCT01459367,lansoprazole,Erosive Esophagitis,0,0,0,
NCT01476787,lenalidomide,Untreated Patients With Follicular Lymphoma,0,1,0,
NCT01321554,lenvatinib,Thyroid Cancer,0,1,0,
NCT01493531,lesinurad,gout,0,0,0,
NCT01494506,leucovorin,Metastatic Pancreatic Cancer,0,1,0,
NCT01292837,levetiracetam,Epilepsy; Generalized Tonic-clonic Seizures,0,0,0,
NCT01398956,levetiracetam,Epilepsy; Generalized Tonic-clonic Seizures,0,0,0,
NCT01458431,levobupivacaine,pain,0,0,0,
NCT01227655,levodopa,Parkinson's Disease,0,0,0,
NCT01154738,lidocaine,Anesthesia,0,0,0,
NCT01421498,lifitegrast,dry eye syndrome,0,0,0,
NCT01421511,linezolid,skin and soft tissue bacterial infection,0,0,0,
NCT01051219,losartan,Nonalcoholic Steatohepatitis,0,0,0,
NCT01307046,losartan,Hypertension,0,0,0,
NCT01302691,losartan,Hypertension,0,0,0,
NCT01324284,lubiprostone,colorectal carcinoma,0,1,0,
NCT01372423,lubiprostone,chronic idiopathic constipation,0,0,0,
NCT01147289,meloxicam,Lumbar Sciatic Pain,0,0,0,
NCT01413178,melphalan,Multiple Myeloma,1,1,1,cytotoxic_managed_toxicity
NCT01877837,melphalan,Sickle Cell Disease,1,0,1,cytotoxic_managed_toxicity
NCT01411176,menthol,gastric cancer,0,1,0,
NCT01411189,menthol,gastric cancer,0,1,0,
NCT01445678,meropenem,Complicated Intra-abdominal Infection,0,0,0,
NCT01334125,metformin,Diabetes,0,0,0,
NCT01353391,metformin,Type 2 Diabetes,0,0,0,
NCT01368081,metformin,Type 2 Diabetes Mellitus,0,0,0,
NCT01370707,metformin,Type 2 Diabetes Mellitus,0,0,0,
NCT01381900,metformin,Type 2 Diabetes Mellitus,0,0,0,
NCT01483560,metformin,Type 1 Diabetes,0,0,0,
NCT01487993,metformin,Obesity; Insulin Resistance,0,0,0,
NCT01760447,metformin,Type 2 Diabetes Mellitus,0,0,0,
NCT03086005,metformin,Polycystic Ovary Syndrome,0,0,0,
NCT01984099,methotrexate,Hydatidiform Mole,1,0,1,cytotoxic_managed_toxicity
NCT01420159,methoxyflurane,pain,0,0,0,
NCT01275560,metronidazole,Anal Incontinence,0,0,0,
NCT01473836,metronidazole,Intra-abdominal Infections,0,0,0,
NCT01375920,metyrapone,Depression,0,0,0,
NCT02336477,mexiletine,non-dystrophic myotonia,0,0,0,
NCT01436279,mifepristone,cervical ripening,0,0,0,
NCT01403662,minocycline,Depression,0,0,0,
NCT01429272,minocycline,Depression,0,0,0,
NCT01412073,misoprostol,Cesarean complications,0,0,0,
NCT01298336,moxifloxacin,"Atypical; Mycobacterium, Pulmonary, Tuberculous",0,0,0,
NCT01342549,naltrexone,Alcohol Use Disorder,0,0,0,
NCT01254188,nilotinib,Chronic Myeloid Leukemia,0,1,0,
NCT01275196,nilotinib,Chronic Myeloid Leukemia,0,1,0,
NCT01257672,ondansetron,Gastroenteritis; Vomiting; Acute Gastroenteritis,0,0,0,
NCT01362530,ondansetron,Chemotherapy Induced Nausea and Vomiting,0,0,0,
NCT01395901,ondansetron,Postoperative Nausea and Vomiting,0,0,0,
NCT01442376,ondansetron,Chemotherapy-Induced Nausea and Vomiting,0,0,0,
NCT01231620,oseltamivir,"Influenza, Human",0,0,0,
NCT01716624,oxybutynin,neurogenic bladder,0,0,0,
NCT01196390,paclitaxel,Esophageal Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01248403,paclitaxel,Gastric Carcinoma,1,1,1,cytotoxic_managed_toxicity
NCT01275677,paclitaxel,Breast Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01285609,paclitaxel,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01358877,paclitaxel,Primary Breast Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01364012,paclitaxel,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01462890,paclitaxel,Ovarian Cancer,1,1,1,cytotoxic_managed_toxicity
NCT04031703,paclitaxel,Triple Negative Breast Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01662310,paliperidone,schizophrenia,0,0,0,
NCT01351415,pemetrexed,Lung Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01360762,pentamidine,HIV infection,0,0,0,
NCT01393743,perampanel,generalized tonic-clonic seizures,0,0,0,
NCT01413958,phenylephrine,seasonal allergic rhinitis,0,0,0,
NCT01366209,pirfenidone,Idiopathic Pulmonary Fibrosis,0,0,0,
NCT01146834,plerixafor,Multiple Myeloma,0,1,0,
NCT01304472,prasugrel,Coronary Artery Disease (CAD),0,0,0,
NCT01327534,prasugrel,Myocardial Infarction; STEMI,0,0,0,
NCT01338909,prasugrel,Myocardial Infarction,0,0,0,
NCT01272635,prednisolone,Asthma; Wheezing,0,0,0,
NCT01308567,prednisone,Prostate Cancer,0,1,0,
NCT01365598,primaquine,Plasmodium falciparum malaria,0,0,0,
NCT01349010,probucol,hyperlipidemia,0,0,0,
NCT01573637,raloxifene,schizophrenia,0,0,0,
NCT01453192,raltegravir,HIV-1 infection,0,0,0,
NCT01215253,ranolazine,Ischemic Cardiomyopathy; Nonischemic Cardiomyopathy; Heart Failure,0,0,0,
NCT01442038,ranolazine,Coronary Artery Disease; Angina Pectoris,0,0,0,
NCT01472185,ranolazine,Type 2 Diabetes Mellitus,0,0,0,
NCT01736891,rasagiline,Parkinson's Disease,0,0,0,
NCT01318694,ribavirin,hepatitis C virus infection,0,0,0,
NCT01433887,ribavirin,hepatitis C virus infection,0,0,0,
NCT01448044,ribavirin,hepatitis C virus infection,0,0,0,
NCT01468584,ribavirin,hepatitis C virus infection,0,0,0,
NCT01479868,ribavirin,hepatitis C virus infection,0,0,0,
NCT01266902,rilpivirine,HIV-1 infection,0,0,0,
NCT01295372,risperidone,Schizophrenia,0,0,0,
NCT01281813,ritonavir,HIV-1 Infections,0,0,0,
NCT01335698,ritonavir,HIV,0,0,0,
NCT01313494,roflumilast,Chronic Obstructive Pulmonary Disease,0,0,0,
NCT01405053,rufinamide,Lennox-Gastaut syndrome,0,0,0,
NCT01285271,sevoflurane,coronary artery bypass,0,0,0,
NCT00994903,simvastatin,Intestinal Neoplasm; Perioperative Care,0,1,0,
NCT01266434,simvastatin,Asthma,0,0,0,
NCT01334229,sitagliptin,Type 2 Diabetes,0,0,0,
NCT01497366,sofosbuvir,hepatitis C virus infection,0,0,0,
NCT01462812,sumatriptan,migraine,0,0,0,
NCT01444651,tadalafil,Cardiovascular Disease; Insulin Resistance; Glucose Intolerance; Obesity,0,0,0,
NCT01460342,tadalafil,Benign Prostatic Hyperplasia,0,0,0,
NCT02995772,tamoxifen,Breast Cancer,0,1,0,
NCT01433107,terbinafine,tinea pedis,0,0,0,
NCT01446042,testosterone,male hypogonadism,0,0,0,
NCT02101359,tetracaine,cataract,0,0,0,
NCT01294462,ticagrelor,Acute Coronary Syndrome; Percutaneous Coronary Intervention,0,0,0,
NCT01360437,ticagrelor,Coronary Artery Disease; Acute Coronary Syndrome,0,0,0,
NCT01285492,tiotropium,Chronic Obstructive Pulmonary Disease,0,0,0,
NCT01290874,tiotropium,asthma,0,0,0,
NCT01395888,tiotropium,COPD,0,0,0,
NCT01462929,tiotropium,Chronic Obstructive Pulmonary Disease,0,0,0,
NCT01490125,tiotropium,Chronic Obstructive Pulmonary Disease,0,0,0,
NCT01291433,tocopherol acetate,radiation-induced brachial plexopathy,0,0,0,
NCT01556646,tolvaptan,Cirrhosis; Hepatic Encephalopathy; Hyponatremia,0,0,0,
NCT01343277,trabectedin,liposarcoma or leiomyosarcoma,1,1,1,cytotoxic_managed_toxicity
NCT01379989,trabectedin,Ovarian Cancer,1,1,1,cytotoxic_managed_toxicity
NCT01519245,tranexamic acid,Coronary Artery Disease,0,0,0,
NCT02781597,tranexamic acid,Hemoptysis,0,0,0,
NCT01356602,triamcinolone acetonide,gout,0,0,0,
NCT01298323,vandetanib,Locally Advanced or Metastatic Medullary Thyroid Cancer; Medullary Thyroid Cancer,0,1,0,
NCT01184664,varenicline,smoking cessation,0,0,0,
NCT01206010,varenicline,smoking cessation,0,0,0,
NCT01307397,vemurafenib,Metastatic Melanoma,0,1,0,
NCT01336608,vilanterol,COPD,0,0,0,
NCT01497522,vildagliptin,Type 2 Diabetes,0,0,0,
NCT01200758,vincristine,Non-Hodgkin's Lymphoma,1,1,1,cytotoxic_managed_toxicity
NCT01355081,vortioxetine,Treatment of Major Depressive Disorder,0,0,0,
NCT01364649,vortioxetine,Treatment of Major Depressive Disorder,0,0,0,
NCT01369576,zopiclone,obstructive sleep apnea,0,0,0,
NCT01244815,asenapine,Pediatric Bipolar Disorder,0,0,0,
NCT01396291,asenapine,bipolar disorder,0,0,0,
NCT02575729,betamethasone,Carpal Tunnel Syndrome,0,0,0,
NCT01223352,bosentan,pulmonary arterial hypertension,0,0,0,
NCT01423292,bupivacaine,Laparoscopic Colecctomy,0,0,0,
NCT01395290,vitamin D3,Diabetes,0,0,0,
NCT01401465,ciclesonide,perennial allergic rhinitis,0,0,0,
NCT01392677,dapagliflozin,Type 2 Diabetes,0,0,0,
NCT01328041,dolutegravir,infection,0,0,0,
NCT01504178,duloxetine,Parkinson's Disease,0,0,0,
NCT01352117,etoposide,HIV-1 Infection; Kaposi's Sarcoma,1,1,1,cytotoxic_managed_toxicity
NCT01372150,fluoxetine,Major Depressive Disorder,0,0,0,
NCT01313676,fluticasone furoate,Chronic Obstructive Pulmonary Disease,0,0,0,
NCT01431950,fluticasone furoate,asthma,0,0,0,
NCT01231347,gemcitabine,Adenocarcinoma of the Pancreas; Advanced Solid Tumors; Cancer; Cancer of Pancreas; Cancer of the Pancreas; Metastases; Metastatic Cancer; Metastatic Pancreatic Cancer; Pancreas Cancer; Pancreatic Cancer; Bone Metastases; Endocrine Cancer; Oncology; Oncology Patients; Solid Tumors; Advanced Malignancy,1,1,1,cytotoxic_managed_toxicity
NCT01345058,lacosamide,Epilepsy,0,0,0,
NCT01422876,linagliptin,Type 2 Diabetes,0,0,0,
NCT01290939,lomustine,glioblastoma multiforme,1,1,1,cytotoxic_managed_toxicity
NCT01505426,metformin,Diabetes,0,0,0,
NCT01235507,methotrexate,Rheumatoid Arthritis,1,0,1,cytotoxic_managed_toxicity
NCT01353859,methotrexate,Rheumatoid Arthritis,1,0,1,cytotoxic_managed_toxicity
NCT01470053,mometasone furoate,perennial allergic rhinitis,0,0,0,
NCT01316107,nateglinide,type 2 diabetes mellitus,0,0,0,
NCT01499134,nebivolol,Hypertension,0,0,0,
NCT01311687,pomalidomide,Multiple Myeloma,0,1,0,
NCT01324947,pomalidomide,Multiple Myeloma,0,1,0,
NCT01376349,prasterone,Postmenopausal Cancer,0,1,0,
NCT01330381,prucalopride,functional constipation,0,0,0,
NCT01306721,pseudoephedrine,seasonal allergic rhinitis,0,0,0,
NCT01370642,ribavirin,hepatitis C virus infection,0,0,0,
NCT01405560,ribavirin,hepatitis C virus infection,0,0,0,
NCT01405937,ribavirin,hepatitis C virus infection,0,0,0,
