row_idx,NCT_ID,Drug,SMILES,tdc_dili,tdc_ames,tdc_carcinogen,tdc_skin_reaction
439,NCT05399485,Rimegepant,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,0.6353290432032742,0.43382433944734855,0.1349554648949659,0.31792918531881054
440,NCT05369793,Roflumilast,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,0.6628918563733004,0.3604917995423877,0.19874064606743003,0.42450105078744527
441,NCT05301517,Roxadustat,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,0.7379255212051574,0.4541213381513426,0.3589722172203462,0.4088103191407957
442,NCT05950061,Sertraline,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,0.3812159096257253,0.36487274272546033,0.18219276987068211,0.6086915095971732
443,NCT05072704,Sufentanil,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,0.2875659424602952,0.3466486900843708,0.21291901289449575,0.429057249203835
444,NCT04937881,Tenofovir alafenamide,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,0.803373148499918,0.4683933055182908,0.3850147466051172,0.42960950058272523
445,NCT06146478,Thalidomide,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0.4883408827463648,0.2764002862296721,0.10333238649196866,0.5497495467853684
446,NCT05429671,Tobramycin,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O,0.10316624666311935,0.2636487949007431,0.09879140923864346,0.3578199286933866
447,NCT07043049,Tramadol,COc1cccc(C2(O)CCCCC2CN(C)C)c1,0.17423796600406954,0.3060483903893522,0.07905229062347723,0.48221697773914085
448,NCT05601882,Upadacitinib,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,0.5354970850577692,0.4132403378612363,0.2428724249105768,0.41149707485228065
449,NCT06248931,Valproic acid,CCCC(CCC)C(=O)O,0.2594321404202499,0.0939085119619024,0.4631545854403942,0.47462201953671723
450,NCT05320575,Zanubrutinib,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,0.6473690662788218,0.3636568434498703,0.1866929468379639,0.40834884992805454
451,NCT05658380,atropine,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,0.14394264995531947,0.23182518859722032,0.10705454047094079,0.44932164406955283
452,NCT06948513,ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.41974975738440196,0.07571935529426012,0.31311521435319717,0.408825583407766
453,NCT05600309,regorafenib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,0.7224022630095689,0.3402662229757386,0.38823954822709134,0.3774864589226224
454,NCT04956432,Allopurinol,Oc1ncnc2[nH]ncc12,0.6696663586180099,0.4394867331548028,0.462867647689669,0.5791450694455953
455,NCT04829747,Atogepant,C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,0.6384862910555301,0.45309201663984394,0.26466721411610844,0.3904624609842077
456,NCT04516967,Avatrombopag,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,0.6796512875954307,0.38082889760963284,0.20002709879292793,0.41280157348569335
457,NCT04476420,Betamethasone Valerate,CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.1739701297817703,0.18390895524983802,0.1470902051734604,0.47318798853117633
458,NCT04825704,Bupivacaine,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,0.2362829989012264,0.291374354756892,0.1870831042576291,0.452557097497821
459,NCT04974385,Bupivacaine,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,0.2362829989012264,0.291374354756892,0.1870831042576291,0.452557097497821
460,NCT05171179,Bupivacaine,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,0.2362829989012264,0.291374354756892,0.18708310425762908,0.45255709749782114
461,NCT04729179,Cannabidiol,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,0.32034124462204566,0.1724774318152551,0.27427731819218826,0.6512786622486784
462,NCT04345796,Carvedilol,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,0.2677545164934881,0.44367178431173393,0.23859515203283777,0.3768803607950962
463,NCT06754410,Cetirizine,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.3197829438350075,0.16013988873817914,0.22842739821864094,0.37128814062216886
464,NCT04847947,Cholecalciferol,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,0.18029645894427496,0.14718938012646413,0.08743785327918531,0.5997915646292455
465,NCT05175547,Clevidipine,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0.6921341447113548,0.2798690466164082,0.34831789988944517,0.3992410020778562
466,NCT06120725,Clopidogrel,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,0.5272139610835662,0.3148564427500098,0.1794769906626616,0.32189151378313013
467,NCT04724629,Colchicine,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,0.3875012416316213,0.1321731786458173,0.06259746159154002,0.3752657777120168
468,NCT04870424,Colchicine,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,0.3875012416316213,0.1321731786458173,0.06259746159154002,0.3752657777120168
469,NCT04765371,DEXAMETHASONE,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.08818865266383485,0.24701249365298628,0.08050648602714777,0.41397016649909146
470,NCT04707352,Dapagliflozin,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,0.6005321070123341,0.32969345998601685,0.19609509008721435,0.3199935719987989
471,NCT04636671,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.08818865266383485,0.24701249365298622,0.08050648602714777,0.41397016649909146
472,NCT04655144,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.08818865266383485,0.24701249365298628,0.08050648602714777,0.41397016649909146
473,NCT04909918,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.08818865266383485,0.24701249365298628,0.08050648602714777,0.41397016649909146
474,NCT04976777,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.08818865266383485,0.24701249365298628,0.08050648602714777,0.41397016649909146
475,NCT05564286,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.08818865266383484,0.24701249365298622,0.08050648602714777,0.41397016649909146
476,NCT05001555,Dexketoprofen,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0.74676674337783,0.11091895541584994,0.3173419984045052,0.48336490922262004
477,NCT04940390,Dihydroergotamine,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0.36000485811769306,0.3564956574298825,0.07924322250492767,0.37804232549519057
478,NCT05083923,Diroximel fumarate,COC(=O)/C=C/C(=O)OCCN1C(=O)CCC1=O,0.27405250635789985,0.28179420958378204,0.1731209396417574,0.5853803234675171
479,NCT04504812,Duloxetine,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,0.5947898321063301,0.5317598333434632,0.3914097032078797,0.5635132588325644
480,NCT04730037,Edoxaban,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,0.6093299459152229,0.33169659260251744,0.18910853583486914,0.41486787902491856
481,NCT04345796,Empagliflozin,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,0.5408760826438455,0.4953369611656504,0.11687725408314897,0.4100411713795859
482,NCT04934722,Enzalutamide,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,0.6858829259478185,0.4314620597569395,0.3272154757474219,0.41268219371291387
483,NCT03652870,Escitalopram,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,0.3004976347744653,0.4359946481298229,0.24386885376059164,0.6220594832694653
484,NCT04774380,Etoposide,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,0.7474414644674051,0.34724638780489536,0.09887654871473522,0.4153977497338773
485,NCT04878016,Etoposide,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,0.747441464467405,0.34724638780489536,0.09887654871473522,0.4153977497338773
486,NCT04818320,Favipiravir,NC(=O)c1nc(F)cnc1O,0.6871997657132347,0.3197597625358307,0.49395130330233933,0.4511651356739223
487,NCT05185284,Favipiravir,NC(=O)c1nc(F)cnc1O,0.6871997657132347,0.3197597625358307,0.49395130330233933,0.4511651356739223
488,NCT05137184,Fentanyl,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,0.20082424269372706,0.2638041622458132,0.1642275112236711,0.4395566876741146
489,NCT05201079,Fidaxomicin,CCc1c(Cl)c(O)c(Cl)c(O)c1C(=O)O[C@H]1[C@H](O)[C@H](OC)[C@H](OC/C2=C\C=C\C[C@H](O)/C(C)=C/[C@H](CC)[C@@H](O[C@@H]3OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]3O)/C(C)=C/C(C)=C/C[C@@H]([C@@H](C)O)OC2=O)O[C@@H]1C,0.5618149632913348,0.44435081419814204,0.14207457057380732,0.33609593505251295
490,NCT05848492,Fluconazole,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0.6954336133571031,0.422912175923555,0.45500141417433054,0.576003005756992
491,NCT04629703,Fostamatinib,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,0.7455360349797624,0.4197349321178162,0.18923682374992315,0.41789501805825124
492,NCT04615624,Furosemide,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,0.8295538826037461,0.1981435840154143,0.46875664057341915,0.36117940784248537
493,NCT04752475,Furosemide,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,0.8295538826037461,0.19814358401541426,0.46875664057341915,0.36117940784248537
494,NCT05093621,Furosemide,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,0.8295538826037461,0.19814358401541426,0.46875664057341915,0.36117940784248537
495,NCT04935359,Gemcitabine,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,0.7866082010753649,0.2851684229849723,0.24957578915856274,0.5135580911935754
496,NCT04842604,Glasdegib,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1,0.6021157318413796,0.48011223782805135,0.11320552315666245,0.33452593164928107
497,NCT04918862,Granisetron,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,0.46292240888662584,0.5368591114765895,0.21580150856565386,0.40529255682529497
498,NCT05087615,Granisetron,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,0.46292240888662584,0.5368591114765895,0.21580150856565386,0.405292556825295
499,NCT04750707,Hydroxyurea,NC(=O)NO,0.19469147231188413,0.44591638412475193,0.5406642145386908,0.5724402079896717
500,NCT04819776,Iloperidone,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,0.5958473086504145,0.4016970991854152,0.08842349194576442,0.2946978579196906
501,NCT04684238,Isoflurane,FC(F)OC(Cl)C(F)(F)F,0.24546216094472784,0.33829230320557624,0.5664407146225485,0.5648731151804006
502,NCT04939649,Ketamine,CNC1(c2ccccc2Cl)CCCCC1=O,0.33934787448739073,0.3108051126462078,0.24256903774323263,0.5560155333514187
503,NCT04955158,Ketamine,CNC1(c2ccccc2Cl)CCCCC1=O,0.33934787448739073,0.3108051126462078,0.24256903774323263,0.5560155333514187
504,NCT04607122,Landiolol,CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1,0.28550229608037936,0.4994747716614298,0.27460441175506856,0.44207629788185765
505,NCT04874935,Lansoprazole,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,0.6335151266019504,0.47575658139488713,0.31538564371702565,0.3561236939260341
506,NCT07079540,Lansoprazole,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,0.6335151266019504,0.47575658139488725,0.31538564371702565,0.3561236939260341
507,NCT04591353,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,0.32021049036621985,0.3526550518915524,0.5695560546421495,0.592682573466405
508,NCT04775225,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,0.32021049036621985,0.3526550518915524,0.5695560546421495,0.592682573466405
509,NCT04985942,Lumateperone,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,0.46490238746969226,0.31428742857088776,0.12014002559671118,0.36597222588886863
510,NCT05061706,Lumateperone,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,0.46490238746969226,0.31428742857088776,0.12014002559671118,0.36597222588886863
511,NCT05061719,Lumateperone,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,0.46490238746969226,0.31428742857088776,0.12014002559671118,0.36597222588886863
512,NCT04786873,Macimorelin,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,0.5178320805556141,0.21537361707928454,0.29525111004535964,0.45643649746459186
513,NCT04510194,Metformin,CN(C)C(=N)NC(=N)N,0.19608047109434723,0.3494273354018487,0.5150937821136821,0.6722687145918205
514,NCT04885530,Metformin,CN(C)C(=N)NC(=N)N,0.19608047109434723,0.3494273354018487,0.5150937821136821,0.6722687145918205
515,NCT04221750,Metformin Hydrochloride,CN(C)C(=N)NC(=N)N,0.19608047109434723,0.3494273354018487,0.5150937821136821,0.6722687145918205
516,NCT04807348,Metformin Hydrochloride,CN(C)C(=N)NC(=N)N,0.19608047109434723,0.3494273354018487,0.5150937821136821,0.6722687145918205
517,NCT05137184,Methoxyflurane,COC(F)(F)C(Cl)Cl,0.2127824612346868,0.27265256820315675,0.47987734412275473,0.5430212994402026
518,NCT04636671,Methylprednisolone,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,0.22272774247788169,0.18805251554211974,0.07423384113852485,0.3951328419583761
519,NCT04909918,Methylprednisolone,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,0.22272774247788169,0.18805251554211974,0.07423384113852485,0.3951328419583761
520,NCT05087615,Metoclopramide,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0.54637936748062,0.4522165686431663,0.3984117843851988,0.47475770149177265
521,NCT04927312,Metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,0.7822205488552738,0.8667775449585154,0.34849725514764945,0.6495742506682773
522,NCT04624750,Mexiletine,Cc1cccc(C)c1OCC(C)N,0.2594370386276134,0.3618723568082999,0.50763791028387,0.5733537759816977
523,NCT04515186,Miltefosine,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,0.22601903720513694,0.13336369380999988,0.6547977771043305,0.6969986217837993
524,NCT04885530,Montelukast,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,0.3435077280376531,0.27755395138471173,0.32664438737546064,0.4726616305163187
525,NCT04311671,Moxidectin,CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,0.5326483070700905,0.48688095597823017,0.2644146079343823,0.49551333042551754
526,NCT05065190,Nintedanib,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,0.5802032996943232,0.46957313526084543,0.24188876285886732,0.4410471864657955
527,NCT05276596,Norepinephrine,NC[C@H](O)c1ccc(O)c(O)c1,0.20053748826146914,0.40385722320852546,0.39210431701969983,0.4676473491046285
528,NCT03652870,Nortriptyline,CNCCC=C1c2ccccc2CCc2ccccc21,0.2183267022471079,0.3619067851867634,0.3378597075105054,0.7593271390010918
529,NCT04674761,Odevixibat,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)N[C@@H](CC)C(=O)O)c3ccc(O)cc3)cc2S(=O)(=O)N1,0.5677162838861884,0.29554373670401385,0.3347171709115666,0.3643819782286557
530,NCT04779242,Omadacycline,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,0.5866130535109129,0.35097066181278175,0.2242170288924972,0.5764224757784653
531,NCT05087615,Ondansetron,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,0.5499972212588287,0.48426081730166887,0.11173748583781501,0.5230600906766084
532,NCT04765371,PREDNISOLONE,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.15030216157529228,0.16047427694925498,0.07920716819832915,0.4437192872495398
533,NCT04887506,Prednisone,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.16334100143415148,0.28801576606514834,0.14937661376808015,0.4551122735606953
534,NCT04411836,Primaquine,COc1cc(NC(C)CCCN)c2ncccc2c1,0.39054202423059137,0.8386746634648088,0.3461047275573138,0.46620074660245014
535,NCT04711837,Propofol,CC(C)c1cccc(C(C)C)c1O,0.20428307055943995,0.1626452901818288,0.4380231423019653,0.6320473810579137
536,NCT04958746,Propofol,CC(C)c1cccc(C(C)C)c1O,0.20428307055943995,0.1626452901818288,0.4380231423019653,0.6320473810579137
537,NCT04940689,Remifentanil,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,0.2282132315371669,0.31184126203423546,0.22126208062660216,0.3863586412674484
538,NCT04800172,Roflumilast,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,0.6628918563733004,0.3604917995423877,0.19874064606743003,0.42450105078744527
539,NCT04676334,Rucaparib,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,0.6512163634842433,0.5538896734643604,0.20917988733202272,0.463696795123318
540,NCT04921969,Ruxolitinib,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,0.590222081261988,0.413448029604937,0.19582549015905013,0.4362206045174722
541,NCT04565990,Selexipag,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,0.7337244810392016,0.3006735448525092,0.448331922671074,0.4425103103510454
542,NCT04304261,Sitagliptin,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,0.4744718955622351,0.3385919432752331,0.2096276251741803,0.3916533325377943
543,NCT06413082,Spironolactone,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,0.30679529746409495,0.20500118718042576,0.05951459057051484,0.4491322056389248
544,NCT04411836,Tafenoquine,COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN)c2n1,0.44966875663697625,0.6237022041657884,0.33992826287796346,0.273961193120205
545,NCT05385744,Teriflunomide,C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,0.5148397192157352,0.2824106223612819,0.42882063612672755,0.4230786962269948
546,NCT05093621,Torsemide,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,0.7534693610138712,0.23170223247695895,0.4441884836273381,0.41327211994749063
547,NCT04635007,Tranexamic acid,NC[C@H]1CC[C@H](C(=O)O)CC1,0.10452844339455603,0.14387957319496017,0.2346582417790994,0.5143751361479306
548,NCT04799249,Trilaciclib,CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,0.6191023364437878,0.38244333097258326,0.2557584819478549,0.43047214407137413
549,NCT04707768,Vadadustat,O=C(O)CNC(=O)c1ncc(-c2cccc(Cl)c2)cc1O,0.7137126235477251,0.20675860725415304,0.4411252119268009,0.4468344699124371
550,NCT05110157,Valbenazine,COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2,0.2977536735851262,0.2530020375009022,0.0998569596834835,0.3491131826494848
551,NCT05093933,Vericiguat,COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,0.7521200338861764,0.5456871448448012,0.35553780911770283,0.3358111258645407
552,NCT05033886,fezolinetant,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1,0.7057228060659341,0.4013953566434869,0.15572263312887594,0.3457529564298365
553,NCT04776148,lenvatinib,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,0.7043078656601237,0.39121689655755515,0.20156332821185424,0.29872006032547216
554,NCT04472429,paclitaxel,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,0.8111146450667046,0.40665978505062395,0.24177726198716012,0.4242433199880209
555,NCT05064059,regorafenib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,0.7224022630095689,0.3402662229757386,0.38823954822709134,0.3774864589226224
556,NCT04429022,Acetaminophen,CC(=O)Nc1ccc(O)cc1,0.435729224720884,0.27348364085407123,0.4354014935066052,0.5243531429129998
557,NCT04590586,Apremilast,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,0.6502844791144097,0.5775390697622242,0.38413553848605386,0.32755542144587385
558,NCT04401579,Baricitinib,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,0.7559596073143312,0.4908745875975573,0.4336043802868002,0.48100153810783053
559,NCT04421027,Baricitinib,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,0.7559596073143312,0.4908745875975573,0.4336043802868002,0.48100153810783053
560,NCT04640168,Baricitinib,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,0.7559596073143312,0.4908745875975573,0.4336043802868002,0.48100153810783053
561,NCT03917914,Bisoprolol,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,0.16780429699450208,0.1095806503178613,0.3436118789265353,0.38854893764745807
562,NCT05175066,Bisoprolol,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,0.16780429699450208,0.1095806503178613,0.3436118789265353,0.38854893764745807
563,NCT04258839,Brexpiprazole,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,0.5937912366036014,0.48641931642359604,0.15700551356642126,0.372855986768282
564,NCT03342027,Bupropion,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,0.3611576117043942,0.16111007999045548,0.5773266101059672,0.4654881508967615
565,NCT04388319,Bupropion,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,0.3611576117043942,0.16111007999045548,0.5773266101059671,0.4654881508967615
566,NCT04338269,Cabozantinib,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,0.6062272472301615,0.386985216749844,0.2079933620894171,0.3234279855825866
567,NCT04471428,Cabozantinib,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,0.6062272472301615,0.386985216749844,0.2079933620894171,0.3234279855825866
568,NCT04429022,Celecoxib,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8899352048046132,0.39857400265355475,0.5303963718155811,0.35189776979212234
569,NCT04237090,Cetirizine,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.3197829438350075,0.16013988873817914,0.22842739821864094,0.37128814062216886
570,NCT04420247,Chloroquine,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.5511403328008602,0.75391371168244,0.5535961999225157,0.4739913264389824
