molregno,gene
2335832,SELPLG
2336057,C5
2336048,SNCA
2464989,TNFRSF18
2197882,DLL3
2335756,TIGIT
2464977,TNFRSF4
2335808,IL3RA
2335803,C1S
359572,EPHX2
1976141,PIK3CD
2335746,PRKCE
2464998,TNFRSF4
2197825,INPP5D
1336831,CNR2
2464782,CHRM1
2335804,CD38
332253,CTSK
2335875,TFPI
1797612,IMPDH1
1797612,IMPDH2
2335323,MMP9
2335323,MMP12
2335472,fabI
1066153,fabI
2155099,MGLL
2464901,ANGPT2
385659,KIF11
2465025,IL33
1745454,GPR119
2335755,LAG3
2218499,CHRM1
122859,ADRB1
425372,NOS1
425372,NOS2
425372,NOS3
705159,NOS1
705159,NOS2
705159,NOS3
2464762,CD40LG
88800,HTR3A
88800,HTR3E
88800,HTR3B
88800,HTR3D
88800,HTR3C
2197818,ACACA
2197818,ACACB
1376133,HDAC1
1376133,HDAC3
1376133,HDAC6
1376133,HDAC2
1376133,HDAC5
1376133,HDAC7
1376133,HDAC8
1376133,HDAC11
1376133,HDAC4
1376133,HDAC9
1376133,HDAC10
237299,GNRHR
2039322,GCGR
686684,HSP90AA1
686684,HSP90AB1
2335387,ALOX5
1757743,GHSR
2335473,KLKB1
2464886,TUBB4B
2464886,TUBB1
2464886,TUBA3C
2464886,TUBA4A
2464886,TUBB3
2464886,TUBA1A
2464886,TUBB4A
2464886,TUBB8
2464886,TUBB
2464886,TUBA1B
2464886,TUBA1C
2464886,TUBA3E
2464886,TUBB2A
2464886,TUBB2B
2464886,TUBB6
2464886,ENPP3
2335260,KDM1A
262509,ADRB2
1380,ADRB1
2196195,SYK
2198016,REN
2335969,KIR3DL2
2335721,ANGPT2
2335721,VEGFA
2336182,C3
2335297,MTTP
2335297,P4HB
67105,F10
183333,TYMS
2252281,PARP1
2252281,PARP2
2034550,FGFR3
2034550,FGFR1
2034550,FGFR4
2034550,FGFR2
343725,DXR
2335547,GLP1R
2335547,GCGR
2030892,DRD1
2030892,DRD5
152995,TUBB4B
152995,TUBB1
152995,TUBA3C
152995,TUBA4A
152995,TUBB3
152995,TUBA1A
152995,TUBB4A
152995,TUBB8
152995,TUBB
152995,TUBA1B
152995,TUBA1C
152995,TUBA3E
152995,TUBB2A
152995,TUBB2B
152995,TUBB6
458557,reverse
458557,transcriptase
496772,pol
349723,reverse
349723,transcriptase
706091,gyrB
706091,gyrA
706091,parC
706091,parE
1380582,E2F1
1380582,E2F2
1380582,E2F3
1380582,E2F4
1380582,E2F5
1380582,E2F6
1380582,E2F7
1380582,E2F8
2213354,MKNK2
2213354,MKNK1
383750,RRM1
383750,RRM2B
641256,ADRB2
2197842,SELE
1538030,tat
2336069,CEACAM5
2336069,TUBB4B
2336069,TUBB1
2336069,TUBA3C
2336069,TUBA4A
2336069,TUBB3
2336069,TUBA1A
2336069,TUBB4A
2336069,TUBB8
2336069,TUBB
2336069,TUBA1B
2336069,TUBA1C
2336069,TUBA3E
2336069,TUBB2A
2336069,TUBB2B
2336069,TUBB6
2335655,VEGFA
115369,TACR2
1346497,HCAR2
1377980,PTGER2
2335496,GHSR
1540500,HDAC6
2335609,CTSS
2335586,PIK3CD
238731,HTR4
50942,AGTR2
2141342,PTPRB
2335849,SIGLEC8
2198936,CALCRL
2335617,SLC6A2
2335665,GP1BA
2335426,AKR1B1
2335427,ITGB1
2335427,ITGA5
2335427,ITGB3
2335427,ITGAV
2335920,GLP1R
2335880,FGF1
2335880,KLB
1790750,CALCRL
2335479,GCK
2335522,FCGRT
2335771,CSF3R
1615006,dprE1
1383196,MLNR
1381394,CSF3R
1448208,PIK3CD
1834295,ACACA
1834295,ACACB
669086,HSP90AA1
669086,HSP90AB1
1766215,OPRL1
427670,AHR
2029,AKR1B1
1763583,SLC6A4
1763583,SLC6A3
1763583,SLC6A2
2335534,CD274
2335827,PDCD1
2335482,ENPEP
706065,dacB
706065,ftsI
706065,mrcA
706065,mrcB
706065,dacA
706065,mrdA
706065,dacC
169379,TYMS
2336169,ASGR1
683540,NS5b
1176129,KIF11
2335857,FASLG
1368458,ATP1A1
1368458,ATP1B2
1368458,ATP1B1
1368458,ATP1A2
1368458,ATP1B3
1368458,ATP1A3
1368458,ATP1A4
1368458,FXYD2
1368458,ATP2A2
1381324,E2F1
1381324,E2F2
1381324,E2F3
1381324,E2F4
1381324,E2F5
1381324,E2F6
1381324,E2F7
1381324,E2F8
1380089,CASP1
141088,TRPV1
333801,FKBP1A
224263,GABRA1
224263,GABRB2
224263,GABRB3
224263,GABRA4
224263,GABRA3
224263,GABRB1
224263,GABRA2
224263,GABRA5
224263,GABRA6
2464871,DBH
2039247,NPR2
2336184,GCGR
2464772,OSMR
1380921,tcdA
1380921,tcdB
1381138,tcdA
1381138,tcdB
327306,DHODH
2197782,SSTR2
2197782,SSTR4
2197782,SSTR5
2336168,ASGR1
2832030,PPP3CA
2335611,BTK
2486537,AKT2
2486537,AKT3
2486537,AKT1
2486537,RPS6KB2
2486537,RPS6KB1
2486537,RPS6KA3
2486537,RPS6KA2
2486537,RPS6KA6
2486537,RPS6KA1
2406188,KRAS
2335451,CXCR2
2335451,CXCR1
2335931,LGALS1
2335931,LGALS3
2486538,MEN1
2486538,KMT2A
2335779,IFNB1
564410,NS5b
2020051,FGFR1
2335299,HRH3
1142205,HRH3
1142205,HRH1
2012045,EGFR
2300615,SLC6A9
2039336,F10
621486,LRP1
621486,TUBB4B
621486,TUBB1
621486,TUBA3C
621486,TUBA4A
621486,TUBB3
621486,TUBA1A
621486,TUBB4A
621486,TUBB8
621486,TUBB
621486,TUBA1B
621486,TUBA1C
621486,TUBA3E
621486,TUBB2A
621486,TUBB2B
621486,TUBB6
1379999,GUCY1B1
1379999,GUCY1B2
1379999,GUCY1A2
1379999,GUCY1A1
2315431,CFD
2335650,env
508408,CXCR4
2012045,FLT3
6012,P
2012045,ABL1
2486536,AR
2486732,PDCD1
2486558,ALK
2486558,EML4
2193812,MET
2193812,KDR
2193812,MERTK
2193812,FLT3
2486546,ATR
2486545,MAPK3
2486545,MAPK1
2486555,FLT3
2231712,TP53
2231712,MDM2
2486553,FGFR2
2486553,TUBB4B
2486553,TUBB1
2486553,TUBA3C
2486553,TUBA4A
2486553,TUBB3
2486553,TUBA1A
2486553,TUBB4A
2486553,TUBB8
2486553,TUBB
2486553,TUBA1B
2486553,TUBA1C
2486553,TUBA3E
2486553,TUBB2A
2486553,TUBB2B
2486553,TUBB6
2486540,MAPK3
2486540,MAPK1
2447954,JAK1
2284184,IDH1
2486539,ERBB2
2486539,EGFR
2486556,RET
2186914,RAF1
2186914,BRAF
2186914,ARAF
2486647,FLT3
2486552,ERBB3
2108848,PTK2
2108848,IGF1R
2108848,ALK
2108848,PTK2B
2486542,IDH1
2486534,GCGR
3283914,ESR2
3283914,ESR1
2486532,CDK6
2486533,MC4R
1379756,dacB
1379756,ftsI
1379756,mrcA
1379756,mrcB
1379756,dacA
1379756,mrdA
1379756,dacC
1677103,MME
60607,P
1376095,LIPF
2464645,CACNA1B
1111332,DPYD
2464996,TFRC
2464996,TFR2
2456099,EPAS1
2020051,FGFR2
2020051,FGFR3
2116850,FGFR2
2116850,FGFR3
2270391,IDH1
1378753,SLC6A2
2197909,CD3E
2197909,CD3G
2197909,CD3D
2335764,TREM1
2336166,MASP2
2336110,SLC6A2
2336110,SLC6A3
2454122,RAF1
2454122,BRAF
2484361,ATR
2486543,FLT3
2116850,FGFR1
2486544,MAPK3
2486544,MAPK1
2486541,EGFR
2193812,AXL
2486548,FLT3
2486549,ERBB2
2486549,EGFR
2486549,ERBB4
2486549,ERBB3
2486550,EGFR
1758265,EZH2
2486557,FGFR1
2486557,FGFR2
2486557,FGFR3
2486554,MIF
2339113,SLC6A3
2339113,SLC6A2
1626761,pol
2486532,CDK4
88100,CYP3A4
88100,CYP3A5
88100,CYP3A43
88100,CYP3A7
1382014,TUBB4B
1382014,TUBB1
1382014,TUBA3C
1382014,TUBA4A
1382014,TUBB3
1382014,TUBA1A
1382014,TUBB4A
1382014,TUBB8
1382014,TUBB
1382014,TUBA1B
1382014,TUBA1C
1382014,TUBA3E
1382014,TUBB2A
1382014,TUBB2B
1382014,TUBB6
1763551,TUBB4B
1763551,TUBB1
1763551,TUBA3C
1763551,TUBA4A
1763551,TUBB3
1763551,TUBA1A
1763551,TUBB4A
1763551,TUBB8
1763551,TUBB
1763551,TUBA1B
1763551,TUBA1C
1763551,TUBA3E
1763551,TUBB2A
1763551,TUBB2B
1763551,TUBB6
1121899,TUBB4B
1121899,TUBB1
1121899,TUBA3C
1121899,TUBA4A
1121899,TUBB3
1121899,TUBA1A
1121899,TUBB4A
1121899,TUBB8
1121899,TUBB
1121899,TUBA1B
1121899,TUBA1C
1121899,TUBA3E
1121899,TUBB2A
1121899,TUBB2B
1121899,TUBB6
1763547,TUBB4B
1763547,TUBB1
1763547,TUBA3C
1763547,TUBA4A
1763547,TUBB3
1763547,TUBA1A
1763547,TUBB4A
1763547,TUBB8
1763547,TUBB
1763547,TUBA1B
1763547,TUBA1C
1763547,TUBA3E
1763547,TUBB2A
1763547,TUBB2B
1763547,TUBB6
1381721,TUBB4B
1381721,TUBB1
1381721,TUBA3C
1381721,TUBA4A
1381721,TUBB3
1381721,TUBA1A
1381721,TUBB4A
1381721,TUBB8
1381721,TUBB
1381721,TUBA1B
1381721,TUBA1C
1381721,TUBA3E
1381721,TUBB2A
1381721,TUBB2B
1381721,TUBB6
1381722,TUBB4B
1381722,TUBB1
1381722,TUBA3C
1381722,TUBA4A
1381722,TUBB3
1381722,TUBA1A
1381722,TUBB4A
1381722,TUBB8
1381722,TUBB
1381722,TUBA1B
1381722,TUBA1C
1381722,TUBA3E
1381722,TUBB2A
1381722,TUBB2B
1381722,TUBB6
1927221,TUBB4B
1927221,TUBB1
1927221,TUBA3C
1927221,TUBA4A
1927221,TUBB3
1927221,TUBA1A
1927221,TUBB4A
1927221,TUBB8
1927221,TUBB
1927221,TUBA1B
1927221,TUBA1C
1927221,TUBA3E
1927221,TUBB2A
1927221,TUBB2B
1927221,TUBB6
2096357,TUBB4B
2096357,TUBB1
2096357,TUBA3C
2096357,TUBA4A
2096357,TUBB3
2096357,TUBA1A
2096357,TUBB4A
2096357,TUBB8
2096357,TUBB
2096357,TUBA1B
2096357,TUBA1C
2096357,TUBA3E
2096357,TUBB2A
2096357,TUBB2B
2096357,TUBB6
485100,BCR
361469,BCR
1369602,ABL1
1369602,BCR
675691,BCR
2039291,EML4
602271,EML4
1570706,EML4
602271,NPM1
1570706,NPM1
241,parC
241,parE
210388,parC
210388,parE
33583,HTR2B
33583,HTR2A
33583,HTR2C
788435,HTR2B
788435,HTR2A
788435,HTR2C
1277553,EPHA2
1277553,NTRK1
2486730,GLP1R
130026,HTR1A
2336156,GHR
2179247,REN
2486625,ESR1
66136,SOAT1
2366594,TYK2
92577,GRIA2
2197781,ADH5
2197843,PDE10A
32899,APCS
581852,APEX1
151273,CA2
151273,CA7
151273,CA1
151273,CA3
151273,CA6
151273,CA12
151273,CA14
151273,CA9
151273,CA4
151273,CA13
151273,CA5B
151273,CA5A
1383549,TUBB4B
1383549,TUBB1
1383549,TUBA3C
1383549,TUBA4A
1383549,TUBB3
1383549,TUBA1A
1383549,TUBB4A
1383549,TUBB8
1383549,TUBB
1383549,TUBA1B
1383549,TUBA1C
1383549,TUBA3E
1383549,TUBB2A
1383549,TUBB2B
1383549,TUBB6
2076856,NFKB2
2076856,NFKB1
2076856,RELA
61127,HTR3A
61127,HTR3E
61127,HTR3B
61127,HTR3D
61127,HTR3C
1178704,FGFR3
1178704,FGFR1
1178704,FGFR4
1178704,FGFR2
1378026,FLT1
1378026,FLT4
1378026,KDR
1570499,HTR4
1265828,F10
2336139,GSC1
370906,N
2197871,TNFSF13B
2375824,F
2486653,MS4A1
2335433,PLK4
2335745,EGFR
1926827,parC
1926827,topB
2335780,CD3E
2335780,CD3G
2335780,CD3D
2464936,CD3E
2464936,CD3G
2464936,CD3D
2486697,IL12B
2486697,IL12A
2335748,MSLN
2335910,TACSTD2
1380324,APP
1383491,CHRM3
2464902,EPOR
2465039,CSF1R
2261920,ABL1
559503,PTGER2
1378026,KIT
2197665,MME
2382469,ESR1
2335621,MAPK10
2197807,PGR
2335619,PIK3CD
1570331,TP53
1570331,MDM2
419032,HSP90AA1
419032,HSP90AB1
1515670,ABL1
1515670,BCR
2335494,MTNR1A
2335494,MTNR1B
2335492,GABRA1
2335492,GABRB2
2335492,GABRG2
2335492,GABRB3
2335492,GABRA4
2335492,GABRG3
2335492,GABRQ
2335492,GABRA3
2335492,GABRP
2335492,GABRD
2335492,GABRG1
2335492,GABRB1
2335492,GABRE
2335492,GABRA2
2335492,GABRA5
2335492,GABRA6
1380605,VWF
2336178,C5
2336063,MS4A1
30247,HRAS
30247,NRAS
30247,KRAS
371527,rpsB
371527,rplD
371527,rpsA
371527,rpsJ
371527,rpsK
371527,rpsL
371527,rpsM
371527,rpsN
371527,rpsO
371527,rpsP
371527,rpsQ
371527,rpsR
371527,rpsS
371527,rpsT
371527,rpsU
371527,rpsC
371527,rpsD
371527,rpsE
371527,rpsF
371527,rpsG
371527,rpsH
371527,rpsI
371527,rplJ
371527,rplK
371527,rplM
371527,rplN
371527,rplO
371527,rplP
371527,rplQ
371527,rplR
371527,rplS
371527,rplA
371527,rplT
371527,rplU
371527,rplV
371527,rplW
371527,rplX
371527,rplY
371527,rpmA
371527,rpmB
371527,rpmC
371527,rplB
371527,rpmD
371527,ykgM
371527,rpmE
371527,rpmF
371527,rpmG
371527,rpmH
371527,rpmI
371527,ykgO
371527,rpmJ
371527,rplC
371527,rplE
371527,rplF
371527,rplL
2486697,IL23A
2464735,MYH7
2464735,MYH6
2464735,MYH7B
2464735,MYL3
2464735,MYL2
2464735,MYL7
2464735,MYL4
2486733,TIGIT
2486671,TIGIT
1381018,VEGFA
26653,CHRM4
2335293,HTR2B
1380129,EGFR
26653,CHRM1
2335264,HTR7
1767872,CCR2
1745517,TGFBR1
2197665,ECE1
2209615,TPH1
685428,PGR
1380320,IL18
2335689,CD40
500102,fabI
2335411,TUBB4B
2335411,TUBB1
2335411,TUBA3C
2335411,TUBA4A
2335411,TUBB3
2335411,TUBA1A
2335411,TUBB4A
2335411,TUBB8
2335411,TUBB
2335411,TUBA1B
2335411,TUBA1C
2335411,TUBA3E
2335411,TUBB2A
2335411,TUBB2B
2335411,TUBB6
2261920,BCR
705400,ADRA2A
705400,ADRA2C
705400,ADRA2B
386756,IMPDH1
386756,IMPDH2
3283488,PIKFYVE
1844006,ROCK2
1844006,ROCK1
50822,ROCK2
50822,ROCK1
1326477,ROCK2
2537381,ROCK2
2537381,ROCK1
1378019,OPRK1
2464848,AR
61127,HTR4
2335546,F
2464934,CD3E
2464934,CD3G
2464934,CD3D
2464869,gag
28177,FTO
2335858,AGT
1378769,P
2486747,IL33
2335565,MPO
4671,DRD2
418421,DRD2
706010,TBXAS1
1378019,OPRD1
80532,HTR2A
181968,pol
296388,pol
1841165,DRD1
1378160,MLNR
2464985,PCSK9
1429054,GCK
1281805,dhod
2335745,MET
2364732,CCR2
2241398,CFTR
2002408,HSD11B1
2335428,HSD11B1
2465042,ERBB3
520798,reverse
520798,transcriptase
2335939,TNFRSF4
2464747,C5
2197814,NLRP3
1383491,CHRM2
569664,POLR1A
2335632,ERBB2
2335632,EGFR
2335632,ERBB4
2335632,ERBB3
2335964,TLR9
2486609,PPARG
2486609,PPARA
2486609,PPARD
2335657,IL17A
2197837,rpsB
2197837,rplD
2197837,rpsA
2197837,rpsJ
2197837,rpsK
2197837,rpsL
2197837,rpsM
2197837,rpsN
2197837,rpsO
2197837,rpsP
2197837,rpsQ
2197837,rpsR
2197837,rpsS
2197837,rpsT
2197837,rpsU
2197837,rpsC
2197837,rpsD
2197837,rpsE
2197837,rpsF
2197837,rpsG
2197837,rpsH
2197837,rpsI
2197837,rplJ
2197837,rplK
2197837,rplM
2197837,rplN
2197837,rplO
2197837,rplP
2197837,rplQ
2197837,rplR
2197837,rplS
2197837,rplA
2197837,rplT
2197837,rplU
2197837,rplV
2197837,rplW
2197837,rplX
2197837,rplY
2197837,rpmA
2197837,rpmB
2197837,rpmC
2197837,rplB
2197837,rpmD
2197837,ykgM
2197837,rpmE
2197837,rpmF
2197837,rpmG
2197837,rpmH
2197837,rpmI
2197837,ykgO
2197837,rpmJ
2197837,rplC
2197837,rplE
2197837,rplF
2197837,rplL
2464781,KRAS
447955,SCN1A
447955,SCN5A
447955,SCN4A
447955,SCN7A
447955,SCN2A
447955,SCN9A
447955,SCN3A
447955,SCN11A
447955,SCN8A
447955,SCN10A
2335975,ICOS
2465009,LAG3
2465042,TOP1
41697,ADA
1037659,HTR1A
395949,TYR
703484,OXTR
706010,TBXA2R
1429059,GCK
2095675,ENPP2
2335810,GIPR
144761,ALOX5AP
2335575,LTA4H
2433950,GLP2R
2335817,CD4
386756,GMPS
2335692,CD40
569664,POLR2A
1376656,NPR2
1376656,NPR1
1376656,NPR3
2486694,ADM
2464885,ROCK2
2464885,ROCK1
140105,ADRB2
1379816,ADRB2
2486743,CTLA4
2486603,JAK3
2486603,JAK1
2486603,JAK2
2486603,TYK2
2486655,GP6
1627024,rpsB
1627024,rplD
1627024,rpsA
1627024,rpsJ
1627024,rpsK
1627024,rpsL
1627024,rpsM
1627024,rpsN
1627024,rpsO
1627024,rpsP
1627024,rpsQ
1627024,rpsR
1627024,rpsS
1627024,rpsT
1627024,rpsU
1627024,rpsC
1627024,rpsD
1627024,rpsE
1627024,rpsF
1627024,rpsG
1627024,rpsH
1627024,rpsI
1627024,rplJ
1627024,rplK
1627024,rplM
1627024,rplN
1627024,rplO
1627024,rplP
1627024,rplQ
1627024,rplR
1627024,rplS
1627024,rplA
1627024,rplT
1627024,rplU
1627024,rplV
1627024,rplW
1627024,rplX
1627024,rplY
1627024,rpmA
1627024,rpmB
1627024,rpmC
1627024,rplB
1627024,rpmD
1627024,ykgM
1627024,rpmE
1627024,rpmF
1627024,rpmG
1627024,rpmH
1627024,rpmI
1627024,ykgO
1627024,rpmJ
1627024,rplC
1627024,rplE
1627024,rplF
1627024,rplL
2486653,CD3E
2486653,CD3G
2486653,CD3D
2336063,CD3E
2336063,CD3G
2336063,CD3D
2335759,CD3E
2335759,CD3G
2335759,CD3D
1592362,MUC1
2486743,CD274
341064,OPG071
520798,rep
2335910,TOP1
2335319,MAPK10
20100,SLC10A2
2335423,SLC5A2
2342179,TYK2
2335620,CFTR
1251490,NOS2
2197819,BACE1
2486581,BTK
1426559,NS5b
1282817,NS5b
614499,CHRNB2
614499,CHRNA4
6784,ADRA2A
6784,ADRA2C
6784,ADRA2B
484950,EEF1A2
2335398,OPRL1
2039330,SNAP25
2335847,CTLA4
2318498,IDH1
2318498,IDH2
2336105,CD19
497011,rpsB
497011,rplD
497011,rpsA
497011,rpsJ
497011,rpsK
497011,rpsL
497011,rpsM
497011,rpsN
497011,rpsO
497011,rpsP
497011,rpsQ
497011,rpsR
497011,rpsS
497011,rpsT
497011,rpsU
497011,rpsC
497011,rpsD
497011,rpsE
497011,rpsF
497011,rpsG
497011,rpsH
497011,rpsI
497011,rplJ
497011,rplK
497011,rplM
497011,rplN
497011,rplO
497011,rplP
497011,rplQ
497011,rplR
497011,rplS
497011,rplA
497011,rplT
497011,rplU
497011,rplV
497011,rplW
497011,rplX
497011,rplY
497011,rpmA
497011,rpmB
497011,rpmC
497011,rplB
497011,rpmD
497011,ykgM
497011,rpmE
497011,rpmF
497011,rpmG
497011,rpmH
497011,rpmI
497011,ykgO
497011,rpmJ
497011,rplC
497011,rplE
497011,rplF
497011,rplL
2197622,rpsB
2197622,rplD
2197622,rpsA
2197622,rpsJ
2197622,rpsK
2197622,rpsL
2197622,rpsM
2197622,rpsN
2197622,rpsO
2197622,rpsP
2197622,rpsQ
2197622,rpsR
2197622,rpsS
2197622,rpsT
2197622,rpsU
2197622,rpsC
2197622,rpsD
2197622,rpsE
2197622,rpsF
2197622,rpsG
2197622,rpsH
2197622,rpsI
2197622,rplJ
2197622,rplK
2197622,rplM
2197622,rplN
2197622,rplO
2197622,rplP
2197622,rplQ
2197622,rplR
2197622,rplS
2197622,rplA
2197622,rplT
2197622,rplU
2197622,rplV
2197622,rplW
2197622,rplX
2197622,rplY
2197622,rpmA
2197622,rpmB
2197622,rpmC
2197622,rplB
2197622,rpmD
2197622,ykgM
2197622,rpmE
2197622,rpmF
2197622,rpmG
2197622,rpmH
2197622,rpmI
2197622,ykgO
2197622,rpmJ
2197622,rplC
2197622,rplE
2197622,rplF
2197622,rplL
2335835,IL13
2465009,PDCD1
2335659,STING1
2464936,TNFRSF17
2335865,TIGIT
2486652,TIGIT
1449134,DRD2
2335719,GNRHR
1378026,PDGFRB
245517,PPARG
307548,PTGFR
520798,pol
2056751,NR1H4
2486576,ESR1
1377239,PLA2G4A
2335273,GCK
3409,LYN
1341466,CCR2
1117746,ADH5
2335304,TLR2
2486745,BTK
1349462,NS5b
400535,NS5b
1978873,EGLN1
2464741,FCGRT
2486774,FCGRT
93995,HTR3A
93995,HTR3E
93995,HTR3B
93995,HTR3D
93995,HTR3C
4671,HTR4
2335854,TNFRSF4
398457,rpoB
398457,rpoA
398457,rpoC
398457,rpoZ
2464934,GPRC5D
2486679,CTLA4
2335615,CDC7
310199,PTGS2
2335535,TLR9
465355,ATP1A1
465355,ATP1B2
465355,ATP1B1
465355,ATP1A2
465355,ATP1B3
465355,ATP1A3
465355,ATP1A4
465355,FXYD2
16199,dacB
16199,ftsI
16199,mrcA
16199,mrcB
16199,dacA
16199,mrdA
16199,dacC
2335304,CD14
2486666,IL6R
2197529,P
1418053,ADRA1A
1418053,ADRA2A
1418053,ADRB1
1418053,ADRB2
1418053,ADRA2C
1418053,ADRA1D
1418053,ADRA1B
1418053,ADRA2B
1418053,ADRB3
1381159,FGA
1381159,FGB
1381159,FGG
2335829,PDCD1
2336011,HA
2465044,HA
2336176,TIGIT
2335810,GLP1R
1145124,DRD2
2537474,GNRHR
1383491,CHRM1
1379816,ADRB1
2335316,OPRD1
24522,TYMS
2126300,NR3C2
2486721,CSF3R
1378019,OPRM1
1915,DHFR
1978873,EGLN2
20668,TRPV1
2486634,BCL2
2335231,C3
1978873,EGLN3
573927,NAMPT
92577,GRIA1
2486662,MAPT
1379816,ADRA1A
1379816,ADRA1D
1379816,ADRA1B
993371,PTGS2
993371,PTGS1
2486582,GUCY1B1
2486582,GUCY1B2
2486582,GUCY1A2
2486582,GUCY1A1
2335748,EEF2
93995,HTR4
2335759,MS4A1
2335356,SLC6A4
2335356,SLC6A3
2335356,SLC6A2
2197871,IL17A
2486782,HCRTR2
2486782,HCRTR1
2336147,INHBA
1926827,gyrA
1926827,gyrB
1065063,P
1592337,NS5A
2336002,pcrV
2335780,TNFRSF17
61945,KCNQ1
61945,KCNQ2
61945,KCNQ3
61945,KCNQ5
61945,KCNQ4
1121908,TUBB4B
1121908,TUBB1
1121908,TUBA3C
1121908,TUBA4A
1121908,TUBB3
1121908,TUBA1A
1121908,TUBB4A
1121908,TUBB8
1121908,TUBB
1121908,TUBA1B
1121908,TUBA1C
1121908,TUBA3E
1121908,TUBB2A
1121908,TUBB2B
1121908,TUBB6
1121868,TUBB4B
1121868,TUBB1
1121868,TUBA3C
1121868,TUBA4A
1121868,TUBB3
1121868,TUBA1A
1121868,TUBB4A
1121868,TUBB8
1121868,TUBB
1121868,TUBA1B
1121868,TUBA1C
1121868,TUBA3E
1121868,TUBB2A
1121868,TUBB2B
1121868,TUBB6
1381728,TUBB4B
1381728,TUBB1
1381728,TUBA3C
1381728,TUBA4A
1381728,TUBB3
1381728,TUBA1A
1381728,TUBB4A
1381728,TUBB8
1381728,TUBB
1381728,TUBA1B
1381728,TUBA1C
1381728,TUBA3E
1381728,TUBB2A
1381728,TUBB2B
1381728,TUBB6
2486639,S
2335206,WT1
105181,IMPDH1
2335492,SV2A
2335492,SV2B
2335492,SV2C
2336105,FCGR2B
2197875,MAGEA3
2096437,WT1
277372,ace-1
372428,fusA
2335882,IL1RL2
2335882,IL1RAP
50549,PDE3A
50549,PDE3B
2039250,KLH1
2335315,NCBP2
2335315,NCBP1
2336149,ERBB2
2197905,F9
705981,fusA
567195,TOP2A
567195,TOP2B
916384,SLC6A2
1378640,ATP4A
1378640,ATP4B
85612,ERG11
2336061,IL2RG
2336061,IL2RB
2335712,GCGR
2336165,F8
1381338,FGA
1381338,FGB
1381338,FGG
1930988,leuS
2486748,S
2465004,TGFA
2465004,EREG
2464978,ERVW-1
569664,POLR3A
2335707,ALCAM
421520,PDE3A
421520,PDE3B
2197902,RSPO3
2197902,LGR4
1529535,CPSF3
2335699,ROR1
2486579,EGFR
2335768,IL21
2486681,IL2RG
2486681,IL2RB
2486681,IL15RA
2335562,GWT1
2336061,FAP
2486784,S
2335341,metG
916384,SLC6A4
2335203,PTGS2
2335203,PTGS1
2486586,MET
2335707,TUBB4B
2335707,TUBB1
2335707,TUBA3C
2335707,TUBA4A
2335707,TUBB3
2335707,TUBA1A
2335707,TUBB4A
2335707,TUBB8
2335707,TUBB
2335707,TUBA1B
2335707,TUBA1C
2335707,TUBA3E
2335707,TUBB2A
2335707,TUBB2B
2335707,TUBB6
316336,CHRNB2
316336,CHRNA4
472505,OPRM1
2486701,IL1RL2
2486701,IL1RAP
2335784,CREBBP
2335784,CTNNB1
2336055,CD3E
2336055,CD3G
2336055,CD3D
2197740,CSNK1E
2197740,ABL1
212379,TOP1
2197883,GLP1R
2486602,SSTR2
30096,HRH1
2197859,EGFR
2464837,FOLH1
1380346,SERPINC1
2486596,DHODH
1380759,INSR
1381234,INSR
204803,pol
2486629,F11
126117,MMP3
126117,MMP14
1749601,CYP17A1
2335363,CFTR
255753,ABCB1
442250,PNP
2537405,MAP3K8
2486573,SCN8A
2486598,BTK
2486658,SLC10A1
2464957,hly
340939,TLR8
2335966,TLR8
204803,reverse
204803,transcriptase
4872,PDE4A
4872,PDE4D
4872,PDE4B
4872,PDE4C
1617547,ITGB3
1617547,ITGA2B
975608,PRKAA2
975608,PRKAB2
975608,PRKAG1
975608,PRKAG2
975608,PRKAB1
975608,PRKAA1
975608,PRKAG3
1058590,HTR3A
1058590,HTR3E
1058590,HTR3B
1058590,HTR3D
1058590,HTR3C
346895,KCNJ11
346895,ABCC8
2335526,EEF2
72036,CYP11B1
72036,CYP11B2
2336026,FGF1
2336026,KLB
1380300,IL18RAP
1380300,IL18R1
340939,TLR7
2336026,FGFR4
2464816,IL1RAP
2464816,IL1RL1
2336073,IL17A
1380081,parC
1380081,parE
2537461,S
2486642,S
2537422,S
2095838,protease
2486746,ANGPT2
2537472,CD274
2335799,CD274
2486776,PDCD1
2465033,PDCD1
581767,MTOR
581767,RPTOR
581767,MLST8
2335571,TNNI2
2335571,TNNT3
2335571,TNNC2
2335894,LY75
1380930,groEL2
2486490,FLNA
447077,int
2464999,ERBB2
2486602,DRD2
2464878,DRD3
2486600,DRD3
138806,EDNRA
1278006,OPRD1
1380571,INSR
1381230,INSR
1381312,INSR
2096435,CSF3R
2465029,F9
1380614,F9
2537427,CTSK
2486628,PDE9A
2335604,PTGER3
1379631,GART
341940,MMP13
2096422,NS5b
621217,NS5b
2341396,NFE2L2
2464948,CD40
1986083,TP53
1986083,MDM2
1378033,HDAC1
1378033,HDAC3
1378033,HDAC6
1378033,HDAC2
1378033,HDAC5
1378033,HDAC7
1378033,HDAC8
1378033,HDAC11
1378033,HDAC4
1378033,HDAC9
1378033,HDAC10
1143222,APH1A
1143222,PSENEN
1143222,APH1B
1143222,PSEN1
1143222,NCSTN
1143222,PSEN2
2373242,PRMT5
2537408,TACR1
91392,ADORA1
2464916,CXCL12
2335490,rpsB
