row_idx,y,p,NCT_ID,safety_cytotoxic_cap,cap_reason,p_adj
550,0,0.0009437583697013731,NCT04429022,0,,0.0009437583697013731
551,0,0.0011877366670684317,NCT04237090,0,,0.0011877366670684317
556,0,0.00027667447158497433,NCT04110340,0,,0.00027667447158497433
560,0,0.26885977347801876,NCT04469465,0,,0.26885977347801876
561,0,0.00025512741150667223,NCT04213677,0,,0.00025512741150667223
562,0,0.0005447443807569915,NCT04564742,0,,0.0005447443807569915
563,0,2.234256586357865e-05,NCT04634500,0,,2.234256586357865e-05
564,0,6.98898291768478e-05,NCT04189107,0,,6.98898291768478e-05
565,0,2.9973807781504957e-05,NCT04509973,0,,2.9973807781504957e-05
567,0,0.00012965061029784414,NCT04890626,0,,0.00012965061029784414
568,0,3.0192115724432632e-05,NCT05195242,0,,3.0192115724432632e-05
569,0,9.466978508040875e-05,NCT04406649,0,,9.466978508040875e-05
570,0,0.0003230158406046554,NCT04166331,0,,0.0003230158406046554
571,0,0.00020055362354647714,NCT04079452,0,,0.00020055362354647714
572,0,0.00012311451442896065,NCT04157751,0,,0.00012311451442896065
573,0,0.00010083449428547044,NCT04233801,0,,0.00010083449428547044
575,0,0.0023884142993915287,NCT04032119,0,,0.0023884142993915287
576,0,2.923077341462841e-05,NCT04231331,0,,2.923077341462841e-05
577,0,0.006243666312458137,NCT04476446,0,,0.006243666312458137
579,0,0.006338045681040154,NCT04192266,0,,0.006338045681040154
580,0,0.0460417662472096,NCT04256421,1,cytotoxic_managed_toxicity,0.0460417662472096
581,0,0.4303392541119865,NCT04712903,1,cytotoxic_managed_toxicity,0.15
582,0,0.0420456004143437,NCT03996369,0,,0.0420456004143437
583,0,0.004844669175299339,NCT04706793,0,,0.004844669175299339
586,0,1.0263506523115919e-05,NCT04542694,0,,1.0263506523115919e-05
591,0,0.0007997726996585204,NCT04128540,0,,0.0007997726996585204
593,0,0.04812413774193094,NCT04451226,0,,0.04812413774193094
594,0,0.0016483987084528328,NCT04230980,0,,0.0016483987084528328
595,0,9.060947240879128e-05,NCT04429022,0,,9.060947240879128e-05
596,0,0.0025136348288424854,NCT04391569,0,,0.0025136348288424854
597,0,0.00042857649206780676,NCT04193176,0,,0.00042857649206780676
598,0,0.00042857649206780676,NCT04193202,0,,0.00042857649206780676
599,0,0.05545944911668418,NCT04182204,1,cytotoxic_managed_toxicity,0.05545944911668418
621,0,0.00014076555204906109,NCT03588429,0,,0.00014076555204906109
622,0,0.00026566274967315077,NCT05696509,0,,0.00026566274967315077
623,0,0.0001648571540876033,NCT04312048,0,,0.0001648571540876033
624,0,0.0001476161812012222,NCT04646694,0,,0.0001476161812012222
625,0,2.240794294026987e-05,NCT04429022,0,,2.240794294026987e-05
626,0,0.00010051532780330256,NCT04627285,0,,0.00010051532780330256
627,0,0.00023327848779977883,NCT04549168,0,,0.00023327848779977883
628,0,0.48244457387840256,NCT04199104,0,,0.48244457387840256
629,0,0.005085273743583533,NCT04889118,0,,0.005085273743583533
630,0,0.48244457387840256,NCT05523323,0,,0.48244457387840256
631,0,0.010396328011121768,NCT06486870,0,,0.010396328011121768
632,0,4.9752856402316014e-05,NCT04500158,0,,4.9752856402316014e-05
633,0,0.09900124381664127,NCT04285515,0,,0.09900124381664127
634,0,0.22642628599042808,NCT04185363,0,,0.22642628599042808
635,0,0.00374937722042646,NCT04349072,0,,0.00374937722042646
636,0,0.01380786687389883,NCT04478721,0,,0.01380786687389883
637,0,0.003800272283133178,NCT04264897,0,,0.003800272283133178
638,0,0.0013319670299970494,NCT05921942,0,,0.0013319670299970494
639,0,3.521902736059212e-05,NCT04618497,0,,3.521902736059212e-05
641,0,3.5471722961283985e-05,NCT03947827,0,,3.5471722961283985e-05
642,0,0.005743935055529234,NCT04173494,0,,0.005743935055529234
643,0,0.00018341706189583303,NCT04433390,0,,0.00018341706189583303
644,0,0.0001020583575760959,NCT04538534,0,,0.0001020583575760959
645,0,0.01821352880229107,NCT04317430,0,,0.01821352880229107
646,0,0.0025048934093380324,NCT03925025,0,,0.0025048934093380324
649,0,0.0008009350129104727,NCT04187144,0,,0.0008009350129104727
650,0,0.0003336864142283398,NCT04501861,0,,0.0003336864142283398
653,0,0.00269369606249145,NCT04540211,1,cytotoxic_managed_toxicity,0.00269369606249145
654,0,0.646413140429791,NCT05318443,1,cytotoxic_managed_toxicity,0.15
658,0,0.006744705462062671,NCT04414761,0,,0.006744705462062671
659,0,0.0025336875912373843,NCT04400201,0,,0.0025336875912373843
660,0,0.003094960178171214,NCT04511728,0,,0.003094960178171214
661,0,0.003094960178171214,NCT04620031,0,,0.003094960178171214
662,0,0.000364023734173447,NCT05696509,0,,0.000364023734173447
663,0,8.880106870140078e-05,NCT04280705,0,,8.880106870140078e-05
664,0,5.211673554783535e-05,NCT04292730,0,,5.211673554783535e-05
665,0,9.000881093031278e-05,NCT04292899,0,,9.000881093031278e-05
667,0,0.0011375953216756318,NCT04409262,0,,0.0011375953216756318
668,0,8.880106870140078e-05,NCT04492475,0,,8.880106870140078e-05
669,0,0.004885210340280991,NCT04546581,0,,0.004885210340280991
670,0,0.0010765598132286783,NCT04593940,0,,0.0010765598132286783
671,0,0.024276801392215552,NCT04678739,0,,0.024276801392215552
672,0,0.0011814189906553165,NCT04853901,0,,0.0011814189906553165
673,0,0.0018424258646979764,NCT04574362,0,,0.0018424258646979764
675,0,0.01980895792895197,NCT04327063,0,,0.01980895792895197
676,0,0.00025049235945820544,NCT04910165,0,,0.00025049235945820544
677,0,0.00014306464925312144,NCT04410198,0,,0.00014306464925312144
678,0,0.00014306464925312144,NCT04484857,0,,0.00014306464925312144
679,0,0.36158919482888213,NCT04227522,0,,0.36158919482888213
681,0,0.0033039137729588136,NCT04472598,0,,0.0033039137729588136
682,0,0.15639613624157722,NCT04534725,0,,0.15639613624157722
683,0,0.0001595946719578242,NCT03588429,0,,0.0001595946719578242
684,0,0.00015872917394918956,NCT03841812,0,,0.00015872917394918956
686,0,0.00019188099645324106,NCT05696509,0,,0.00019188099645324106
688,0,0.004925823075534632,NCT04158076,0,,0.004925823075534632
689,0,4.8132879032662096e-05,NCT04410978,0,,4.8132879032662096e-05
690,0,0.0007782583667434611,NCT04427618,0,,0.0007782583667434611
691,0,0.0017521477931762334,NCT04195698,0,,0.0017521477931762334
692,0,5.98122149900557e-05,NCT04313153,0,,5.98122149900557e-05
693,0,0.0018801419190999404,NCT04138706,0,,0.0018801419190999404
694,0,5.666341668262309e-05,NCT04015414,0,,5.666341668262309e-05
695,0,9.324675488877463e-05,NCT04590404,0,,9.324675488877463e-05
696,0,1.610351228192967e-05,NCT04285567,0,,1.610351228192967e-05
697,0,0.03147432086685322,NCT04509622,0,,0.03147432086685322
698,0,0.00022655624004557965,NCT05705089,0,,0.00022655624004557965
699,0,0.00010625606330956458,NCT04388319,0,,0.00010625606330956458
700,0,0.0006560169664779644,NCT04123405,0,,0.0006560169664779644
701,0,0.0013153087870490048,NCT04271917,0,,0.0013153087870490048
702,0,0.005298146261062194,NCT04175834,0,,0.005298146261062194
706,0,0.005490188456365008,NCT04218734,0,,0.005490188456365008
707,0,0.00035645759370750695,NCT04536194,0,,0.00035645759370750695
708,0,0.00016292170989779504,NCT04598451,0,,0.00016292170989779504
709,0,0.006744705462062671,NCT04537078,0,,0.006744705462062671
710,0,0.0035986923726244015,NCT04530344,0,,0.0035986923726244015
711,0,0.00017801401456506258,NCT04394975,0,,0.00017801401456506258
712,0,0.03281561464474055,NCT04008706,0,,0.03281561464474055
713,0,0.36508941059897937,NCT03596866,0,,0.36508941059897937
714,0,0.0002812025814750773,NCT05782192,0,,0.0002812025814750773
715,0,0.0014348094738964585,NCT03545373,0,,0.0014348094738964585
716,0,0.0015783551893415425,NCT03721172,0,,0.0015783551893415425
717,0,0.0015783551893415425,NCT03777436,0,,0.0015783551893415425
718,0,8.984838833444863e-05,NCT03930186,0,,8.984838833444863e-05
719,0,0.005621428972596813,NCT04175613,0,,0.005621428972596813
720,0,0.002876333134874425,NCT03735979,0,,0.002876333134874425
721,0,0.0026179595687742955,NCT03939312,0,,0.0026179595687742955
722,0,0.0018521287731835846,NCT03768427,0,,0.0018521287731835846
724,0,0.010280475607902469,NCT03899259,0,,0.010280475607902469
725,0,3.210407153530748e-05,NCT03874494,0,,3.210407153530748e-05
726,0,0.0010904226343733897,NCT04124614,0,,0.0010904226343733897
727,0,0.012541275240038263,NCT04162522,0,,0.012541275240038263
730,0,6.819510943669145e-05,NCT03685630,0,,6.819510943669145e-05
731,0,0.0004542064481816117,NCT03639389,0,,0.0004542064481816117
732,0,0.008518355656909614,NCT05164549,0,,0.008518355656909614
733,0,0.001656860903786831,NCT03897439,0,,0.001656860903786831
734,0,0.00030507280026191477,NCT03802591,1,cytotoxic_managed_toxicity,0.00030507280026191477
735,0,0.002477740250662395,NCT03813784,1,cytotoxic_managed_toxicity,0.002477740250662395
736,0,0.0003893975990784452,NCT03794388,0,,0.0003893975990784452
737,0,1.335335090182199e-05,NCT04041791,0,,1.335335090182199e-05
738,0,0.0005799877490227929,NCT03742505,0,,0.0005799877490227929
739,0,1.4724462704496922e-05,NCT04121403,1,cytotoxic_managed_toxicity,1.4724462704496922e-05
740,0,0.0003191120418123402,NCT03725930,0,,0.0003191120418123402
741,0,0.00014381260700219384,NCT03645057,0,,0.00014381260700219384
742,0,0.00026572968161064166,NCT03723252,0,,0.00026572968161064166
744,0,0.0005852488751009903,NCT03877237,0,,0.0005852488751009903
745,0,3.168331539193183e-05,NCT03901482,0,,3.168331539193183e-05
746,0,0.0001878865363159427,NCT03778931,0,,0.0001878865363159427
747,0,0.00017738334577170373,NCT03939637,0,,0.00017738334577170373
748,0,0.00010083449428547044,NCT03594110,0,,0.00010083449428547044
749,0,0.0014454516711955123,NCT03917459,0,,0.0014454516711955123
750,0,0.0001299617950133848,NCT03788967,0,,0.0001299617950133848
751,0,4.198215148534363e-05,NCT03717194,0,,4.198215148534363e-05
752,0,0.050958377645947905,NCT04162522,0,,0.050958377645947905
753,0,0.23829066448999098,NCT04005716,1,cytotoxic_managed_toxicity,0.15
754,0,0.46436665980978953,NCT04028050,1,cytotoxic_managed_toxicity,0.15
755,0,0.004844669175299339,NCT03945188,0,,0.004844669175299339
756,0,0.041188074717971694,NCT03952039,0,,0.041188074717971694
757,0,0.01674227667962147,NCT04003142,0,,0.01674227667962147
758,0,0.00017865033633615045,NCT03764618,0,,0.00017865033633615045
759,0,0.000371357622358414,NCT03806530,0,,0.000371357622358414
760,0,0.0006135534461767094,NCT03699254,0,,0.0006135534461767094
761,0,0.002988571214674429,NCT03673072,1,cytotoxic_managed_toxicity,0.002988571214674429
762,0,0.00899047811756894,NCT03924986,1,cytotoxic_managed_toxicity,0.00899047811756894
764,0,0.013489829170815534,NCT04327843,0,,0.013489829170815534
765,0,0.07909241345091844,NCT04197115,0,,0.07909241345091844
766,0,0.0016662337345484026,NCT03789591,0,,0.0016662337345484026
767,0,0.00015217615970420018,NCT04476069,0,,0.00015217615970420018
770,0,0.002960993233913555,NCT03831854,0,,0.002960993233913555
772,0,0.0046258099629038355,NCT06185127,0,,0.0046258099629038355
773,0,0.00011046971486010552,NCT03678675,0,,0.00011046971486010552
774,0,0.00010999532351255178,NCT03967847,0,,0.00010999532351255178
775,0,5.91554953251584e-05,NCT04133623,0,,5.91554953251584e-05
776,0,1.346176716015021e-05,NCT04246541,0,,1.346176716015021e-05
777,0,1.346176716015021e-05,NCT04246554,0,,1.346176716015021e-05
778,0,0.0011229424881319615,NCT03779178,0,,0.0011229424881319615
779,0,0.0066902437634877975,NCT04124926,0,,0.0066902437634877975
780,0,0.00011301635943243835,NCT03670810,0,,0.00011301635943243835
788,0,0.24152643911257893,NCT04716933,0,,0.24152643911257893
790,0,0.00026696942875350496,NCT03930615,0,,0.00026696942875350496
791,0,0.009681776263230454,NCT03621280,0,,0.009681776263230454
793,0,0.0008213498596804722,NCT03844984,0,,0.0008213498596804722
795,0,0.3364403439763878,NCT03905330,0,,0.3364403439763878
796,0,0.02650755632769227,NCT03675139,0,,0.02650755632769227
797,0,0.012876441601937558,NCT03840148,0,,0.012876441601937558
798,0,8.574752180939808e-05,NCT03798054,0,,8.574752180939808e-05
799,0,8.574752180939808e-05,NCT03798080,0,,8.574752180939808e-05
800,0,0.00021994862550633,NCT03862716,0,,0.00021994862550633
801,0,0.005645329253071902,NCT04029480,0,,0.005645329253071902
802,0,0.00025838068047427903,NCT05118542,0,,0.00025838068047427903
803,0,0.0005582362021848787,NCT05108597,0,,0.0005582362021848787
804,0,0.017709476097858085,NCT03853798,0,,0.017709476097858085
805,0,0.01672150175312443,NCT03899103,0,,0.01672150175312443
807,0,0.06078007990921326,NCT03283007,0,,0.06078007990921326
808,0,0.028329729662398752,NCT03820726,0,,0.028329729662398752
809,0,0.012044380230040112,NCT04093024,0,,0.012044380230040112
810,0,0.0008009350129104727,NCT04020341,0,,0.0008009350129104727
811,0,3.376584756119311e-05,NCT04789005,0,,3.376584756119311e-05
812,0,0.4125450490312825,NCT03834519,0,,0.4125450490312825
813,0,0.0002702355862189241,NCT03915769,0,,0.0002702355862189241
816,0,0.8804603722232148,NCT03940196,1,cytotoxic_managed_toxicity,0.15
817,0,0.0011034009055727234,NCT03943667,1,cytotoxic_managed_toxicity,0.0011034009055727234
818,0,0.7091297896227762,NCT03957590,1,cytotoxic_managed_toxicity,0.15
819,0,0.004517070546360495,NCT04177108,1,cytotoxic_managed_toxicity,0.004517070546360495
820,0,0.001748488396580776,NCT03762018,1,cytotoxic_managed_toxicity,0.001748488396580776
821,0,0.00010093292296565249,NCT03802240,1,cytotoxic_managed_toxicity,0.00010093292296565249
822,0,3.383469956308363e-05,NCT04789005,0,,3.383469956308363e-05
824,0,0.0005441446329222209,NCT03893097,0,,0.0005441446329222209
825,0,0.011567926409699659,NCT04209543,0,,0.011567926409699659
826,0,0.003094960178171214,NCT03808844,0,,0.003094960178171214
827,0,0.003094960178171214,NCT03921775,0,,0.003094960178171214
828,0,0.003094960178171214,NCT04111159,0,,0.003094960178171214
829,0,0.00092588970785519,NCT05118542,0,,0.00092588970785519
830,0,0.0001150654600651583,NCT04155515,0,,0.0001150654600651583
831,0,0.0022290255150462014,NCT03702582,0,,0.0022290255150462014
832,0,0.0034172853529340027,NCT03996772,0,,0.0034172853529340027
833,0,0.0008010353729110981,NCT03806530,0,,0.0008010353729110981
834,0,0.065152654240587,NCT03936387,0,,0.065152654240587
835,0,0.08359339860108977,NCT05663827,0,,0.08359339860108977
836,0,3.6021457744905503e-05,NCT03881371,0,,3.6021457744905503e-05
837,0,0.0028236984309891787,NCT03988530,0,,0.0028236984309891787
838,0,0.001314867833911938,NCT03935217,0,,0.001314867833911938
839,0,0.022783755241772,NCT03623243,0,,0.022783755241772
840,0,0.005458820533993603,NCT04017832,0,,0.005458820533993603
841,0,9.571864218960089e-05,NCT03883698,0,,9.571864218960089e-05
842,0,7.610220093201831e-05,NCT03894046,0,,7.610220093201831e-05
843,0,6.570615843099818e-05,NCT03956355,0,,6.570615843099818e-05
844,0,6.570615843099818e-05,NCT03983980,0,,6.570615843099818e-05
845,0,4.066912369545504e-05,NCT03176134,0,,4.066912369545504e-05
846,0,0.008667431314963284,NCT03872232,0,,0.008667431314963284
849,0,0.00107706620522738,NCT03915860,0,,0.00107706620522738
850,0,0.0031972411433705676,NCT03725202,0,,0.0031972411433705676
851,0,0.003202617475267338,NCT04169373,0,,0.003202617475267338
852,0,0.04729181559894906,NCT04102579,0,,0.04729181559894906
853,0,0.0007382757575296781,NCT03699254,0,,0.0007382757575296781
854,0,0.0018801419190999404,NCT03595553,0,,0.0018801419190999404
856,0,0.00013106402290380124,NCT03902080,0,,0.00013106402290380124
857,0,0.0004605273843717744,NCT04103450,0,,0.0004605273843717744
858,0,0.0006168469490520812,NCT03979352,0,,0.0006168469490520812
859,0,0.01674227667962147,NCT04003155,0,,0.01674227667962147
860,0,0.01674227667962147,NCT04003389,0,,0.01674227667962147
861,0,1.6652530638721026e-05,NCT03349684,0,,1.6652530638721026e-05
862,0,1.8658333721663825e-05,NCT03554018,0,,1.8658333721663825e-05
863,0,0.0001111550111555738,NCT03584373,0,,0.0001111550111555738
864,0,0.0005727536714358042,NCT04392362,0,,0.0005727536714358042
865,0,0.001957908310522086,NCT03474276,0,,0.001957908310522086
866,0,0.5489614204296719,NCT03439046,0,,0.5489614204296719
867,0,0.0005224379779767473,NCT05437224,0,,0.0005224379779767473
868,0,0.0004253199768990681,NCT06416735,0,,0.0004253199768990681
869,0,0.0001465296878219836,NCT03153150,0,,0.0001465296878219836
870,0,0.0003325985677399218,NCT05208398,0,,0.0003325985677399218
871,0,0.000717637740848952,NCT03611751,0,,0.000717637740848952
872,0,0.000717637740848952,NCT03624127,0,,0.000717637740848952
874,0,0.00020267491120127412,NCT03700320,0,,0.00020267491120127412
875,0,0.0009357636625047736,NCT03777059,0,,0.0009357636625047736
876,0,0.02967589372930448,NCT03415178,0,,0.02967589372930448
877,0,0.0005326795996554941,NCT03334253,0,,0.0005326795996554941
878,0,9.049028899461696e-05,NCT03164473,0,,9.049028899461696e-05
879,0,0.0011611529452846396,NCT03334435,0,,0.0011611529452846396
880,0,0.0011611529452846396,NCT03428100,0,,0.0011611529452846396
881,0,0.0011535323943487302,NCT03435081,0,,0.0011535323943487302
883,0,0.0011578334812544274,NCT03733301,0,,0.0011578334812544274
884,0,0.008020578636009435,NCT03773978,0,,0.008020578636009435
887,0,0.0008658638356639371,NCT03548584,0,,0.0008658638356639371
888,0,0.005855923322437319,NCT03594123,0,,0.005855923322437319
889,0,0.006702823847320213,NCT03724942,0,,0.006702823847320213
890,0,0.0001552522820348256,NCT03737474,0,,0.0001552522820348256
891,0,0.0032635566749301403,NCT03615326,1,cytotoxic_managed_toxicity,0.0032635566749301403
892,0,0.00016756979509975267,NCT03745170,1,cytotoxic_managed_toxicity,0.00016756979509975267
893,0,0.011559895837626653,NCT03777657,1,cytotoxic_managed_toxicity,0.011559895837626653
895,0,3.575916384843795e-05,NCT03738215,0,,3.575916384843795e-05
896,0,3.575916384843795e-05,NCT03739203,0,,3.575916384843795e-05
897,0,0.0025110583305493167,NCT03678753,0,,0.0025110583305493167
899,0,8.362570450484778e-06,NCT04476511,0,,8.362570450484778e-06
900,0,0.005105446104142397,NCT03299244,0,,0.005105446104142397
901,0,5.173799253001912e-05,NCT03354598,0,,5.173799253001912e-05
903,0,0.0009598997671226451,NCT03357874,0,,0.0009598997671226451
907,0,0.060859405464025185,NCT03379727,1,cytotoxic_managed_toxicity,0.060859405464025185
908,0,3.714996220142463e-05,NCT03619213,0,,3.714996220142463e-05
909,0,0.002114937600182405,NCT03138733,0,,0.002114937600182405
910,0,0.0006305111226421407,NCT03575104,0,,0.0006305111226421407
911,0,6.605982624574988e-05,NCT03100786,0,,6.605982624574988e-05
912,0,2.8828657566608914e-05,NCT03396107,0,,2.8828657566608914e-05
913,0,7.394275242916565e-05,NCT03555929,0,,7.394275242916565e-05
914,0,2.920933404441188e-05,NCT03598426,0,,2.920933404441188e-05
915,0,0.0009749725712847556,NCT03718273,0,,0.0009749725712847556
916,0,0.014208716885809838,NCT05761418,0,,0.014208716885809838
917,0,3.348833923676291e-05,NCT03048422,0,,3.348833923676291e-05
918,0,3.850964214159537e-05,NCT03249181,0,,3.850964214159537e-05
919,0,0.00019715804125333816,NCT03153150,0,,0.00019715804125333816
920,0,0.0017424491258800343,NCT03395639,0,,0.0017424491258800343
921,0,0.0008802946471321682,NCT03515096,0,,0.0008802946471321682
923,0,0.00015931114866220704,NCT03429543,0,,0.00015931114866220704
926,0,3.014526237861185e-05,NCT03434197,0,,3.014526237861185e-05
927,0,5.8746464811278845e-05,NCT03569475,0,,5.8746464811278845e-05
928,0,0.003698598425198002,NCT03591068,0,,0.003698598425198002
929,0,0.0005012020317710357,NCT03439046,0,,0.0005012020317710357
930,0,3.069465919816704e-05,NCT03296813,0,,3.069465919816704e-05
931,0,0.00042857649206780676,NCT03449134,0,,0.00042857649206780676
932,0,0.00042857649206780676,NCT03696108,0,,0.00042857649206780676
933,0,0.002469554041803635,NCT03126435,1,cytotoxic_managed_toxicity,0.002469554041803635
934,0,0.0029172995207600695,NCT03377491,1,cytotoxic_managed_toxicity,0.0029172995207600695
935,0,0.0001081137824287175,NCT03629925,1,cytotoxic_managed_toxicity,0.0001081137824287175
936,0,4.157649734892387e-05,NCT04613726,0,,4.157649734892387e-05
937,0,0.00029198232497271837,NCT03509350,0,,0.00029198232497271837
938,0,0.0013704685186880891,NCT03375515,0,,0.0013704685186880891
939,0,0.450302885209512,NCT03474679,0,,0.450302885209512
940,0,0.0011255032488674394,NCT03404518,0,,0.0011255032488674394
941,0,0.0010472778265182428,NCT03571737,0,,0.0010472778265182428
942,0,0.00011426371483205179,NCT03729973,0,,0.00011426371483205179
943,0,0.007776152552073498,NCT03585374,0,,0.007776152552073498
944,0,1.4233654901570712e-05,NCT03485625,0,,1.4233654901570712e-05
945,0,7.75921073322431e-05,NCT03311945,0,,7.75921073322431e-05
946,0,0.017384594808415036,NCT03517449,0,,0.017384594808415036
947,0,0.006795106257272611,NCT03443869,0,,0.006795106257272611
948,0,0.010396328011121768,NCT02912988,0,,0.010396328011121768
949,0,0.11851140997550946,NCT03439046,0,,0.11851140997550946
950,0,7.395109553864977e-05,NCT03750786,0,,7.395109553864977e-05
951,0,0.0056300719697757245,NCT03898622,0,,0.0056300719697757245
952,0,3.363886388715853e-05,NCT03729973,0,,3.363886388715853e-05
953,0,1.5106920063656863e-05,NCT03429543,0,,1.5106920063656863e-05
954,0,1.6773547239723334e-05,NCT03583333,0,,1.6773547239723334e-05
955,0,0.19116171887748074,NCT03719313,0,,0.19116171887748074
956,0,0.0019262711072277762,NCT02705573,0,,0.0019262711072277762
957,0,0.00014397321764215615,NCT03505489,0,,0.00014397321764215615
958,0,8.574752180939808e-05,NCT03529123,0,,8.574752180939808e-05
959,0,6.848437224258591e-05,NCT03841591,0,,6.848437224258591e-05
960,0,6.848437224258591e-05,NCT05451147,0,,6.848437224258591e-05
961,0,5.564816869228256e-05,NCT03505489,0,,5.564816869228256e-05
962,0,0.0009748663236998536,NCT03794505,0,,0.0009748663236998536
963,0,0.000475322268764071,NCT03729362,0,,0.000475322268764071
965,0,0.0005648562308245279,NCT05761418,0,,0.0005648562308245279
966,0,0.001707323796657326,NCT03825887,0,,0.001707323796657326
967,0,0.0003469353188974584,NCT03542552,0,,0.0003469353188974584
971,0,0.002141849691721555,NCT03367572,0,,0.002141849691721555
973,0,0.8731972351663299,NCT03286842,0,,0.8731972351663299
974,0,0.8495923122759892,NCT03402841,0,,0.8495923122759892
977,0,0.646413140429791,NCT03296163,1,cytotoxic_managed_toxicity,0.15
978,0,0.08248849602617778,NCT03337724,1,cytotoxic_managed_toxicity,0.08248849602617778
979,0,0.03379420365803341,NCT03493854,1,cytotoxic_managed_toxicity,0.03379420365803341
980,0,0.029642794957691166,NCT03556358,1,cytotoxic_managed_toxicity,0.029642794957691166
981,0,0.0019998634457340605,NCT03594747,1,cytotoxic_managed_toxicity,0.0019998634457340605
983,0,0.001807387849621648,NCT03635489,1,cytotoxic_managed_toxicity,0.001807387849621648
984,0,0.0043368248829452494,NCT03635567,1,cytotoxic_managed_toxicity,0.0043368248829452494
985,0,0.857707743422462,NCT03866993,1,cytotoxic_managed_toxicity,0.15
986,0,0.0006470132717505829,NCT03374800,0,,0.0006470132717505829
988,0,7.59232960646656e-05,NCT03660059,0,,7.59232960646656e-05
989,0,0.0002980088020968238,NCT03607539,1,cytotoxic_managed_toxicity,0.0002980088020968238
990,0,0.07658542025937838,NCT03663205,1,cytotoxic_managed_toxicity,0.07658542025937838
991,0,0.000514501660012221,NCT03153150,0,,0.000514501660012221
992,0,0.0014350147865483246,NCT03575052,0,,0.0014350147865483246
993,0,0.003251815953754503,NCT03623321,0,,0.003251815953754503
994,0,0.05820868516083529,NCT03367572,0,,0.05820868516083529
995,0,0.0022856297281610887,NCT01519154,0,,0.0022856297281610887
996,0,0.003094960178171214,NCT03674008,0,,0.003094960178171214
997,0,0.002529923625081075,NCT03779061,0,,0.002529923625081075
998,0,0.003473386044209765,NCT04034771,0,,0.003473386044209765
999,0,0.0001496501858029358,NCT03311945,0,,0.0001496501858029358
1000,0,0.01670040192468327,NCT03661489,0,,0.01670040192468327
1001,0,0.09697976152955393,NCT03439046,0,,0.09697976152955393
1003,0,0.002870427574047812,NCT03461757,0,,0.002870427574047812
1004,0,0.00014934847851756953,NCT03153150,0,,0.00014934847851756953
1005,0,2.2337221552782227e-05,NCT03387670,0,,2.2337221552782227e-05
1007,0,0.0052436775919960064,NCT05576675,0,,0.0052436775919960064
1008,0,0.0029765325310222037,NCT02802501,0,,0.0029765325310222037
1010,0,0.04701556542786914,NCT03427125,0,,0.04701556542786914
1011,0,0.00015102620032696437,NCT03354429,0,,0.00015102620032696437
1012,0,3.666406660148457e-05,NCT03357874,0,,3.666406660148457e-05
1013,0,0.00012260464315798613,NCT03486457,0,,0.00012260464315798613
1014,0,0.001164185494199096,NCT03502616,0,,0.001164185494199096
1015,0,0.06889748384389478,NCT03255226,0,,0.06889748384389478
1016,0,0.005231932287713114,NCT03088813,1,cytotoxic_managed_toxicity,0.005231932287713114
1017,0,1.6469341371983173e-05,NCT03296813,0,,1.6469341371983173e-05
1018,0,0.02750528344113266,NCT03551626,0,,0.02750528344113266
1019,0,0.00016839865907300887,NCT02775773,0,,0.00016839865907300887
1022,0,0.00017375650864175925,NCT03505723,0,,0.00017375650864175925
1023,0,0.0051834387722522225,NCT03565276,0,,0.0051834387722522225
1024,0,0.0007782583667434611,NCT03846973,0,,0.0007782583667434611
1026,0,5.5813823613774806e-05,NCT02955212,0,,5.5813823613774806e-05
1027,0,0.0006024613840815208,NCT03569293,0,,0.0006024613840815208
1028,0,0.0006024613840815208,NCT03607422,0,,0.0006024613840815208
1029,0,5.532272175731e-05,NCT03653026,0,,5.532272175731e-05
1030,0,0.0006024613840815208,NCT03661138,0,,0.0006024613840815208
1032,0,7.651210441068476e-05,NCT03583372,0,,7.651210441068476e-05
1033,0,7.889054354782746e-05,NCT03153150,0,,7.889054354782746e-05
1034,0,0.00023262791104189498,NCT03232398,0,,0.00023262791104189498
1035,0,0.002097472693420668,NCT03734016,0,,0.002097472693420668
1036,0,0.0011298549017231285,NCT03465722,0,,0.0011298549017231285
1037,0,0.006212497423270906,NCT03675737,1,cytotoxic_managed_toxicity,0.006212497423270906
1039,0,0.06060505261645427,NCT03572933,0,,0.06060505261645427
1041,0,9.813239798480652e-05,NCT03553498,0,,9.813239798480652e-05
1042,0,0.007596124337895154,NCT03665779,0,,0.007596124337895154
1043,0,0.008851632368090853,NCT03713593,0,,0.008851632368090853
1044,0,0.03710118205248504,NCT03422328,0,,0.03710118205248504
1045,0,0.003955872662563547,NCT03470545,0,,0.003955872662563547
1046,0,5.757053600439873e-05,NCT03219437,1,cytotoxic_managed_toxicity,5.757053600439873e-05
1047,0,8.948124909959377e-05,NCT04613726,0,,8.948124909959377e-05
1048,0,0.0018320337791172612,NCT03691090,1,cytotoxic_managed_toxicity,0.0018320337791172612
1049,0,0.0218702477027305,NCT03515837,1,cytotoxic_managed_toxicity,0.0218702477027305
1050,0,0.000768774240156035,NCT03149809,0,,0.000768774240156035
1051,0,0.0019524906884022745,NCT03334682,0,,0.0019524906884022745
1052,0,7.651210441068476e-05,NCT03492281,0,,7.651210441068476e-05
1053,0,0.0009849476042253663,NCT03009981,0,,0.0009849476042253663
1054,0,0.0014419729857539558,NCT03014167,0,,0.0014419729857539558
1055,0,0.00020158854301169666,NCT03137303,0,,0.00020158854301169666
