NCT_ID,Disease,y,p,p_adj,is_offmech
NCT03566316,Hypertension With Hyperlipidemia,0,0.36354215834616077,0.36354215834616077,0
NCT02621892,irritable bowel syndrome,0,0.017166986327545028,0.017166986327545028,0
NCT02686138,irritable bowel syndrome,0,0.01581906632636536,0.01581906632636536,0
NCT02354222,Type 2 Diabetes,0,0.03249163692738376,0.03249163692738376,0
NCT02354235,Type 2 Diabetes,0,0.03249163692738376,0.03249163692738376,0
NCT02567994,type 2 diabetes mellitus,0,0.009258478449625376,0.009258478449625376,0
NCT02587195,Multiple Sclerosis,0,0.026749123176496435,0.026749123176496435,0
NCT02367105,male hypogonadism,1,0.2414181098424765,0.2414181098424765,0
NCT02325466,Type 2 Diabetes,0,0.12123369834818802,0.12123369834818802,0
NCT02429271,Myocardial Infarction; ST Segment Elevation Myocardial Infarction (STEMI),0,0.014922374580423494,0.014922374580423494,0
NCT02675205,Cerebral Aneurysm,0,0.1433820683711486,0.1433820683711486,0
NCT02518139,Chronic Obstructive Pulmonary Disease,0,0.23286238158264605,0.23286238158264605,0
NCT03803124,"Polycystic Kidney, Autosomal Dominant",0,0.9231972143950424,0.9231972143950424,0
NCT02421588,Ovarian Cancer,0,0.020296111992928367,0.020296111992928367,0
NCT02481830,Lung Cancer,0,0.04016423980507642,0.04016423980507642,0
NCT02672527,With Sarcoma,0,0.3188259264496885,0.3188259264496885,0
NCT02086500,Traumatic Hemorrhage,0,0.6285869998232776,0.6285869998232776,0
NCT02302456,Immediate Postpartum Hemorrhage,1,0.7144273870956223,0.7144273870956223,0
NCT02546648,Atherosclerotic Disease; Perioperative Bleeding,0,0.6377253955803714,0.6377253955803714,0
NCT03469947,Hemorrhagic Shock; Trauma Injury,0,0.5275784854485723,0.5275784854485723,0
NCT02675426,Rheumatoid Arthritis,0,0.02890576051457646,0.02890576051457646,0
NCT02648347,anemia,0,0.0030355108825263224,0.0030355108825263224,0
NCT01960075,Benzodiazepine Refractory Status Epilepticus,0,0.003907089693905954,0.003907089693905954,0
NCT02446418,Asthma,0,0.1772871820875934,0.1772871820875934,0
NCT02372799,Major Depressive Disorder,1,0.21581758850455318,0.21581758850455318,0
NCT02436239,Major Depressive Disorder,0,0.09417851108503802,0.09417851108503802,0
NCT02389816,Major Depressive Disorder,0,0.5817851252477697,0.5817851252477697,0
NCT02920905,postoperative pain,0,0.006378604963216285,0.006378604963216285,0
NCT03687515,Chronic Rhinosinusitis With Polyposis,0,0.21108630790052824,0.21108630790052824,0
NCT02460419,Metastatic Nasopharyngeal Carcinoma,0,0.5700332067127886,0.5700332067127886,0
NCT02551094,coronary artery disease,0,0.003379404388193377,0.003379404388193377,0
NCT02989519,preterm labor and delivery,0,0.1444594462637238,0.1444594462637238,0
NCT02395653,Acute Post-op Pain,0,0.3600326041955586,0.3600326041955586,0
NCT02059499,Anal Intraepithelial Neoplasia; High-grade Squamous Intraepithelial Lesion; HIV Infection,0,0.0531488519430127,0.0531488519430127,0
NCT02523820,stridor,1,0.48844735842716897,0.48844735842716897,0
NCT02421939,Acute Myeloid Leukemia,0,0.9899018689293058,0.9899018689293058,0
NCT02059499,Anal Intraepithelial Neoplasia; High-grade Squamous Intraepithelial Lesion; HIV Infection,0,0.2464273230336135,0.2464273230336135,0
NCT02285062,cell Lymphoma,1,0.8527598870004377,0.8527598870004377,0
NCT02491333,Polycystic Ovary Syndrome; Insulin Resistance,0,0.6085955585850377,0.6085955585850377,0
NCT02297945,Cushing syndrome,0,0.000666000730068099,0.000666000730068099,0
NCT02332447,epilepsy,1,0.005903850983496627,0.005903850983496627,0
NCT02370498,Gastric Adenocarcinoma; Gastroesophageal Junction Adenocarcinoma,0,0.0024414720685227344,0.0024414720685227344,0
NCT02425644,MUltiple Sclerosis,0,0.42240985349141463,0.42240985349141463,0
NCT03349333,unspecified peripheral T-cell lymphoma,0,0.24913837304481534,0.24913837304481534,0
NCT02821169,Pain,1,0.014002059229906818,0.014002059229906818,0
NCT02296138,Chronic Obstructive Pulmonary Disease,0,0.3912114689444593,0.3912114689444593,0
NCT02566967,Rheumatoid Arthritis,0,0.00949932699216205,0.00949932699216205,0
NCT04056754,Prostate Cancer,0,0.6032149405885208,0.6032149405885208,0
NCT02044380,Lung Cancer,0,0.5831049254040874,0.5831049254040874,0
NCT02075840,Anaplastic Lymphoma,0,0.04242330465542988,0.04242330465542988,0
NCT02017171,Type 1 Diabetes,1,0.11547595202732497,0.11547595202732497,0
NCT02132767,atrial fibrillation,1,0.3543628392780064,0.3543628392780064,0
NCT02896621,Hypertension; Sleep Apnea,0,0.2709269430374591,0.2709269430374591,0
NCT02066454,Myeloma; Venous Thromboembolism,0,0.39475202896276074,0.39475202896276074,0
NCT02307513,Behcet syndrome,0,0.6651439972927566,0.6651439972927566,0
NCT02135029,Hyperlipidemia,0,0.03799789624367999,0.03799789624367999,0
NCT02189837,Primary Hyperlipidemia and Mixed Dyslipidemia,0,0.3022886100030077,0.3022886100030077,0
NCT02203916,essential hypertension,0,0.0022979892726917657,0.0022979892726917657,0
NCT02265705,Rheumatoid Arthritis,0,0.017670852607501127,0.017670852607501127,0
NCT02139644,asthma,0,0.07775898485843875,0.07775898485843875,0
NCT02130557,Chronic Myelogenous Leukemia,0,0.00428178567756088,0.00428178567756088,0
NCT02054702,schizophrenia,0,0.08817994667002887,0.08817994667002887,0
NCT02289352,rosacea,0,0.021764901385288145,0.021764901385288145,0
NCT01738178,Parkinson's Disease,1,0.07368666582467685,0.07368666582467685,0
NCT02114359,Advanced Gastric Cancer,0,0.0011481437862734477,0.0011481437862734477,0
NCT02253459,Metastatic Breast Cancer,0,0.002142473831464721,0.002142473831464721,0
NCT02108366,"Influenza, Human",0,0.38823710247233695,0.38823710247233695,0
NCT02155881,seasonal allergic rhinitis,1,0.002740348534691908,0.002740348534691908,0
NCT02625753,PRK Post-operative Pain,0,0.25766115930972766,0.25766115930972766,0
NCT02282098,atrial fibrillation,0,0.8191334318683822,0.8191334318683822,0
NCT02319135,Acute Myeloid Leukemia,0,0.25826366994971817,0.25826366994971817,0
NCT01974752,Metastatic Uveal Melanoma,0,0.5195597571825363,0.5195597571825363,0
NCT02096705,Diabetes,0,0.19182669596635846,0.19182669596635846,0
NCT02229396,Diabetes Mellitus,0,0.0022795600962284197,0.0022795600962284197,0
NCT02268214,Type 1 Diabetes,0,0.5286030131229355,0.5286030131229355,0
NCT02284893,Type 2 Diabetes,0,0.06511056857906601,0.06511056857906601,0
NCT02383238,Diabetes Mellitus Type 2,0,0.009310560162354289,0.009310560162354289,0
NCT02143570,overactive bladder,0,0.009588218564185033,0.009588218564185033,0
NCT02214407,MDS,1,0.12021833709390399,0.12021833709390399,0
NCT01825512,microcytic anemia with liver iron overload,0,0.39361857532651756,0.39361857532651756,0
NCT02035267,submental fat,0,0.44918948438585327,0.44918948438585327,0
NCT01971645,Knee Injury,0,0.4654765918615917,0.4654765918615917,0
NCT02034019,Treatment of Ocular Inflammation and Pain,0,0.2676244501034432,0.2676244501034432,0
NCT02089113,Post-Surgical Ocular Pain; Post-Surgical Ocular Inflammation,0,0.18795169166976872,0.18795169166976872,0
NCT02136134,Multiple Myeloma,0,0.03969041539697454,0.03969041539697454,0
NCT02215980,MULTIPLE MYELOMA,0,0.12503303208555133,0.12503303208555133,0
NCT02133105,cardiorenal syndrome,0,0.6672324620445751,0.6672324620445751,0
NCT02248480,Osteoarthritis,0,0.44491676146115333,0.44491676146115333,0
NCT02014584,alopecia,0,0.4884818896618812,0.4884818896618812,0
NCT02072434,Atrial Fibrillation,0,0.002109989499997309,0.002109989499997309,0
NCT02471963,Diabetes Mellitus Type 2,0,0.02035870272219916,0.02035870272219916,0
NCT02288247,Prostate Cancer,0,0.6752187775823406,0.6752187775823406,0
NCT02294461,Metastatic Prostate Cancer,0,0.22164502400349276,0.22164502400349276,0
NCT02807298,Irreversible Pulpitis,0,0.3876766489889122,0.3876766489889122,0
NCT02226003,Type 2 Diabetes Mellitus,0,0.06418478617319827,0.06418478617319827,0
NCT02157376,Stress Ulcer Prophylaxis,0,0.07049790933992647,0.07049790933992647,0
NCT02253173,Vulvovaginal Atrophy; Menopause; Dyspareunia; Painful Intercourse,0,0.5868985472906831,0.5868985472906831,0
NCT02750917,pain,0,0.016461497755570462,0.016461497755570462,0
NCT03288038,Hypercholesterolemia,0,0.021800294698367834,0.021800294698367834,0
NCT02262143,mixed dyslipidemia,0,0.002680806445939749,0.002680806445939749,0
NCT02145975,Postoperative Pain,0,0.023066372361330217,0.023066372361330217,0
NCT02327936,Overactive Bladder Syndrome,0,0.13063006543316685,0.13063006543316685,0
NCT02683213,Stroke,1,0.992689627367508,0.992689627367508,0
NCT04332978,perennial allergic rhinitis,0,0.003293660052366172,0.003293660052366172,0
NCT02077192,immune thrombocytopenia,0,0.0005838327101812772,0.0005838327101812772,0
NCT02076399,immune thrombocytopenia,0,0.01370235692720855,0.01370235692720855,0
NCT01964430,Patients With Resected Pancreatic Cancer,0,0.3246149912549839,0.3246149912549839,0
NCT02043288,Pancreatic Cancer,0,0.06162154302772595,0.06162154302772595,0
NCT03766295,Pancreatic Cancer,0,0.0821714606440948,0.0821714606440948,0
NCT01954056,"Infant, Newborn, Diseases; Cardiovascular Insufficiency",0,0.5302937174092478,0.5302937174092478,0
NCT02095990,melasma,0,0.4715384464314193,0.4715384464314193,0
NCT01976416,Sickle Cell Anemia; Sickle Cell Disease; Malaria,0,0.28478593979987116,0.28478593979987116,0
NCT02165397,Waldenström's Macroglobulinemia,0,0.34567861132295297,0.34567861132295297,0
NCT02264574,Chronic Lymphocytic Leukemia,0,0.01376117591792618,0.01376117591792618,0
NCT02863718,Risk of Disease,0,0.5160333732221227,0.5160333732221227,0
NCT02168842,Parkinson Disease,0,0.6533255608956392,0.6533255608956392,0
NCT02181413,Multiple Myeloma,0,0.02508458883542653,0.02508458883542653,0
NCT02021240,Post-operative Pain,0,0.33154148086550084,0.33154148086550084,0
NCT01911975,sodium channelopathy-related small fiber neuropathy,0,0.487613024659897,0.487613024659897,0
NCT01964560,epilepsy,0,0.012320012512937416,0.012320012512937416,0
NCT02124564,epilepsy,0,0.007385901013336274,0.007385901013336274,0
NCT01996865,Cell Lymphoma,1,0.12558659764338276,0.12558659764338276,0
NCT02128061,Diffuse Large B Cell Lymphoma,0,0.6215327653350732,0.6215327653350732,0
NCT02215980,MULTIPLE MYELOMA,0,0.0681460733262392,0.0681460733262392,0
NCT02739516,Unexplained Infertility,0,0.0014107210647617368,0.0014107210647617368,0
NCT02073773,Ischaemic Stroke,0,0.24074687230654992,0.24074687230654992,0
NCT01838551,Cushing syndrome,0,0.0020170947654231095,0.0020170947654231095,0
NCT02217267,peripheral neuropathy,0,0.20941440726732302,0.20941440726732302,0
NCT02284516,dry eye syndrome,0,0.18958515540456,0.18958515540456,0
NCT02015299,Diabetes,0,0.13133560947999523,0.13133560947999523,0
NCT02008565,fecal incontinence,1,0.8473700936139693,0.8473700936139693,0
NCT02239380,Status Epilepticus,0,0.19287627607449384,0.19287627607449384,0
NCT02232763,Proteinuria,0,0.4494103607825017,0.4494103607825017,0
NCT02232776,"Glomerulonephritis, IGA",0,0.3298174745528494,0.3298174745528494,0
NCT02248961,Arterial Hypertension,0,0.2544368997289725,0.2544368997289725,0
NCT02138136,functional constipation,0,0.5875210728516329,0.5875210728516329,0
NCT01955187,MEMBRANOUS NEPHROPATHY,0,0.37434348201696616,0.37434348201696616,0
NCT02112487,Pulmonary Arterial Hypertension,0,0.05308012324498286,0.05308012324498286,0
NCT02280629,ulcerative colitis,0,0.0021003505436817892,0.0021003505436817892,0
NCT02040376,Brain Tumor Treated With Cranial or Cranial-Spinal Radiation,0,0.6072271816775395,0.6072271816775395,0
NCT02045290,Type 1 Diabetes,0,0.4061392220462576,0.4061392220462576,0
NCT02058147,Type 2 Diabetes,0,0.0037258536231767544,0.0037258536231767544,0
NCT02152371,Diabetes,0,0.0991076049356676,0.0991076049356676,0
NCT01386671,Type 2 Diabetes,0,0.008950056567501776,0.008950056567501776,0
NCT02068443,Type 2 Diabetes Mellitus,0,0.004076350994183458,0.004076350994183458,0
NCT01987479,Rheumatoid Arthritis,0,0.08760558362097988,0.08760558362097988,0
NCT02001987,Rheumatoid Arthritis,0,0.0240033913823371,0.0240033913823371,0
NCT02037191,ALOPECIA AREATA,0,0.26566230858765316,0.26566230858765316,0
NCT02046603,Rheumatoid Arthritis,0,0.062075845783216066,0.062075845783216066,0
NCT02046616,Rheumatoid Arthritis,0,0.08172356051934473,0.08172356051934473,0
NCT02065713,Psoriatic Arthritis,0,0.0038313867117919695,0.0038313867117919695,0
NCT02105636,Neck Carcinoma,0,0.12189506958088585,0.12189506958088585,0
NCT02151851,Rheumatoid Arthritis,0,0.3016576756586926,0.3016576756586926,0
NCT02152696,Persistent Pregnancy of Unknown Location; Ectopic Pregnancy,0,0.07706152272302917,0.07706152272302917,0
NCT02196701,Psoriasis,0,0.07556548116033686,0.07556548116033686,0
NCT02252042,Recurrent or Metastatic Head and Neck Cancer,0,0.3029026101799867,0.3029026101799867,0
NCT02277444,"Arthritis, Juvenile",0,0.12054065431644448,0.12054065431644448,0
NCT03311425,Dysphagia,0,0.17740099842745644,0.17740099842745644,0
NCT02096900,Parental/Caregiver Anxiety; Child's Anxiety,0,0.07086609472852803,0.07086609472852803,0
NCT02325583,epilepsy,0,0.006454514507502096,0.006454514507502096,0
NCT02307565,spinal cord injury,0,0.5603907849904082,0.5603907849904082,0
NCT02012491,spontaneous abortion,0,0.3065840953071543,0.3065840953071543,0
NCT02011958,visceral Leishmaniasis,0,0.1483930105946024,0.1483930105946024,0
NCT02193022,post-kala-azar dermal leishmaniasis,0,0.5331276663808804,0.5331276663808804,0
NCT02045862,Urinary Bladder Overactive; Overactive Bladder; Urgency Incontinence; Urinary Bladder Diseases\Urologic Diseases,0,0.49295682297101573,0.49295682297101573,0
NCT02336750,Breast Cancer,0,0.438057002272673,0.438057002272673,0
NCT02101268,primary myelofibrosis,1,0.5596518550419161,0.5596518550419161,0
NCT01951885,Chronic Myelogenous Leukemia; Acute Lymphoblastic Leukemia; Acute Myeloid Leukemia; Acute Biphenotypic Leukemia; Myelodysplastic Syndrome; Myeloproliferative Neoplasm; Non-Hodgkin Lymphoma; Hodgkins Disease; Chronic Lymphocytic Leukemia; Multiple Myeloma,0,0.3678061388505386,0.3678061388505386,0
NCT02334488,Chronic Kidney Disease,0,0.09286184253725227,0.09286184253725227,0
NCT01959074,ureteral stent-related symptoms,0,0.49956967130132524,0.49956967130132524,0
NCT02132533,preterm labor and delivery,0,0.2696564939393572,0.2696564939393572,0
NCT02272777,Chronic Myelogenous Leukemia,0,0.006805483045694463,0.006805483045694463,0
NCT02323529,tyrosinemia type I,0,0.515984235048321,0.515984235048321,0
NCT02479529,Vasoplegic syndrome,0,0.5470315466890558,0.5470315466890558,0
NCT03106454,contraception,0,0.008733695818796938,0.008733695818796938,0
NCT02116530,With Cancer,0,0.7481531269948758,0.7481531269948758,0
NCT02184195,Pancreatic Cancer,0,0.5150601768090122,0.5150601768090122,0
NCT02161146,allergic conjunctivitis,0,0.06080782972548569,0.06080782972548569,0
NCT03362281,Peptic Ulcer Hemorrhage,0,0.35472456523235535,0.35472456523235535,0
NCT02294058,Multiple Sclerosis,0,0.08557905918376399,0.08557905918376399,0
NCT02090764,impetigo,0,0.4436660622049229,0.4436660622049229,0
NCT01964391,Breast Cancer,0,0.4106192216687486,0.4106192216687486,0
NCT01966471,Primary Breast Cancer,0,0.15721828188861955,0.15721828188861955,0
NCT01989676,Metastatic Breast Cancer,0,0.05056874350119824,0.05056874350119824,0
NCT02032277,Breast Cancer,0,0.30207926120248396,0.30207926120248396,0
NCT02106546,Lung Cancer,0,0.33841905651077087,0.33841905651077087,0
NCT02125344,Neoadjuvant Treatment of Patients With High-risk Early Breast Cancer,0,0.47938652382455427,0.47938652382455427,0
NCT02163694,Breast Cancer,0,0.1530985556707617,0.1530985556707617,0
NCT02178956,Junction Cancer,0,0.6475126603254587,0.6475126603254587,0
NCT02194166,Breast Cancer,0,0.41535541108764235,0.41535541108764235,0
NCT02214381,Early Primary Breast Cancer,0,0.4320282773373066,0.4320282773373066,0
NCT02305849,Rheumatoid Arthritis,0,0.008130138421476163,0.008130138421476163,0
NCT02308163,Rheumatoid Arthritis,0,0.006455076484112901,0.006455076484112901,0
NCT02304783,Renal Colic,0,0.2780343950951819,0.2780343950951819,0
NCT01774838,Acute Coronary Syndrome; Unstable Angina,0,0.30431015304980974,0.30431015304980974,0
NCT02000336,Rheumatoid Arthritis,0,0.10622059276219165,0.10622059276219165,0
NCT03761225,Prostate Cancer,0,0.4292374666895718,0.4292374666895718,0
NCT02278120,Advanced Breast Cancer,0,0.7897172465516644,0.7897172465516644,0
NCT02109562,Schizophrenia,0,0.2739822355576388,0.2739822355576388,0
NCT02123524,Symptomatic Superficial Vein Thrombosis,0,0.5966300990756149,0.5966300990756149,0
NCT02165826,COPD,0,0.36648295682684073,0.36648295682684073,0
NCT02340520,COPD,0,0.0689500855798381,0.0689500855798381,0
NCT02256228,Pain,0,0.010766761547092921,0.010766761547092921,0
NCT02021318,anemia of chronic kidney disease,0,0.037512645582012366,0.037512645582012366,0
NCT02052310,anemia of chronic kidney disease,0,0.048713877952955675,0.048713877952955675,0
NCT02174627,anemia,0,0.020708926952980912,0.020708926952980912,0
NCT02174731,anemia,0,0.0027050466366451476,0.0027050466366451476,0
NCT02278341,anemia,0,0.0026160144191377664,0.0026160144191377664,0
NCT01968213,Ovarian Cancer,0,0.8210863549404364,0.8210863549404364,0
NCT02038036,Polycythemia Vera,0,0.02724479062984938,0.02724479062984938,0
NCT02087059,Primary Myelofibrosis (MF),0,0.4013590636419879,0.4013590636419879,0
NCT02292446,Polycythemia Vera,0,0.016534467889401112,0.016534467889401112,0
NCT02320149,acne vulgaris,0,0.11181784113308409,0.11181784113308409,0
NCT02322866,acne vulgaris,0,0.12326143518389403,0.12326143518389403,0
NCT02067949,Critical Illness,0,0.3360849740361533,0.3360849740361533,0
NCT02173457,Type 2 Diabetes,0,0.02306924968533471,0.02306924968533471,0
NCT02226003,Type 2 Diabetes Mellitus,0,0.04041866189319916,0.04041866189319916,0
NCT02231749,Cell Carcinoma,0,0.03854140072829264,0.03854140072829264,0
NCT01824290,"Hypertension, Pulmonary",0,0.18249995067538732,0.18249995067538732,0
NCT02201108,Multiple Sclerosis,1,0.163657312094156,0.163657312094156,0
NCT02203253,Neoplasms,0,0.340297327368691,0.340297327368691,0
NCT01930591,Acute Myocardial Infarction,0,0.005210946725529961,0.005210946725529961,0
NCT01911364,Chronic Obstructive Pulmonary Disease,0,0.32880176490702784,0.32880176490702784,0
NCT01976364,Psoriatic Arthritis,0,0.0006469169562649034,0.0006469169562649034,0
NCT02281552,Rheumatoid Arthritis,0,0.035638039267323916,0.035638039267323916,0
NCT02251275,"Polycystic Kidney, Autosomal Dominant",0,0.7095387351322864,0.7095387351322864,0
NCT02201251,Epilepsy,0,0.32892823287326006,0.32892823287326006,0
NCT02125890,Abdominal Aortic Aneurysms,0,0.5370061325989641,0.5370061325989641,0
NCT02187120,Wounds and Injuries; Acute Coagulopathy,1,0.6740170313310389,0.6740170313310389,0
NCT02393300,Total Blood Loss,0,0.5192834896039406,0.5192834896039406,0
NCT02022930,Osteoarthritis,0,0.007534740883873088,0.007534740883873088,0
NCT02873026,ocular trauma,0,0.41383055047004,0.41383055047004,0
NCT02207829,Chronic Obstructive Pulmonary Disease,0,0.0948897340683075,0.0948897340683075,0
NCT02005471,Chronic Lymphocytic Leukemia,0,0.004100562048146518,0.004100562048146518,0
NCT02242942,Chronic Lymphocytic Leukemia,0,0.003657664396143098,0.003657664396143098,0
NCT02105974,Chronic Obstructive Pulmonary Disease,0,0.18464769253606758,0.18464769253606758,0
NCT02079727,Knee Osteoarthritis,0,0.577933077843789,0.577933077843789,0
NCT02197416,Venous Thromboembolism; Secondary Prevention,0,0.5829015333536908,0.5829015333536908,0
NCT02239120,Stroke; Secondary Prevention,1,0.4968440657117001,0.4968440657117001,0
NCT02135419,Anal Cancer,0,0.010918903850136077,0.010918903850136077,0
NCT01647932,heart failure,0,0.006584063332411141,0.006584063332411141,0
NCT02135419,Anal Cancer,0,0.043904867062165065,0.043904867062165065,0
NCT02180217,Cushing syndrome,0,0.004988892273968461,0.004988892273968461,0
NCT02830906,Postoperative Nausea and Vomiting,0,0.02332288796288045,0.02332288796288045,0
NCT02254291,Type 2 Diabetes,0,0.015116673871284894,0.015116673871284894,0
NCT01994720,Acute Ischaemic Stroke; Transient Ischaemic Attack,1,0.17552430402989766,0.17552430402989766,0
NCT02085161,chronic obstructive pulmonary disease,0,0.0015084968457148116,0.0015084968457148116,0
NCT02312440,Blood Loss,0,0.4876333283194268,0.4876333283194268,0
NCT02096900,Parental/Caregiver Anxiety; Child's Anxiety,0,0.06575230968702411,0.06575230968702411,0
NCT01715285,Prostate Cancer,0,0.5612062719163637,0.5612062719163637,0
NCT01606319,Asthma; Wheezing,0,0.02432418902269363,0.5,1
NCT01406080,photoaging,0,0.0023354933958409153,0.0023354933958409153,0
NCT01809743,coronary artery disease,0,0.0005774797272610758,0.0005774797272610758,0
NCT01853826,Lung Cancer,0,0.6425165676483013,0.6425165676483013,0
NCT01856478,Cell Cancer,0,0.07449200988934805,0.07449200988934805,0
NCT01953913,Lung Cancer,0,0.7121002381702614,0.7121002381702614,0
NCT01825031,Human Immunodeficiency Virus,0,0.3939706121831079,0.3939706121831079,0
NCT01890122,Type 2 Diabetes,0,0.009809745837378689,0.009809745837378689,0
NCT01780987,Deep Vein Thrombosis; Pulmonary Embolism,0,0.2582833977209599,0.2582833977209599,0
NCT01826487,"Muscular Dystrophy, Duchenne; Muscular Dystrophies; Muscular Disorders, Atrophic; Muscular Diseases; Musculoskeletal Diseases; Neuromuscular Diseases; Nervous System Diseases; Genetic Diseases, X-Linked; Genetic Diseases, Inborn",1,0.6954380008959214,0.6954380008959214,0
NCT02342275,hemangioma,0,0.3256613830954695,0.3256613830954695,0
NCT01946815,Coronary Artery Disease,0,0.0035201628358456963,0.0035201628358456963,0
NCT01953328,Hyperlipidemia or Mixed Dyslipidemia at High Risk for Cardiovascular Events,0,0.3493455984911519,0.3493455984911519,0
NCT02084069,Heart Valve Diseases,0,0.2951429786219206,0.2951429786219206,0
NCT01663623,Vasculitis,0,0.49013092953224124,0.49013092953224124,0
NCT01697267,Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Microscopic Polyangiitis; Wegener Granulomatosis,0,0.30408068127089694,0.30408068127089694,0
NCT01721044,Rheumatoid Arthritis,0,0.014755048940766555,0.014755048940766555,0
NCT01885078,Rheumatoid Arthritis,0,0.007891945783099093,0.007891945783099093,0
NCT02031640,asthma,1,0.058716699355806104,0.058716699355806104,0
NCT02548832,mixed dyslipidemia,0,0.007241502485462454,0.007241502485462454,0
NCT01838941,peroxisome biogenesis disorder,0,0.40355142993975257,0.40355142993975257,0
NCT01809691,Metastatic Prostate Cancer,0,0.04837091152229947,0.04837091152229947,0
NCT02085252,Prostate Cancer,0,0.15379159553647836,0.15379159553647836,0
NCT01982240,chronic idiopathic constipation,0,0.28570646044544834,0.28570646044544834,0
NCT01810380,schizophrenia,1,0.18519618435407326,0.18519618435407326,0
NCT01810783,schizophrenia,0,0.02317722109175075,0.02317722109175075,0
NCT01838681,Major Depressive Disorder,1,0.31605991409153456,0.31605991409153456,0
NCT01942733,Major Depressive Disorder,0,0.0366559452710614,0.0366559452710614,0
NCT01942785,Major Depressive Disorder,0,0.03161462300947491,0.03161462300947491,0
NCT02012218,Major Depressive Disorder,0,0.055685280761371046,0.055685280761371046,0
NCT02013531,Major Depressive Disorder,0,0.12344863432080735,0.12344863432080735,0
NCT02013609,Major Depressive Disorder,0,0.18932780215139175,0.18932780215139175,0
NCT02013622,schizophrenia,0,0.10901401455008793,0.10901401455008793,0
NCT02065219,Chronic pain,0,0.18037953218034347,0.18037953218034347,0
NCT02065804,Chronic pain,0,0.18037953218034347,0.18037953218034347,0
NCT01848054,opioid use disorder,0,0.1938281109905239,0.1938281109905239,0
NCT01908842,opioid dependence,0,0.37166714795946765,0.37166714795946765,0
NCT03140449,facial angiofibroma,0,0.45833245231224495,0.45833245231224495,0
NCT01774786,Gastric Cancer,0,0.010031473806203221,0.010031473806203221,0
NCT01918852,Colorectal Cancer; Metastases,0,0.28557395877141356,0.28557395877141356,0
NCT01996306,Colorectal Neoplasms; Neoplasm Metastasis; Intestinal Neoplasms; Gastrointestinal Neoplasms; Digestive System Neoplasms,0,0.2651118109628196,0.2651118109628196,0
NCT01838876,Major Depressive Disorder,0,0.031006003157196527,0.031006003157196527,0
NCT01724450,Breast Cancer; Heart Failure; Cardiotoxicity,0,0.24675697770944516,0.24675697770944516,0
NCT01765296,Osteoarthritis,0,0.015630661593037797,0.015630661593037797,0
NCT01828099,Lung Cancer,0,0.05574288380624155,0.05574288380624155,0
NCT01828112,Non-Small Cell Lung Cancer,0,0.5011537916835687,0.5011537916835687,0
NCT02644395,Hypertension; Kidney Transplantation,0,0.22205300389571025,0.22205300389571025,0
NCT02069990,vitamin D deficiency,0,0.2693624289325946,0.2693624289325946,0
NCT02087007,vasospastic angina,0,0.008371148812298963,0.008371148812298963,0
NCT02094469,vasospastic angina,0,0.0014567221721380923,0.0014567221721380923,0
NCT01896232,Secondary Hyperparathyroidism; Chronic Kidney Disease,0,0.13454712468346658,0.13454712468346658,0
NCT02481193,fasciculation,0,0.6357667830731895,0.6357667830731895,0
NCT01870024,Status Epilepticus; Epilepsy,0,0.10194622505845272,0.10194622505845272,0
NCT01758614,Carotid Artery Occlusion; Middle Cerebral Artery Occlusion; Stroke,0,0.6154459845512046,0.6154459845512046,0
NCT01993823,otomycosis,0,0.40642181891216067,0.40642181891216067,0
NCT01843530,ACE inhibitor-induced angioedema,0,0.49524068851816516,0.49524068851816516,0
NCT01721772,Metastatic Melanoma,0,0.13921736351674394,0.13921736351674394,0
NCT01763164,positive Melanoma,0,0.0024410754434567626,0.0024410754434567626,0
NCT01916967,urticaria,0,0.4692593376511646,0.4692593376511646,0
NCT02073734,Pelvic Organ Prolapse; PONV,1,0.3578528533711637,0.3578528533711637,0
NCT02023164,Acute Urticaria,0,0.4252768591988514,0.4252768591988514,0
NCT01855919,Back Pain Lower Back Chronic,0,0.5315184195560686,0.5315184195560686,0
NCT01914666,Back Pain Lower Back Chronic,0,0.4126792941985517,0.4126792941985517,0
NCT01931475,Osteoarthritis,0,0.4713271186363138,0.4713271186363138,0
NCT02004522,Chronic Lymphocytic Leukemia; Small Lymphocytic Lymphoma,0,0.005411402319690064,0.005411402319690064,0
NCT01483144,Familial adenomatous polyposis,1,0.3880991170297566,0.3880991170297566,0
NCT01947855,Type 2 Diabetes Mellitus,0,0.007834777338176568,0.007834777338176568,0
NCT02003924,Prostate Cancer,0,0.5962892325732285,0.5962892325732285,0
NCT01861015,Uterine Myomas,0,0.3513668848603037,0.3513668848603037,0
NCT01857856,Phospholamban R14del Mutation-related Cardiomyopathy,1,0.5786893846376422,0.5786893846376422,1
NCT01986881,Type 2 Diabetes Mellitus,0,0.03362578437821048,0.03362578437821048,0
NCT02153567,Dyspepsia; Anxiety; Depression,0,0.6303751608055238,0.6303751608055238,0
NCT01873079,Bleeding; ERCP,1,0.29987128276845887,0.29987128276845887,0
NCT01942668,Menopause,0,0.005771477485552552,0.005771477485552552,0
NCT01763827,Hyperlipidemia,0,0.043297941703750384,0.043297941703750384,0
NCT01763905,Hyperlipidemia,0,0.02887230531822755,0.02887230531822755,0
NCT01849068,Metabolic Syndrome X,0,0.5491871293502852,0.5491871293502852,0
